scenario_id,deck_vx,deck_z0,deck_z_amp,deck_z_freq,deck_z_phase,deck_z_peak_to_peak,deck_z_peak_vz,deck_z_period_s,base_wind_x,rel_x0,rel_z0,v_x_rel0,v_z0,theta_deg,q,frequency_hz,direction,subset,cardinality,entry_param,permutation,best_permutation,family_permutation,outside_permutation,cleanup_mode,reclaim_score,l1_sum,l2_sq,linf,active_count,slack_tw,slack_tdot,slack_delta,slack_delta_dot,return_status,failure_mode,solver_success_count,retry_count,avg_solve_ms,max_solve_ms,touch_time_s,steps_simulated,final_rel_x,final_rel_z,final_rel_vx,final_rel_vz,usage_T,usage_T_dot,usage_delta,usage_delta_dot,utopia_tw_ratio,utopia_T_dot_max,utopia_T_dot_weight_per_sec,utopia_delta_max_deg,utopia_delta_dot_max_deg_s,cap_tw_ratio,cap_T_dot_max,cap_T_dot_weight_per_sec,cap_delta_max_deg,cap_delta_dot_max_deg_s,candidate_tw_ratio,candidate_T_dot_max,candidate_T_dot_weight_per_sec,candidate_delta_max_deg,candidate_delta_dot_max_deg_s,mpc_path_npz,mpc_path_source,mpc_path_saved
0,0.82186814566789,0.0,0.30971960993801306,0.32596164638493497,4.381692553882582,0.6194392198760261,0.10095671397309461,19.27584234790507,-3.950181877191266,-52.17467956337052,69.14678230728646,0.7834191059710589,-0.6920520978630065,77.27238721784776,0.010916957403166963,80.0,bottom_up,tdot,1,1.0,tdot,tdot,tdot,,family_only,0.0,1.0,1.0,1.0,1,0.0,1.0,0.0,0.0,Solve_Succeeded,none,1965,1,422.4026281476665,2955.993502982892,24.5625,1965,0.0058208090430582615,0.09760099514382549,0.08064710128617292,-0.35480345201667113,1.0000000099971984,1.0000000099900694,1.0000002009943982,1.0000000858850344,1.1399612552332878,3.040238677406677,0.07747804988294284,2.849955379943847,6.669709069290162,1.1444316915283201,3.2978860229496156,0.0840439863137007,4.145389643554687,8.892945425720216,1.1399612552332878,3.2978860229496156,0.0840439863137007,2.849955379943847,6.669709069290162,checkpoints/s000/candidate_mpc_paths/s000_f80_cce60654b2710463.npz,main4_final_search_path,True
0,0.82186814566789,0.0,0.30971960993801306,0.32596164638493497,4.381692553882582,0.6194392198760261,0.10095671397309461,19.27584234790507,-3.950181877191266,-52.17467956337052,69.14678230728646,0.7834191059710589,-0.6920520978630065,77.27238721784776,0.010916957403166963,80.0,bottom_up,tdot+delta+delta_dot,3,0.8125,tdot -> delta -> delta_dot,tdot -> delta -> delta_dot,tdot -> delta -> delta_dot,,family_only,1.3139648437499998,1.1235351562499991,0.7444889545440662,0.7998046874999993,2,0.0,0.7998046874999993,0.0,0.3237304687499998,Solve_Succeeded,none,1964,4,388.747334458769,2587.3139709001407,24.55,1964,0.004712184717071466,0.09837624145980703,0.08138993646859549,-0.35515728581517936,1.0000000099985848,1.000000009981628,1.0000002010091487,1.0000000775135867,1.1399612552332878,3.040238677406677,0.07747804988294284,2.849955379943847,6.669709069290162,1.1444316915283201,3.2978860229496156,0.0840439863137007,4.145389643554687,8.892945425720216,1.1399612552332878,3.2463062320938514,0.08272951661808998,2.849955379943847,7.389438417099305,checkpoints/s000/candidate_mpc_paths/s000_f80_864478dbae6b4edb.npz,main4_final_search_path,True
0,0.82186814566789,0.0,0.30971960993801306,0.32596164638493497,4.381692553882582,0.6194392198760261,0.10095671397309461,19.27584234790507,-3.950181877191266,-52.17467956337052,69.14678230728646,0.7834191059710589,-0.6920520978630065,77.27238721784776,0.010916957403166963,80.0,bottom_up,tdot+delta_dot,2,0.66796875,tdot -> delta_dot,tdot -> delta_dot,tdot -> delta_dot,,family_only,0.026092529296875222,1.3098449707031246,0.857969471253454,0.6627502441406249,2,0.0,0.6470947265624997,0.0,0.6627502441406249,Solve_Succeeded,none,1963,1,412.67434656854874,2630.8716610074043,24.5375,1963,0.00366998732488355,0.09870510804734703,0.0811379083958419,-0.3559189432382341,1.0000000099865956,1.000000009974761,1.0000002010090097,1.0000000703325975,1.1399612552332878,3.040238677406677,0.07747804988294284,2.849955379943847,6.669709069290162,1.1444316915283201,3.2978860229496156,0.0840439863137007,4.145389643554687,8.892945425720216,1.1399612552332878,3.2069609160203387,0.08172683272223084,2.849955379943847,8.143159507296494,checkpoints/s000/candidate_mpc_paths/s000_f80_fdbb392849557342.npz,main4_final_search_path,True
0,0.82186814566789,0.0,0.30971960993801306,0.32596164638493497,4.381692553882582,0.6194392198760261,0.10095671397309461,19.27584234790507,-3.950181877191266,-52.17467956337052,69.14678230728646,0.7834191059710589,-0.6920520978630065,77.27238721784776,0.010916957403166963,80.0,bottom_up,tw+delta+delta_dot,3,0.875,tw -> delta -> delta_dot,tw -> delta -> delta_dot,tw -> delta -> delta_dot,,family_only,0.6323242187500003,1.9926757812500187,1.5901415348053305,0.8750000000000187,3,0.8750000000000187,0.0,0.24267578125000003,0.875,Solve_Succeeded,none,1960,3,386.65959592213693,3491.0608920035884,24.5,1960,0.0008030343037717103,0.09998747714276113,0.0810139999355195,-0.3559009335379243,1.0000000099296376,1.0000000093814236,1.0000001810100203,1.0000000663335118,1.1399612552332878,3.040238677406677,0.07747804988294284,2.849955379943847,6.669709069290162,1.1444316915283201,3.2978860229496156,0.0840439863137007,4.145389643554687,8.892945425720216,1.1438728869914412,3.040238677406677,0.07747804988294284,3.1643259019236263,8.61504088116646,checkpoints/s000/candidate_mpc_paths/s000_f80_56d1d0e2c0b02fc8.npz,main4_final_search_path,True
0,0.82186814566789,0.0,0.30971960993801306,0.32596164638493497,4.381692553882582,0.6194392198760261,0.10095671397309461,19.27584234790507,-3.950181877191266,-52.17467956337052,69.14678230728646,0.7834191059710589,-0.6920520978630065,77.27238721784776,0.010916957403166963,80.0,bottom_up,tw+delta_dot,2,0.9296875,tw -> delta_dot,tw -> delta_dot,tw -> delta_dot,,family_only,0.021789550781250222,1.837585449218726,1.6885975338518175,0.9296874999999764,2,0.9296874999999764,0.0,0.0,0.9078979492187497,Solve_Succeeded,none,1963,0,407.28120076188026,2756.2273669755086,24.5375,1963,0.003859080582849117,0.09850956431091534,0.08100389144805842,-0.35362243533087023,1.0000000096880919,1.0000000097478046,1.0000002009943596,1.0000000657838997,1.1399612552332878,3.040238677406677,0.07747804988294284,2.849955379943847,6.669709069290162,1.1444316915283201,3.2978860229496156,0.0840439863137007,4.145389643554687,8.892945425720216,1.1441173639763256,3.040238677406677,0.07747804988294284,2.849955379943847,8.688180797921573,checkpoints/s000/candidate_mpc_paths/s000_f80_ca8a12401cce52d1.npz,main4_final_search_path,True
0,0.82186814566789,0.0,0.30971960993801306,0.32596164638493497,4.381692553882582,0.6194392198760261,0.10095671397309461,19.27584234790507,-3.950181877191266,-52.17467956337052,69.14678230728646,0.7834191059710589,-0.6920520978630065,77.27238721784776,0.010916957403166963,80.0,bottom_up,tw+tdot,2,0.5625,tw -> tdot,tw -> tdot,tw -> tdot,,family_only,0.1406250000000006,0.9843749999999891,0.49438476562498823,0.5624999999999907,2,0.5624999999999907,0.4218749999999985,0.0,0.0,Solve_Succeeded,none,1966,0,417.03689435619145,2801.7821380635723,24.575000000000003,1966,0.007064056349246783,0.0984501646712101,0.0801544848199135,-0.3543305185297926,1.000000009982214,1.000000009979703,1.0000002009921383,1.0000000858789737,1.1399612552332878,3.040238677406677,0.07747804988294284,2.849955379943847,6.669709069290162,1.1444316915283201,3.2978860229496156,0.0840439863137007,4.145389643554687,8.892945425720216,1.1424758756492435,3.148933651307604,0.0802480543146688,2.849955379943847,6.669709069290162,checkpoints/s000/candidate_mpc_paths/s000_f80_4008629d92c32ab0.npz,main4_final_search_path,True
0,0.82186814566789,0.0,0.30971960993801306,0.32596164638493497,4.381692553882582,0.6194392198760261,0.10095671397309461,19.27584234790507,-3.950181877191266,-52.17467956337052,69.14678230728646,0.7834191059710589,-0.6920520978630065,77.27238721784776,0.010916957403166963,80.0,bottom_up,tw+tdot+delta,3,0.56640625,tw -> delta -> tdot,tw -> delta -> tdot,tw -> delta -> tdot,,family_only,0.7257080078124996,0.9735107421874949,0.486550107598299,0.5664062499999948,2,0.5664062499999948,0.40710449218750017,0.0,0.0,Solve_Succeeded,none,1966,0,410.7346352480403,2774.9293480301276,24.575000000000003,1966,0.007070439846231125,0.09861025254186051,0.0802396522919071,-0.35459131109561814,1.0000000099792172,1.0000000099770723,1.000000200992147,1.0000000858713727,1.1399612552332878,3.040238677406677,0.07747804988294284,2.849955379943847,6.669709069290162,1.1444316915283201,3.2978860229496156,0.0840439863137007,4.145389643554687,8.892945425720216,1.142493338291021,3.1451280691773924,0.08015107209932193,2.849955379943847,6.669709069290162,checkpoints/s000/candidate_mpc_paths/s000_f80_70efc19c3b6a2f46.npz,main4_final_search_path,True
0,0.82186814566789,0.0,0.30971960993801306,0.32596164638493497,4.381692553882582,0.6194392198760261,0.10095671397309461,19.27584234790507,-3.950181877191266,-52.17467956337052,69.14678230728646,0.7834191059710589,-0.6920520978630065,77.27238721784776,0.010916957403166963,80.0,bottom_up,tw+tdot+delta+delta_dot,4,0.42578125,tw -> delta -> delta_dot -> tdot,tw -> delta -> delta_dot -> tdot,tw -> delta -> delta_dot -> tdot,,family_only,0.49896240234375056,1.2041625976562473,0.4860209710895992,0.4257812499999971,3,0.4257812499999971,0.3592529296875003,0.0,0.4191284179687499,Solve_Succeeded,none,1964,3,383.3086366216081,2504.1950860759243,24.55,1964,0.004975988476012105,0.0997841003952151,0.08128858468596734,-0.35668814558970996,1.0000000099022477,1.000000009981149,1.0000002010067481,1.0000000753413292,1.1399612552332878,3.040238677406677,0.07747804988294284,2.849955379943847,6.669709069290162,1.1444316915283201,3.2978860229496156,0.0840439863137007,4.145389643554687,8.892945425720216,1.141864683187032,3.1327992411191854,0.07983688178183448,2.849955379943847,7.601530606131298,checkpoints/s000/candidate_mpc_paths/s000_f80_0ffb0d532e7dc216.npz,main4_final_search_path,True
0,0.82186814566789,0.0,0.30971960993801306,0.32596164638493497,4.381692553882582,0.6194392198760261,0.10095671397309461,19.27584234790507,-3.950181877191266,-52.17467956337052,69.14678230728646,0.7834191059710589,-0.6920520978630065,77.27238721784776,0.010916957403166963,80.0,bottom_up,tw+tdot+delta_dot,3,0.7265625,delta_dot -> tw -> tdot,delta_dot -> tw -> tdot,delta_dot -> tw -> tdot,,family_only,1.1352539062500318,1.044433593749981,0.5959417819976662,0.6811523437499992,2,0.36328124999998157,0.6811523437499992,0.0,0.0,Solve_Succeeded,none,1965,2,400.4899476544633,2755.7325219968334,24.5625,1965,0.006033530360660677,0.0994533268102041,0.08101205022029812,-0.3569919410666096,1.0000000096545227,1.0000000097859776,1.0000002009731974,1.0000000856859346,1.1399612552332878,3.040238677406677,0.07747804988294284,2.849955379943847,6.669709069290162,1.1444316915283201,3.2978860229496156,0.0840439863137007,4.145389643554687,8.892945425720216,1.1415852809185925,3.2157357706842156,0.08195045287166706,2.849955379943847,6.669709069290162,checkpoints/s000/candidate_mpc_paths/s000_f80_5554014943949d84.npz,main4_final_search_path,True
0,0.82186814566789,0.0,0.30971960993801306,0.32596164638493497,4.381692553882582,0.6194392198760261,0.10095671397309461,19.27584234790507,-3.950181877191266,-52.17467956337052,69.14678230728646,0.7834191059710589,-0.6920520978630065,77.27238721784776,0.010916957403166963,80.0,top_down,delta,1,1.0,delta -> tw -> delta_dot -> tdot,delta -> tw -> delta_dot -> tdot,delta,tw -> delta_dot -> tdot,family_plus_outside,2.0,1.0,1.0,1.0,1,0.0,1.0,0.0,0.0,Solve_Succeeded,none,1965,1,422.4026281476665,2955.993502982892,24.5625,1965,0.0058208090430582615,0.09760099514382549,0.08064710128617292,-0.35480345201667113,1.0000000099971984,1.0000000099900694,1.0000002009943982,1.0000000858850344,1.1399612552332878,3.040238677406677,0.07747804988294284,2.849955379943847,6.669709069290162,1.1444316915283201,3.2978860229496156,0.0840439863137007,4.145389643554687,8.892945425720216,1.1399612552332878,3.2978860229496156,0.0840439863137007,2.849955379943847,6.669709069290162,checkpoints/s000/candidate_mpc_paths/s000_f80_47aa979880c73557.npz,main4_final_search_path,True
