scenario_id,deck_vx,deck_z0,deck_z_amp,deck_z_freq,deck_z_phase,deck_z_peak_to_peak,deck_z_peak_vz,deck_z_period_s,base_wind_x,rel_x0,rel_z0,v_x_rel0,v_z0,theta_deg,q,pass_name,low_name,target_name,success,alpha,attempts,return_status,failure_mode,low_tw_ratio,low_T_dot_max,low_T_dot_weight_per_sec,low_delta_max_deg,low_delta_dot_max_deg_s,target_tw_ratio,target_T_dot_max,target_T_dot_weight_per_sec,target_delta_max_deg,target_delta_dot_max_deg_s,feasible_tw_ratio,feasible_T_dot_max,feasible_T_dot_weight_per_sec,feasible_delta_max_deg,feasible_delta_dot_max_deg_s
12,-1.4581911368753953,0.0,0.2574140074997138,0.20240977702370858,4.257855021327113,0.5148280149994277,0.052103111860796324,31.04190617454031,-2.803589573439078,-51.34502486114407,52.721547606722154,0.5827873069286595,-1.1634317987919247,78.97578193824941,-0.03981026164381205,hf2,hu2,C0,True,0.02,3,Solve_Succeeded,none,1.1360546875000002,3.3108750000000002,0.084375,3.9234374999999995,8.736328125000002,2.0,39.24,1.0,59.99999999999999,180.0,1.1533335937500002,4.0294575,0.1026875,5.044968749999999,12.161601562500003
12,-1.4581911368753953,0.0,0.2574140074997138,0.20240977702370858,4.257855021327113,0.5148280149994277,0.052103111860796324,31.04190617454031,-2.803589573439078,-51.34502486114407,52.721547606722154,0.5827873069286595,-1.1634317987919247,78.97578193824941,-0.03981026164381205,hf3,hu3,C0,True,0.03,4,Solve_Succeeded,none,1.1533335937500002,2.5184109375000006,0.06417968750000001,3.4684160156249995,8.551126098632812,2.0,39.24,1.0,59.99999999999999,180.0,1.1787335859375,3.6200586093750005,0.092254296875,5.164363535156249,13.694592315673827
13,-0.034247863945400026,0.0,0.3657160531908956,0.34245595369798487,1.7997947240423582,0.7314321063817912,0.12524163977815111,18.34742611226665,-4.305641539987947,-27.255747120639185,35.87008219851897,0.16559412698047415,-1.0418572431335043,79.67381601555292,0.0569526898504375,hf1,hu1,C0,True,0.02,3,Solve_Succeeded,none,1.8203125,2.4525,0.0625,3.9843750000000004,13.359375,2.0,39.24,1.0,59.99999999999999,180.0,1.82390625,3.18825,0.08125,5.104687500000001,16.6921875
13,-0.034247863945400026,0.0,0.3657160531908956,0.34245595369798487,1.7997947240423582,0.7314321063817912,0.12524163977815111,18.34742611226665,-4.305641539987947,-27.255747120639185,35.87008219851897,0.16559412698047415,-1.0418572431335043,79.67381601555292,0.0569526898504375,hf2,hu2,C0,True,0.05,6,Solve_Succeeded,none,1.3821789550781252,1.394859375,0.035546875,3.828515625000001,7.563647460937499,2.0,39.24,1.0,59.99999999999999,180.0,1.4130700073242188,3.28711640625,0.08376953125,6.63708984375,16.185465087890627
13,-0.034247863945400026,0.0,0.3657160531908956,0.34245595369798487,1.7997947240423582,0.7314321063817912,0.12524163977815111,18.34742611226665,-4.305641539987947,-27.255747120639185,35.87008219851897,0.16559412698047415,-1.0418572431335043,79.67381601555292,0.0569526898504375,hf3,hu3,C0,True,0.0,1,Solve_Succeeded,none,1.1646787950992583,3.1715537200927737,0.08082450866699219,3.9407720947265634,6.069549407958985,2.0,39.24,1.0,59.99999999999999,180.0,1.1646787950992583,3.1715537200927737,0.08082450866699219,3.9407720947265634,6.069549407958985
14,-1.4464896480690368,0.0,0.22728599919143375,0.32100286453006516,5.006549421874275,0.4545719983828675,0.0729594568080283,19.573611333275508,3.6497145174196106,-48.02077774100699,53.576935670966876,0.3180474621000329,-0.5042004063151744,77.47839562951359,-0.05266752740048378,hf1,hu1,C0,True,0.07,8,Solve_Succeeded,none,1.109375,2.91234375,0.07421874999999999,2.109375,9.140625,2.0,39.24,1.0,59.99999999999999,180.0,1.17171875,5.455279687500001,0.1390234375,6.16171875,21.10078125
14,-1.4464896480690368,0.0,0.22728599919143375,0.32100286453006516,5.006549421874275,0.4545719983828675,0.0729594568080283,19.573611333275508,3.6497145174196106,-48.02077774100699,53.576935670966876,0.3180474621000329,-0.5042004063151744,77.47839562951359,-0.05266752740048378,hf2,hu2,C0,True,0.03,4,Solve_Succeeded,none,1.1351025390624998,4.7307503540039075,0.12055938720703127,5.39150390625,6.593994140625001,2.0,39.24,1.0,59.99999999999999,180.0,1.1610494628906247,5.766027843383791,0.14694260559082034,7.029758789062499,11.79617431640625
14,-1.4464896480690368,0.0,0.22728599919143375,0.32100286453006516,5.006549421874275,0.4545719983828675,0.0729594568080283,19.573611333275508,3.6497145174196106,-48.02077774100699,53.576935670966876,0.3180474621000329,-0.5042004063151744,77.47839562951359,-0.05266752740048378,hf3,hu3,C0,True,0.04,5,Solve_Succeeded,none,1.1247666671752927,2.657778459059716,0.06773135726451875,4.832959167480468,11.611859092712402,2.0,39.24,1.0,59.99999999999999,180.0,1.1597760004882811,4.121067320697327,0.105022102973938,7.0396408007812505,18.347384729003906
15,0.7380428407303392,0.0,0.4041421908559776,0.19789727357520123,0.41820163208344324,0.8082843817119552,0.07997863770710659,31.749731533274346,-3.6980490724617177,-37.166990087306445,40.11606354674444,0.9739925713690241,-1.7862302499746288,75.5539540916426,-0.06507170581282946,hf1,hu1,C0,True,0.04,5,Solve_Succeeded,none,1.125,1.839375,0.046875,1.8749999999999998,8.4375,2.0,39.24,1.0,59.99999999999999,180.0,1.16,3.3354,0.08499999999999999,4.199999999999999,15.299999999999999
15,0.7380428407303392,0.0,0.4041421908559776,0.19789727357520123,0.41820163208344324,0.8082843817119552,0.07997863770710659,31.749731533274346,-3.6980490724617177,-37.166990087306445,40.11606354674444,0.9739925713690241,-1.7862302499746288,75.5539540916426,-0.06507170581282946,hf2,hu2,C0,True,0.0,1,Solve_Succeeded,none,1.1554687499999998,3.283284375,0.08367187499999999,3.9375,11.474999999999998,2.0,39.24,1.0,59.99999999999999,180.0,1.1554687499999998,3.283284375,0.08367187499999999,3.9375,11.474999999999998
15,0.7380428407303392,0.0,0.4041421908559776,0.19789727357520123,0.41820163208344324,0.8082843817119552,0.07997863770710659,31.749731533274346,-3.6980490724617177,-37.166990087306445,40.11606354674444,0.9739925713690241,-1.7862302499746288,75.5539540916426,-0.06507170581282946,hf3,hu3,C0,True,0.03,4,Solve_Succeeded,none,1.1509552001953123,3.2704590454101563,0.08334503173828124,3.69140625,10.757812499999998,2.0,39.24,1.0,59.99999999999999,180.0,1.1764265441894528,4.349545274047852,0.11084468078613281,5.3806640625,15.835078124999999
16,-1.3398542021184738,0.0,0.3477859540277428,0.29572146955591605,2.4732531028253883,0.6955719080554856,0.10284777341599037,21.246970389451345,-5.304399007795329,-45.46026709143852,52.65841829577805,1.1250148267038256,-0.5423972583089263,78.73614138459571,0.0047505897435274475,hf1,hu1,C0,True,0.05,6,Solve_Succeeded,none,1.109375,2.1459375,0.0546875,2.109375,8.4375,2.0,39.24,1.0,59.99999999999999,180.0,1.15390625,4.000640625,0.10195312499999999,5.00390625,17.015625
