scenario_id,deck_vx,deck_z0,deck_z_amp,deck_z_freq,deck_z_phase,deck_z_peak_to_peak,deck_z_peak_vz,deck_z_period_s,base_wind_x,rel_x0,rel_z0,v_x_rel0,v_z0,theta_deg,q,candidate_key,frequency_hz,shortlist_tag,subset,cardinality,best_permutation,sat_penalty_start_ratio,ocp_floor_source,score_weight_tw,score_weight_tdot,score_weight_delta,score_weight_delta_dot,utopia_tw_ratio,utopia_T_dot_max,utopia_T_dot_weight_per_sec,utopia_delta_max_deg,utopia_delta_dot_max_deg_s,search_floor_tw_ratio,search_floor_T_dot_max,search_floor_T_dot_weight_per_sec,search_floor_delta_max_deg,search_floor_delta_dot_max_deg_s,floor_utopia_tw_ratio,floor_utopia_T_dot_max,floor_utopia_T_dot_weight_per_sec,floor_utopia_delta_max_deg,floor_utopia_delta_dot_max_deg_s,candidate_tw_ratio,candidate_T_dot_max,candidate_T_dot_weight_per_sec,candidate_delta_max_deg,candidate_delta_dot_max_deg_s,cap_tw_ratio,cap_T_dot_max,cap_T_dot_weight_per_sec,cap_delta_max_deg,cap_delta_dot_max_deg_s,mpc_rollout_success,mpc_rollout_source,mpc_failure_mode,mpc_return_status,mpc_touch_time_s,mpc_steps_simulated,ocp_start_success,ocp_start_return_status,ocp_refine_success,failed_stage,best_order,remaining_l2_sq,remaining_l1,reduction_l1,reduction_l2_sq,remaining_tw,remaining_tdot,remaining_delta,remaining_delta_dot,reduction_tw,reduction_tdot,reduction_delta,reduction_delta_dot,final_rel_x,final_rel_z,final_rel_vx,final_rel_vz,usage_T,usage_T_dot,usage_delta,usage_delta_dot,mpc_npz,best_ocp_npz,refined_tw_ratio,refined_T_dot_max,refined_T_dot_weight_per_sec,refined_delta_max_deg,refined_delta_dot_max_deg_s,refined_minus_utopia_tw_ratio,refined_minus_utopia_T_dot_max,refined_minus_utopia_T_dot_weight_per_sec,refined_minus_utopia_delta_max_deg,refined_minus_utopia_delta_dot_max_deg_s
0,0.82186814566789,0.0,0.30971960993801306,0.32596164638493497,4.381692553882582,0.6194392198760261,0.10095671397309461,19.27584234790507,-3.950181877191266,-52.17467956337052,69.14678230728646,0.7834191059710589,-0.6920520978630065,77.27238721784776,0.010916957403166963,s0_f40_closest,40.0,closest,tw+tdot+delta,3,delta -> tw -> tdot -> delta_dot,0.0,zero,1.0,1.0,1.0,1.0,1.1319734510068318,2.949807470582101,0.07517348294042052,2.8422732856750486,11.547872614860532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.142663837827648,3.3642410781329763,0.08573499179747646,3.09755667458754,11.547872614860532,1.1637959978222847,4.016759108877755,0.10236389166355135,5.05293028564453,13.197568702697751,True,main4_saved_mpc_path,none,loaded_from_main4_saved_mpc_path:Solve_Succeeded,24.5,980,True,Solve_Succeeded,True,,tw -> delta -> delta_dot -> tdot,0.9180765151977537,1.3251953124999998,2.6748046875,2.267685890197754,0.9023437499999999,0.04785156249999999,0.31249999999999994,0.0625,0.09765625000000011,0.9521484375,0.6875,0.9375,-0.9999999999565503,-8.869045380055507e-09,0.2705648894112451,-0.8896124410131867,1.0000000092200985,0.9999998815854005,1.00000058426969,1.0000007715918717,runs/main5_ocp_40hz_s00-s19_retryall_savedpath/npz/s0_f40_closest_mpc_rollout.npz,runs/main5_ocp_40hz_s00-s19_retryall_savedpath/npz/s0_f40_closest_ocp_best.npz,1.0310755724147915,0.1609841922153475,0.004102553318433932,0.9679864608086061,0.7217420384287833,-0.10089787859204025,-2.7888232783667535,-0.07107092962198658,-1.8742868248664426,-10.82613057643175
1,-1.3085482316874741,0.0,0.4069077929981455,0.287382947850751,4.763205750057398,0.813815585996291,0.11693836105525024,21.863459033215445,-2.885780674368519,-44.36422095610395,68.97443085382162,1.1793633639665932,-0.7097179567303478,78.25825358138152,-0.025908058793026226,s1_f40_closest,40.0,closest,tw+delta+delta_dot,3,tw -> delta_dot -> delta,0.0,zero,1.0,1.0,1.0,1.0,1.1381977758556605,7.976487219607829,0.20327439397573469,10.385539054870605,64.66670536994934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1496177604703917,7.976487219607829,0.20327439397573469,11.19887433082913,64.66670536994934,1.174913833141327,8.135381387329101,0.2073236846923828,16.616862487792964,65.69316101074219,True,main4_saved_mpc_path,none,loaded_from_main4_saved_mpc_path:Solve_Succeeded,23.85,954,True,Solve_Succeeded,True,,delta -> delta_dot -> tdot -> tw,0.8267748355865479,1.01220703125,2.98779296875,2.802360773086548,0.90625,0.03955078125000001,0.0625,0.00390625,0.09375,0.96044921875,0.9375,0.99609375,-0.9999999997260609,-9.40054417641889e-09,0.08669092347790985,-0.35773389247262316,1.0000000096882853,1.0000000287226567,1.0000007620254556,1.0000022653328344,runs/main5_ocp_40hz_s00-s19_retryall_savedpath/npz/s1_f40_closest_mpc_rollout.npz,runs/main5_ocp_40hz_s00-s19_retryall_savedpath/npz/s1_f40_closest_ocp_best.npz,1.0418410954262924,0.31547630116613,0.008039661089860602,0.6999296456768206,0.2526043178513646,-0.09635668042936807,-7.6610109184417,-0.1952347328858741,-9.685609409193784,-64.41410105209798
2,-0.09133256617257635,0.0,0.24736783977107143,0.20208665590703018,2.988942203015736,0.49473567954214287,0.04998973951828189,31.091539809883148,5.204241632035986,-48.192719528473475,58.443489813887865,-0.1885442433830078,-0.5848401490669741,76.3975248360931,-0.06001835950497834,s2_f40_closest,40.0,closest,tdot+delta+delta_dot,3,delta -> delta_dot -> tdot,0.0,zero,1.0,1.0,1.0,1.0,1.1731875452399254,5.070604149843192,0.12922028924167156,7.206807269926068,21.295062622010708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1731875452399254,5.070604149843192,0.12922028924167156,7.751592686380982,21.295062622010708,1.1731875452399254,5.408644426499405,0.13783497519111634,8.541401208801267,22.714733463478087,True,main4_saved_mpc_path,none,loaded_from_main4_saved_mpc_path:Solve_Succeeded,21.825000000000003,873,True,Solve_Succeeded,True,,delta_dot -> tdot -> tw -> delta,0.8840265274047856,1.2041015625000002,2.7958984375,2.475823402404785,0.9179687500000002,0.0751953125,0.1875,0.0234375,0.08203124999999978,0.9248046875,0.8125,0.9765625,0.9999999573602277,0.09999995383136365,-0.9999999579008194,0.19352142009852166,1.00000000965564,1.0000000150908277,1.0000003941068794,1.0000011479450808,runs/main5_ocp_40hz_s00-s19_retryall_savedpath/npz/s2_f40_closest_mpc_rollout.npz,runs/main5_ocp_40hz_s00-s19_retryall_savedpath/npz/s2_f40_closest_ocp_best.npz,1.076949504419463,0.3812856636112557,0.009716760030867883,1.4534236286964342,0.499103030203376,-0.09623804082046239,-4.689318486231937,-0.11950352921080368,-5.753383641229634,-20.795959591807335
4,-1.407546496296182,0.0,0.3091793473080906,0.21647939437931996,2.5668611718126377,0.6183586946161812,0.06693095785984889,29.024403570577487,-1.3024998757330621,-29.397907801955018,43.18788200528692,-1.325091774932802,-1.852817048349408,76.66972919907704,-0.0954575853732279,s4_f40_closest,40.0,closest,tw+tdot,2,tw -> tdot -> delta -> delta_dot,0.0,zero,1.0,1.0,1.0,1.0,1.1337974572181702,3.012550335639257,0.07677243464931847,2.227833464241028,3.2807752212524415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1359233274504543,3.018337765843482,0.07691992267694907,2.227833464241028,4.382910647141934,1.161008596191406,3.160708548867417,0.080548128156662,2.970444618988037,6.561550442504883,True,main4_saved_mpc_path,none,loaded_from_main4_saved_mpc_path:Solve_Succeeded,17.725,709,True,Solve_Succeeded,True,,delta -> tdot -> tw -> delta_dot,0.9676551818847654,1.478515625,2.521484375,2.0106239318847656,0.8984374999999999,0.017578125,0.25,0.31250000000000006,0.10156250000000011,0.982421875,0.75,0.6875,-0.9999999720893733,-9.74789948759991e-09,-0.9999999997584581,-1.3474671712429787,1.0000000095853199,1.0000001777576608,1.0000010089392393,1.0000003290352824,runs/main5_ocp_40hz_s00-s19_retryall_savedpath/npz/s4_f40_closest_mpc_rollout.npz,runs/main5_ocp_40hz_s00-s19_retryall_savedpath/npz/s4_f40_closest_ocp_best.npz,1.0205561145062674,0.05305671854021746,0.0013521080158057455,0.556958366060257,1.3696595772318545,-0.11324134271190278,-2.9594936170990396,-0.07542032663351272,-1.670875098180771,-1.9111156440205872
5,-1.2298564176730746,0.0,0.3805898376491126,0.25851912914273584,1.0133004724866397,0.7611796752982252,0.0983897533896238,24.304527591497724,0.09633961754371967,-39.96865674689909,40.33092359496089,0.5889611252332081,-1.4738405661797294,84.08580690707608,0.0399414267621499,s5_f40_closest,40.0,closest,tw,1,tw,0.0,zero,1.0,1.0,1.0,1.0,1.1345001752483843,1.3707246517613911,0.034931820890963076,2.999178890991211,6.171559365234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1345001752483843,1.3707246517613911,0.034931820890963076,2.999178890991211,6.171559365234375,1.1345001752483843,1.5878077414068603,0.04046400971984863,3.199124150390625,7.053210703125,True,main4_saved_mpc_path,none,loaded_from_main4_saved_mpc_path:Solve_Succeeded,19.5,780,True,Solve_Succeeded,True,,tw -> delta -> delta_dot -> tdot,0.791290283203125,0.9921875,3.0078125,2.806915283203125,0.88671875,0.011718750000000002,0.0625,0.03125,0.11328125,0.98828125,0.9375,0.96875,0.40231990727571443,-9.816349968994054e-09,-0.1831093019169221,-1.9872675324312636,1.0000000098334787,1.0000005746302059,1.0000030526229162,1.000002969767948,runs/main5_ocp_40hz_s00-s19_retryall_savedpath/npz/s5_f40_closest_mpc_rollout.npz,runs/main5_ocp_40hz_s00-s19_retryall_savedpath/npz/s5_f40_closest_ocp_best.npz,1.0059825772710282,0.016063179512828804,0.0004093572760659736,0.1874486806869507,0.19286123016357423,-0.12851759797735607,-1.3546614722485624,-0.0345224636148971,-2.8117302103042605,-5.978698135070801
6,-0.7023901156214413,0.0,0.442294094336931,0.3123876536741851,4.504353903384995,0.884588188673862,0.13816721436386256,20.113423924662655,1.2924206373377771,-41.51915493568634,44.528454664580565,-1.2108271135395021,-0.4240144879491643,82.19462955950937,-0.013581392044979254,s6_f40_closest,40.0,closest,tw,1,tw,0.0,zero,1.0,1.0,1.0,1.0,1.127865911781974,3.5726662317783457,0.0910465400555134,3.5795687839794157,7.467133602275849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.127865911781974,3.5726662317783457,0.0910465400555134,3.5795687839794157,7.467133602275849,1.1322889153575897,3.9593184213647468,0.10090006170654298,4.405623118743897,11.378489298706057,True,main4_saved_mpc_path,none,loaded_from_main4_saved_mpc_path:Solve_Succeeded,18.75,750,True,Solve_Succeeded,True,,delta -> delta_dot -> tdot -> tw,0.9406900405883789,1.2294921875,2.7705078125,2.481705665588379,0.94921875,0.1865234375,0.0625,0.03125,0.05078125,0.8134765625,0.9375,0.96875,-0.25223079864793796,0.0999999999939104,-0.9999997181053711,0.0032195685545995945,1.0000000075113824,1.0000000087631196,1.0000025545946978,1.0000024536450003,runs/main5_ocp_40hz_s00-s19_retryall_savedpath/npz/s6_f40_closest_mpc_rollout.npz,runs/main5_ocp_40hz_s00-s19_retryall_savedpath/npz/s6_f40_closest_ocp_best.npz,1.0705914709492956,0.6663859865914687,0.016982313623635798,0.22372304899871348,0.2333479250711203,-0.05727444083267841,-2.9062802451868768,-0.07406422643187759,-3.355845734980702,-7.233785677204729
7,0.3819265221073296,0.0,0.3460244922281839,0.2904739222643194,0.5305793178609056,0.6920489844563678,0.10051109145704007,21.63080684902979,-3.6876129781432496,-42.52577793488171,36.456496085166236,-0.01802754226644332,-1.7413192116345937,80.90915491481417,-0.0954392257940605,s7_f40_closest,40.0,closest,tdot+delta,2,delta -> tdot,0.0,zero,1.0,1.0,1.0,1.0,1.1303200993061062,1.7258189697303776,0.04398111543655396,5.512874267578126,10.20247723388672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1303200993061062,1.7258189697303776,0.04398111543655396,5.819550971567631,10.20247723388672,1.1392202575683592,1.9723645368347174,0.05026413192749025,6.300427734375001,20.40495446777344,True,main4_saved_mpc_path,none,loaded_from_main4_saved_mpc_path:Solve_Succeeded,18.95,758,True,Solve_Succeeded,True,,delta -> tdot -> tw -> delta_dot,0.8501167297363286,1.1621093750000002,2.837890625,2.525897979736328,0.9101562500000002,0.064453125,0.09375,0.09375,0.08984374999999978,0.935546875,0.90625,0.90625,-0.9999999841051883,-8.653101291056231e-09,-0.9977183412586619,-0.09086927952175708,1.0000000094578498,1.0000000803036742,1.0000010457267714,1.000000577276203,runs/main5_ocp_40hz_s00-s19_retryall_savedpath/npz/s7_f40_closest_mpc_rollout.npz,runs/main5_ocp_40hz_s00-s19_retryall_savedpath/npz/s7_f40_closest_ocp_best.npz,1.0287679028840735,0.11123442578340324,0.002834720330871642,0.5455829035844654,0.9564822406768801,-0.10155219642203273,-1.6145845439469744,-0.04114639510568232,-4.9672913639936604,-9.245994993209841
8,1.3756776397243362,0.0,0.32057585923572507,0.3130649886325486,0.5198079199756344,0.6411517184714501,0.10036107772750177,20.06990732059886,1.575830416911261,-40.400250074855194,52.17474480240823,1.3134793649249485,-1.1850254795350268,83.96160771839767,-0.07195018220027785,s8_f40_closest,40.0,closest,tw+tdot+delta_dot,3,tw -> delta_dot -> tdot,0.0,zero,1.0,1.0,1.0,1.0,1.1377997004146576,3.2350513700406935,0.08244269546484947,4.1808932812499995,10.004714980773926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1412293377990277,3.365447870707936,0.08576574594056921,4.1808932812499995,10.004714980773926,1.1467587531738281,3.7305096879748536,0.09506905422973633,4.778163749999999,13.06738283203125,True,main4_saved_mpc_path,none,loaded_from_main4_saved_mpc_path:Solve_Succeeded,20.150000000000002,806,True,Solve_Succeeded,True,,delta -> delta_dot -> tw -> tdot,0.7982797622680662,0.9990234374999999,3.0009765625,2.8002328872680664,0.8906249999999999,0.0302734375,0.0625,0.015625,0.10937500000000011,0.9697265625,0.9375,0.984375,0.9999999985835011,-9.826245067623418e-09,0.6286072839364456,-1.998691390286774,1.000000009866792,1.000000093081947,1.000002191153059,1.00000366397434,runs/main5_ocp_40hz_s00-s19_retryall_savedpath/npz/s8_f40_closest_mpc_rollout.npz,runs/main5_ocp_40hz_s00-s19_retryall_savedpath/npz/s8_f40_closest_ocp_best.npz,1.016407378977259,0.10188367577338478,0.0025964239493727007,0.26130583007812497,0.1563236715745926,-0.12139232143739864,-3.133167694267309,-0.07984627151547677,-3.919587451171874,-9.848391309199334
9,0.16210843061714808,0.0,0.2271439352838609,0.29428081581676796,1.767043978499777,0.4542878705677218,0.06684410258316573,21.350985077776087,8.656189522201727,-35.21732095924295,60.44481150004089,0.8059424757529712,-2.2521958243014377,78.17138892822716,0.09057987901394901,s9_f40_closest,40.0,closest,tw,1,tw,0.0,zero,1.0,1.0,1.0,1.0,1.2658192580100147,6.838334106416744,0.1742694726405898,3.2354180574417115,3.8116378784179683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2658192580100147,6.838334106416744,0.1742694726405898,3.2354180574417115,3.8116378784179683,1.2707832551002503,7.145361352010966,0.1820938163101673,3.982052993774414,3.8116378784179683,True,main4_saved_mpc_path,none,loaded_from_main4_saved_mpc_path:Solve_Succeeded,21.625,865,True,Solve_Succeeded,True,,tw -> delta -> tdot -> delta_dot,2.2870569229125977,2.7626953125,1.2373046875,0.7616662979125977,0.921875,0.21582031250000003,0.625,1.0,0.078125,0.7841796875,0.375,0.0,-0.07515114882799256,-6.6698198908365924e-09,-0.579713030590901,-1.1655083108597388,1.000000008191187,1.0000000098788224,1.0000002833323876,1.0000001503086111,runs/main5_ocp_40hz_s00-s19_retryall_savedpath/npz/s9_f40_closest_mpc_rollout.npz,runs/main5_ocp_40hz_s00-s19_retryall_savedpath/npz/s9_f40_closest_ocp_best.npz,1.1669271284779823,1.4758514038262702,0.0376108920445023,2.0221362859010696,3.8116378784179683,-0.09889212953203241,-5.362482702590475,-0.13665858059608751,-1.2132817715406419,0.0
10,-0.6272464855796441,0.0,0.32876428230792865,0.22351406539649246,5.881335206211572,0.6575285646158573,0.07348344129580528,28.110916850059613,8.266836260078623,-50.061765472539456,36.57187167873151,-0.19470881999088618,-0.21753620267157503,81.61661263167761,-0.02526845422525799,s10_f40_closest,40.0,closest,tw,1,tw -> delta_dot -> delta -> tdot,0.0,zero,1.0,1.0,1.0,1.0,1.3824096728515627,4.432831485018975,0.11296716322678325,7.653768874454498,18.762126815643306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3824096728515627,4.432831485018975,0.11296716322678325,7.842012611239403,18.762126815643306,1.3824096728515627,6.52186701244171,0.16620456198883052,9.07113348083496,18.909860097656246,True,main4_saved_mpc_path,none,loaded_from_main4_saved_mpc_path:Solve_Succeeded,19.1,764,True,Solve_Succeeded,True,,delta_dot -> tw -> tdot -> delta,1.9900054931640625,2.45703125,1.54296875,1.0759429931640625,0.8632812499999999,0.9921875000000001,0.5,0.1015625,0.1367187500000001,0.007812499999999889,0.5,0.8984375,0.23674509497587337,0.09999903963963361,0.9999949459164298,-0.9872951136396225,1.0000000099990134,1.000000009984071,0.9852578321595509,1.0000003006811746,runs/main5_ocp_40hz_s00-s19_retryall_savedpath/npz/s10_f40_closest_mpc_rollout.npz,runs/main5_ocp_40hz_s00-s19_retryall_savedpath/npz/s10_f40_closest_ocp_best.npz,1.193408350391388,4.398199989042265,0.11208460726407403,3.9210063056197013,1.9055285047137733,-0.18900132246017476,-0.03463149597671045,-0.0008825559627092366,-3.7327625688347963,-16.856598310929535
