scenario_id,deck_vx,deck_z0,deck_z_amp,deck_z_freq,deck_z_phase,deck_z_peak_to_peak,deck_z_peak_vz,deck_z_period_s,base_wind_x,rel_x0,rel_z0,v_x_rel0,v_z0,theta_deg,q,candidate_key,frequency_hz,order,success,return_status,remaining_l2_sq,remaining_l1,reduction_l1,reduction_l2_sq,remaining_tw,remaining_tdot,remaining_delta,remaining_delta_dot,reduction_tw,reduction_tdot,reduction_delta,reduction_delta_dot,refined_tw_ratio,refined_T_dot_max,refined_T_dot_weight_per_sec,refined_delta_max_deg,refined_delta_dot_max_deg_s,refined_minus_utopia_tw_ratio,refined_minus_utopia_T_dot_max,refined_minus_utopia_T_dot_weight_per_sec,refined_minus_utopia_delta_max_deg,refined_minus_utopia_delta_dot_max_deg_s
3,-1.4779131907469836,0.0,0.3967310943755346,0.29302464562064545,4.430684746116719,0.7934621887510692,0.11625198833608187,21.442514822844977,-4.167518823424425,-31.578129069340964,51.062052143841896,0.20622358785868133,-2.178466904306388,80.59207160745413,-0.03920998038747756,s3_f40_closest,40.0,delta -> delta_dot -> tdot -> tw,True,Solve_Succeeded,1.7990875244140625,2.08203125,1.91796875,1.6350250244140625,1.0,0.87890625,0.15624999999999997,0.046875,0.0,0.12109375,0.84375,0.953125,1.180565859375,10.601780598723654,0.27017789497257017,1.0531140496730804,2.3402970461465067,0.0,-1.3730815869150064,-0.03499188549732432,-4.423329700326921,-28.681451740169415
3,-1.4779131907469836,0.0,0.3967310943755346,0.29302464562064545,4.430684746116719,0.7934621887510692,0.11625198833608187,21.442514822844977,-4.167518823424425,-31.578129069340964,51.062052143841896,0.20622358785868133,-2.178466904306388,80.59207160745413,-0.03920998038747756,s3_f40_closest,40.0,delta -> delta_dot -> tw -> tdot,True,Solve_Succeeded,1.7990875244140625,2.08203125,1.91796875,1.6350250244140625,1.0,0.87890625,0.15624999999999997,0.046875,0.0,0.12109375,0.84375,0.953125,1.180565859375,10.601780598723654,0.27017789497257017,1.0531140496730804,2.3402970461465067,0.0,-1.3730815869150064,-0.03499188549732432,-4.423329700326921,-28.681451740169415
3,-1.4779131907469836,0.0,0.3967310943755346,0.29302464562064545,4.430684746116719,0.7934621887510692,0.11625198833608187,21.442514822844977,-4.167518823424425,-31.578129069340964,51.062052143841896,0.20622358785868133,-2.178466904306388,80.59207160745413,-0.03920998038747756,s3_f40_closest,40.0,delta -> tdot -> delta_dot -> tw,True,Solve_Succeeded,1.756768226623535,2.1884765625,1.8115234375,1.3798151016235352,1.0,0.2001953125,0.15624999999999997,0.8320312499999999,0.0,0.7998046875,0.84375,0.1679687500000001,1.180565859375,2.4148500252648324,0.061540520521529876,1.0531140496730804,41.54027256910049,0.0,-9.560012160373827,-0.24362925994836457,-4.423329700326921,10.51852378278457
3,-1.4779131907469836,0.0,0.3967310943755346,0.29302464562064545,4.430684746116719,0.7934621887510692,0.11625198833608187,21.442514822844977,-4.167518823424425,-31.578129069340964,51.062052143841896,0.20622358785868133,-2.178466904306388,80.59207160745413,-0.03920998038747756,s3_f40_closest,40.0,delta -> tdot -> tw -> delta_dot,True,Solve_Succeeded,1.756768226623535,2.1884765625,1.8115234375,1.3798151016235352,1.0,0.2001953125,0.15624999999999997,0.8320312499999999,0.0,0.7998046875,0.84375,0.1679687500000001,1.180565859375,2.4148500252648324,0.061540520521529876,1.0531140496730804,41.54027256910049,0.0,-9.560012160373827,-0.24362925994836457,-4.423329700326921,10.51852378278457
3,-1.4779131907469836,0.0,0.3967310943755346,0.29302464562064545,4.430684746116719,0.7934621887510692,0.11625198833608187,21.442514822844977,-4.167518823424425,-31.578129069340964,51.062052143841896,0.20622358785868133,-2.178466904306388,80.59207160745413,-0.03920998038747756,s3_f40_closest,40.0,delta -> tw -> delta_dot -> tdot,True,Solve_Succeeded,2.0454864501953125,2.48828125,1.51171875,1.0689239501953125,0.9335937500000001,0.9921874999999999,0.15624999999999997,0.40625,0.06640624999999989,0.007812500000000111,0.84375,0.59375,1.102168907775879,11.968232320336924,0.30500082365792364,1.0531140496730804,20.28257439993639,-0.07839695159912097,-0.00662986530173626,-0.0001689568119708527,-4.423329700326921,-10.73917438637953
3,-1.4779131907469836,0.0,0.3967310943755346,0.29302464562064545,4.430684746116719,0.7934621887510692,0.11625198833608187,21.442514822844977,-4.167518823424425,-31.578129069340964,51.062052143841896,0.20622358785868133,-2.178466904306388,80.59207160745413,-0.03920998038747756,s3_f40_closest,40.0,delta -> tw -> tdot -> delta_dot,True,Solve_Succeeded,2.003448486328125,2.5625,1.4375,0.878448486328125,0.9335937500000001,0.62890625,0.15624999999999997,0.84375,0.06640624999999989,0.37109375,0.84375,0.15625,1.102168907775879,7.586163006197815,0.193327293735928,1.0531140496730804,42.12534683063712,-0.07839695159912097,-4.388699179440845,-0.11184248673396649,-4.423329700326921,11.1035980443212
3,-1.4779131907469836,0.0,0.3967310943755346,0.29302464562064545,4.430684746116719,0.7934621887510692,0.11625198833608187,21.442514822844977,-4.167518823424425,-31.578129069340964,51.062052143841896,0.20622358785868133,-2.178466904306388,80.59207160745413,-0.03920998038747756,s3_f40_closest,40.0,delta_dot -> delta -> tdot -> tw,True,Solved_To_Acceptable_Level,1.9640655517578125,2.22265625,1.77734375,1.5187530517578125,1.0,0.94921875,0.25,0.0234375,0.0,0.05078125,0.75,0.9765625,1.180565859375,11.449923046621546,0.2917921265703758,1.6849824794769288,1.1701485230732533,0.0,-0.5249391390171141,-0.013377653899518708,-3.791461270523072,-29.85160026324267
3,-1.4779131907469836,0.0,0.3967310943755346,0.29302464562064545,4.430684746116719,0.7934621887510692,0.11625198833608187,21.442514822844977,-4.167518823424425,-31.578129069340964,51.062052143841896,0.20622358785868133,-2.178466904306388,80.59207160745413,-0.03920998038747756,s3_f40_closest,40.0,delta_dot -> delta -> tw -> tdot,True,Solved_To_Acceptable_Level,1.9640655517578125,2.22265625,1.77734375,1.5187530517578125,1.0,0.94921875,0.25,0.0234375,0.0,0.05078125,0.75,0.9765625,1.180565859375,11.449923046621546,0.2917921265703758,1.6849824794769288,1.1701485230732533,0.0,-0.5249391390171141,-0.013377653899518708,-3.791461270523072,-29.85160026324267
3,-1.4779131907469836,0.0,0.3967310943755346,0.29302464562064545,4.430684746116719,0.7934621887510692,0.11625198833608187,21.442514822844977,-4.167518823424425,-31.578129069340964,51.062052143841896,0.20622358785868133,-2.178466904306388,80.59207160745413,-0.03920998038747756,s3_f40_closest,40.0,delta_dot -> tdot -> delta -> tw,True,Solve_Succeeded,1.6490478515625,2.078125,1.921875,1.4927978515625,1.0,0.7421875,0.31249999999999994,0.0234375,0.0,0.2578125,0.6875,0.9765625,1.180565859375,8.952614727811085,0.22815022242128147,2.106228099346161,1.1701485230732533,0.0,-3.022247457827575,-0.07701955804861302,-3.37021565065384,-29.85160026324267
3,-1.4779131907469836,0.0,0.3967310943755346,0.29302464562064545,4.430684746116719,0.7934621887510692,0.11625198833608187,21.442514822844977,-4.167518823424425,-31.578129069340964,51.062052143841896,0.20622358785868133,-2.178466904306388,80.59207160745413,-0.03920998038747756,s3_f40_closest,40.0,delta_dot -> tdot -> tw -> delta,True,Solve_Succeeded,1.6490478515625,2.078125,1.921875,1.4927978515625,1.0,0.7421875,0.31249999999999994,0.0234375,0.0,0.2578125,0.6875,0.9765625,1.180565859375,8.952614727811085,0.22815022242128147,2.106228099346161,1.1701485230732533,0.0,-3.022247457827575,-0.07701955804861302,-3.37021565065384,-29.85160026324267
3,-1.4779131907469836,0.0,0.3967310943755346,0.29302464562064545,4.430684746116719,0.7934621887510692,0.11625198833608187,21.442514822844977,-4.167518823424425,-31.578129069340964,51.062052143841896,0.20622358785868133,-2.178466904306388,80.59207160745413,-0.03920998038747756,s3_f40_closest,40.0,delta_dot -> tw -> delta -> tdot,True,Solve_Succeeded,2.0025634765625004,2.265625,1.7343749999999998,1.4713134765625,0.9921875000000001,0.9687500000000001,0.28125,0.0234375,0.007812499999999889,0.03124999999999989,0.71875,0.9765625,1.1713426885986329,11.685518171037629,0.29779607979198847,1.8956052894115447,1.1701485230732533,-0.009223170776367029,-0.2893440146010313,-0.0073737006779059965,-3.5808384605884562,-29.85160026324267
3,-1.4779131907469836,0.0,0.3967310943755346,0.29302464562064545,4.430684746116719,0.7934621887510692,0.11625198833608187,21.442514822844977,-4.167518823424425,-31.578129069340964,51.062052143841896,0.20622358785868133,-2.178466904306388,80.59207160745413,-0.03920998038747756,s3_f40_closest,40.0,delta_dot -> tw -> tdot -> delta,True,Solve_Succeeded,1.8894195556640625,2.24609375,1.75390625,1.3972320556640625,0.9921875000000001,0.8867187499999999,0.34374999999999994,0.0234375,0.007812499999999889,0.11328125000000011,0.65625,0.9765625,1.1713426885986329,10.696018648490085,0.2725794762612152,2.316850909280777,1.1701485230732533,-0.009223170776367029,-1.2788435371485747,-0.03259030420867927,-3.159592840719224,-29.85160026324267
3,-1.4779131907469836,0.0,0.3967310943755346,0.29302464562064545,4.430684746116719,0.7934621887510692,0.11625198833608187,21.442514822844977,-4.167518823424425,-31.578129069340964,51.062052143841896,0.20622358785868133,-2.178466904306388,80.59207160745413,-0.03920998038747756,s3_f40_closest,40.0,tdot -> delta -> delta_dot -> tw,True,Solve_Succeeded,0.9409983158111577,1.4213867187500002,2.57861328125,2.0982248783111572,0.8984375000000002,0.011230468750000002,0.21875000000000003,0.29296875,0.10156249999999978,0.98876953125,0.78125,0.70703125,1.0606646392822268,0.13546719653924671,0.0034522731024272863,1.4743596695423127,14.626856538415668,-0.11990122009277315,-11.839394989099413,-0.30171750736746716,-4.0020840804576885,-16.394892247900252
3,-1.4779131907469836,0.0,0.3967310943755346,0.29302464562064545,4.430684746116719,0.7934621887510692,0.11625198833608187,21.442514822844977,-4.167518823424425,-31.578129069340964,51.062052143841896,0.20622358785868133,-2.178466904306388,80.59207160745413,-0.03920998038747756,s3_f40_closest,40.0,tdot -> delta -> tw -> delta_dot,True,Solve_Succeeded,0.9409983158111577,1.4213867187500002,2.57861328125,2.0982248783111572,0.8984375000000002,0.011230468750000002,0.21875000000000003,0.29296875,0.10156249999999978,0.98876953125,0.78125,0.70703125,1.0606646392822268,0.13546719653924671,0.0034522731024272863,1.4743596695423127,14.626856538415668,-0.11990122009277315,-11.839394989099413,-0.30171750736746716,-4.0020840804576885,-16.394892247900252
3,-1.4779131907469836,0.0,0.3967310943755346,0.29302464562064545,4.430684746116719,0.7934621887510692,0.11625198833608187,21.442514822844977,-4.167518823424425,-31.578129069340964,51.062052143841896,0.20622358785868133,-2.178466904306388,80.59207160745413,-0.03920998038747756,s3_f40_closest,40.0,tdot -> delta_dot -> delta -> tw,True,Solve_Succeeded,0.9280588626861577,1.3041992187500002,2.69580078125,2.3196604251861572,0.8984375000000002,0.011230468750000002,0.34374999999999994,0.05078125,0.10156249999999978,0.98876953125,0.65625,0.94921875,1.0606646392822268,0.13546719653924671,0.0034522731024272863,2.316850909280777,2.5353217999920488,-0.11990122009277315,-11.839394989099413,-0.30171750736746716,-3.159592840719224,-28.486426986323874
3,-1.4779131907469836,0.0,0.3967310943755346,0.29302464562064545,4.430684746116719,0.7934621887510692,0.11625198833608187,21.442514822844977,-4.167518823424425,-31.578129069340964,51.062052143841896,0.20622358785868133,-2.178466904306388,80.59207160745413,-0.03920998038747756,s3_f40_closest,40.0,tdot -> delta_dot -> tw -> delta,True,Solve_Succeeded,0.9280588626861577,1.3041992187500002,2.69580078125,2.3196604251861572,0.8984375000000002,0.011230468750000002,0.34374999999999994,0.05078125,0.10156249999999978,0.98876953125,0.65625,0.94921875,1.0606646392822268,0.13546719653924671,0.0034522731024272863,2.316850909280777,2.5353217999920488,-0.11990122009277315,-11.839394989099413,-0.30171750736746716,-3.159592840719224,-28.486426986323874
3,-1.4779131907469836,0.0,0.3967310943755346,0.29302464562064545,4.430684746116719,0.7934621887510692,0.11625198833608187,21.442514822844977,-4.167518823424425,-31.578129069340964,51.062052143841896,0.20622358785868133,-2.178466904306388,80.59207160745413,-0.03920998038747756,s3_f40_closest,40.0,tdot -> tw -> delta -> delta_dot,True,Solve_Succeeded,0.8889505863189702,1.2846679687500002,2.71533203125,2.3196146488189697,0.8945312500000002,0.011230468750000002,0.28125,0.09765625,0.10546874999999978,0.98876953125,0.71875,0.90234375,1.0560530538940431,0.13546719653924671,0.0034522731024272863,1.8956052894115447,4.875618846138556,-0.12451280548095678,-11.839394989099413,-0.30171750736746716,-3.5808384605884562,-26.146129940177364
3,-1.4779131907469836,0.0,0.3967310943755346,0.29302464562064545,4.430684746116719,0.7934621887510692,0.11625198833608187,21.442514822844977,-4.167518823424425,-31.578129069340964,51.062052143841896,0.20622358785868133,-2.178466904306388,80.59207160745413,-0.03920998038747756,s3_f40_closest,40.0,tdot -> tw -> delta_dot -> delta,True,Solve_Succeeded,0.9214670658111577,1.3041992187500002,2.69580078125,2.3130686283111572,0.8945312500000002,0.011230468750000002,0.34374999999999994,0.05468750000000001,0.10546874999999978,0.98876953125,0.65625,0.9453125,1.0560530538940431,0.13546719653924671,0.0034522731024272863,2.316850909280777,2.7303465538375913,-0.12451280548095678,-11.839394989099413,-0.30171750736746716,-3.159592840719224,-28.29140223247833
3,-1.4779131907469836,0.0,0.3967310943755346,0.29302464562064545,4.430684746116719,0.7934621887510692,0.11625198833608187,21.442514822844977,-4.167518823424425,-31.578129069340964,51.062052143841896,0.20622358785868133,-2.178466904306388,80.59207160745413,-0.03920998038747756,s3_f40_closest,40.0,tw -> delta -> delta_dot -> tdot,True,Solve_Succeeded,1.1644325256347658,1.751953125,2.248046875,1.6605262756347656,0.8750000000000001,0.595703125,0.1875,0.09375,0.12499999999999989,0.404296875,0.8125,0.90625,1.032995126953125,7.1856512946904765,0.18312057325918646,1.2637368596076965,4.680594092293013,-0.1475707324218749,-4.789210890948183,-0.12204920721070803,-4.212706890392304,-26.341154694022908
3,-1.4779131907469836,0.0,0.3967310943755346,0.29302464562064545,4.430684746116719,0.7934621887510692,0.11625198833608187,21.442514822844977,-4.167518823424425,-31.578129069340964,51.062052143841896,0.20622358785868133,-2.178466904306388,80.59207160745413,-0.03920998038747756,s3_f40_closest,40.0,tw -> delta -> tdot -> delta_dot,True,Solve_Succeeded,1.7501893639564519,2.093017578125,1.906982421875,1.5641542077064514,0.8750000000000001,0.057861328125000014,0.1875,0.9726562500000001,0.12499999999999989,0.942138671875,0.8125,0.02734374999999989,1.032995126953125,0.6979505560826407,0.01778671141902754,1.2637368596076965,48.56116370754002,-0.1475707324218749,-11.27691162955602,-0.28738306905086697,-4.212706890392304,17.539414921224097
