scenario_id,deck_vx,deck_z0,deck_z_amp,deck_z_freq,deck_z_phase,deck_z_peak_to_peak,deck_z_peak_vz,deck_z_period_s,base_wind_x,rel_x0,rel_z0,v_x_rel0,v_z0,theta_deg,q,frequency_hz,direction,subset,cardinality,entry_param,permutation,best_permutation,family_permutation,outside_permutation,cleanup_mode,reclaim_score,l1_sum,l2_sq,linf,active_count,slack_tw,slack_tdot,slack_delta,slack_delta_dot,return_status,failure_mode,solver_success_count,retry_count,avg_solve_ms,max_solve_ms,touch_time_s,steps_simulated,final_rel_x,final_rel_z,final_rel_vx,final_rel_vz,usage_T,usage_T_dot,usage_delta,usage_delta_dot,utopia_tw_ratio,utopia_T_dot_max,utopia_T_dot_weight_per_sec,utopia_delta_max_deg,utopia_delta_dot_max_deg_s,cap_tw_ratio,cap_T_dot_max,cap_T_dot_weight_per_sec,cap_delta_max_deg,cap_delta_dot_max_deg_s,candidate_tw_ratio,candidate_T_dot_max,candidate_T_dot_weight_per_sec,candidate_delta_max_deg,candidate_delta_dot_max_deg_s
0,0.82186814566789,0.0,0.30971960993801306,0.32596164638493497,4.381692553882582,0.6194392198760261,0.10095671397309461,19.27584234790507,-3.950181877191266,-52.17467956337052,69.14678230728646,0.7834191059710589,-0.6920520978630065,77.27238721784776,0.010916957403166963,40.0,bottom_up,tdot+delta,2,0.890625,delta -> tdot,delta -> tdot,delta -> tdot,,family_only,0.14611816406249978,1.6351318359375004,1.345566764473916,0.8836669921875002,2,0.0,0.8836669921875002,0.7514648437500002,0.0,Solve_Succeeded,none,974,3,151.04783722781426,1494.1604019950319,24.35,974,-0.01327673982052957,0.09404051282969379,0.06999814062867271,-0.35009606070851457,1.0000000094584534,1.0000000041213835,1.0000001265382643,1.0000000482243305,1.1319734510068318,2.949807470582101,0.07517348294042052,2.8422732856750486,11.547872614860532,1.1637959978222847,4.016759108877755,0.10236389166355135,5.05293028564453,13.197568702697751,1.1319734510068318,3.8926374156043475,0.09920074963313831,4.50350430274196,11.547872614860532
0,0.82186814566789,0.0,0.30971960993801306,0.32596164638493497,4.381692553882582,0.6194392198760261,0.10095671397309461,19.27584234790507,-3.950181877191266,-52.17467956337052,69.14678230728646,0.7834191059710589,-0.6920520978630065,77.27238721784776,0.010916957403166963,40.0,bottom_up,tdot+delta,2,0.890625,tdot -> delta,tdot -> delta,tdot -> delta,,family_only,0.1391601562499999,1.6420898437500004,1.3579123020172124,0.8906250000000001,2,0.0,0.8906250000000001,0.7514648437500002,0.0,Solve_Succeeded,none,974,3,147.49024162414966,842.9018310016545,24.35,974,-0.013285161447516458,0.09391701746124448,0.07000701709326862,-0.3498764068887239,1.0000000096622053,1.000000004070383,1.0000001265992904,1.0000000482588178,1.1319734510068318,2.949807470582101,0.07517348294042052,2.8422732856750486,11.547872614860532,1.1637959978222847,4.016759108877755,0.10236389166355135,5.05293028564453,13.197568702697751,1.1319734510068318,3.900061273439168,0.09938994070945892,4.50350430274196,11.547872614860532
0,0.82186814566789,0.0,0.30971960993801306,0.32596164638493497,4.381692553882582,0.6194392198760261,0.10095671397309461,19.27584234790507,-3.950181877191266,-52.17467956337052,69.14678230728646,0.7834191059710589,-0.6920520978630065,77.27238721784776,0.010916957403166963,40.0,bottom_up,tdot+delta+delta_dot,3,0.86328125,delta -> delta_dot -> tdot,delta -> delta_dot -> tdot,delta -> delta_dot -> tdot,,family_only,0.9947967529296876,1.5950469970703125,1.280735625186935,0.86328125,2,0.0,0.86328125,0.7317657470703125,0.0,Solve_Succeeded,none,974,1,134.2754463244661,787.1649870066904,24.35,974,-0.013239804023790214,0.09480231137303026,0.06996646705088916,-0.35171934666279403,1.0000000096194646,1.0000000061225183,1.0000001277396733,1.0000000483140958,1.1319734510068318,2.949807470582101,0.07517348294042052,2.8422732856750486,11.547872614860532,1.1637959978222847,4.016759108877755,0.10236389166355135,5.05293028564453,13.197568702697751,1.1319734510068318,3.870886814579521,0.0986464529709358,4.459956356773932,11.547872614860532
0,0.82186814566789,0.0,0.30971960993801306,0.32596164638493497,4.381692553882582,0.6194392198760261,0.10095671397309461,19.27584234790507,-3.950181877191266,-52.17467956337052,69.14678230728646,0.7834191059710589,-0.6920520978630065,77.27238721784776,0.010916957403166963,40.0,bottom_up,tdot+delta+delta_dot,3,0.86328125,delta -> tdot -> delta_dot,delta -> tdot -> delta_dot,delta -> tdot -> delta_dot,,family_only,0.25965881347656306,2.330184936523437,1.8167966895271084,0.8430480957031249,3,0.0,0.8430480957031249,0.7317657470703125,0.7553710937499997,Solve_Succeeded,none,974,1,136.09454748365064,782.0757769950433,24.35,974,-0.013196558545534032,0.09111900712623808,0.06981135188147014,-0.34316268803449274,1.0000000099994941,1.0000000099138189,1.000000128060746,1.0000000447663155,1.1319734510068318,2.949807470582101,0.07517348294042052,2.8422732856750486,11.547872614860532,1.1637959978222847,4.016759108877755,0.10236389166355135,5.05293028564453,13.197568702697751,1.1319734510068318,3.8492990174545816,0.0980963052358456,4.459956356773932,12.794005353085229
0,0.82186814566789,0.0,0.30971960993801306,0.32596164638493497,4.381692553882582,0.6194392198760261,0.10095671397309461,19.27584234790507,-3.950181877191266,-52.17467956337052,69.14678230728646,0.7834191059710589,-0.6920520978630065,77.27238721784776,0.010916957403166963,40.0,bottom_up,tdot+delta+delta_dot,3,0.86328125,delta_dot -> delta -> tdot,delta_dot -> delta -> tdot,delta_dot -> delta -> tdot,,family_only,0.5193176269531243,2.070526123046876,1.5196660244837412,0.8295593261718751,3,0.0,0.8295593261718751,0.7958374023437502,0.4451293945312504,Solve_Succeeded,none,974,2,137.89632101743447,778.8841060028062,24.35,974,-0.013178370985496457,0.09139006398767618,0.06976293212372264,-0.3434729700343409,1.0000000100020345,1.0000000099450355,1.0000001239318692,1.0000000466365238,1.1319734510068318,2.949807470582101,0.07517348294042052,2.8422732856750486,11.547872614860532,1.1637959978222847,4.016759108877755,0.10236389166355135,5.05293028564453,13.197568702697751,1.1319734510068318,3.834907152704622,0.09772954007911881,4.601596810003789,12.282200835600086
0,0.82186814566789,0.0,0.30971960993801306,0.32596164638493497,4.381692553882582,0.6194392198760261,0.10095671397309461,19.27584234790507,-3.950181877191266,-52.17467956337052,69.14678230728646,0.7834191059710589,-0.6920520978630065,77.27238721784776,0.010916957403166963,40.0,bottom_up,tdot+delta+delta_dot,3,0.86328125,delta_dot -> tdot -> delta,delta_dot -> tdot -> delta,delta_dot -> tdot -> delta,,family_only,0.48222351074218744,2.1076202392578125,1.5805386353749782,0.8464202880859374,3,0.0,0.8160705566406249,0.8464202880859374,0.4451293945312504,Solve_Succeeded,none,973,1,134.95785192084747,789.8553449995234,24.325000000000003,973,-0.014980201518039138,0.09869934020712871,0.06654154055109485,-0.3574661302998505,1.000000009834636,1.000000007759988,1.0000001202535886,1.0000000444301,1.1319734510068318,2.949807470582101,0.07517348294042052,2.8422732856750486,11.547872614860532,1.1637959978222847,4.016759108877755,0.10236389166355135,5.05293028564453,13.197568702697751,1.1319734510068318,3.820515287954662,0.097362774922392,4.713418220448411,12.282200835600086
0,0.82186814566789,0.0,0.30971960993801306,0.32596164638493497,4.381692553882582,0.6194392198760261,0.10095671397309461,19.27584234790507,-3.950181877191266,-52.17467956337052,69.14678230728646,0.7834191059710589,-0.6920520978630065,77.27238721784776,0.010916957403166963,40.0,bottom_up,tdot+delta+delta_dot,3,0.86328125,tdot -> delta -> delta_dot,tdot -> delta -> delta_dot,tdot -> delta -> delta_dot,,family_only,0.48222351074218733,2.1076202392578125,1.555429962696508,0.8565368652343751,3,0.0,0.8565368652343751,0.7654876708984375,0.48559570312500017,Solve_Succeeded,none,974,1,145.34336516628818,832.6518219982972,24.35,974,-0.013420369716833136,0.09158856638991114,0.06997444507871109,-0.34455992946966385,1.0000000099916106,1.0000000099877384,1.0000001259609863,1.0000000463935963,1.1319734510068318,2.949807470582101,0.07517348294042052,2.8422732856750486,11.547872614860532,1.1637959978222847,4.016759108877755,0.10236389166355135,5.05293028564453,13.197568702697751,1.1319734510068318,3.8636908822045415,0.0984630703925724,4.534503963737015,12.348957946576409
0,0.82186814566789,0.0,0.30971960993801306,0.32596164638493497,4.381692553882582,0.6194392198760261,0.10095671397309461,19.27584234790507,-3.950181877191266,-52.17467956337052,69.14678230728646,0.7834191059710589,-0.6920520978630065,77.27238721784776,0.010916957403166963,40.0,bottom_up,tdot+delta+delta_dot,3,0.86328125,tdot -> delta_dot -> delta,tdot -> delta_dot -> delta,tdot -> delta_dot -> delta,,family_only,0.7654876708984372,1.824356079101563,1.484743590699509,0.8599090576171875,3,0.0,0.8565368652343751,0.8599090576171875,0.10791015625000036,Solve_Succeeded,none,974,1,142.89221857176517,819.2992359981872,24.35,974,-0.013249621602557937,0.09128138371302864,0.06988909419082179,-0.34386286430110713,1.0000000099376924,1.0000000091616088,1.0000001181627527,1.0000000467843446,1.1319734510068318,2.949807470582101,0.07517348294042052,2.8422732856750486,11.547872614860532,1.1637959978222847,4.016759108877755,0.10236389166355135,5.05293028564453,13.197568702697751,1.1319734510068318,3.8636908822045415,0.0984630703925724,4.743237263233645,11.725891577464061
0,0.82186814566789,0.0,0.30971960993801306,0.32596164638493497,4.381692553882582,0.6194392198760261,0.10095671397309461,19.27584234790507,-3.950181877191266,-52.17467956337052,69.14678230728646,0.7834191059710589,-0.6920520978630065,77.27238721784776,0.010916957403166963,40.0,bottom_up,tw+delta,2,0.94921875,delta -> tw,delta -> tw,delta -> tw,,family_only,0.5858459472656238,1.3125915527343737,0.927468189038335,0.837982177734375,2,0.47460937499999867,0.0,0.837982177734375,0.0,Solve_Succeeded,none,976,3,161.69193175921808,1212.589487000514,24.400000000000002,976,-0.008772483196977987,0.0920942229292391,0.07419349140638454,-0.3374824238123124,1.0000000099774622,1.0000000096736996,1.000000116908104,1.0000000475578026,1.1319734510068318,2.949807470582101,0.07517348294042052,2.8422732856750486,11.547872614860532,1.1637959978222847,4.016759108877755,0.10236389166355135,5.05293028564453,13.197568702697751,1.147076730061822,2.949807470582101,0.07517348294042052,4.6947644527332155,11.547872614860532
0,0.82186814566789,0.0,0.30971960993801306,0.32596164638493497,4.381692553882582,0.6194392198760261,0.10095671397309461,19.27584234790507,-3.950181877191266,-52.17467956337052,69.14678230728646,0.7834191059710589,-0.6920520978630065,77.27238721784776,0.010916957403166963,40.0,bottom_up,tw+delta,2,0.94921875,tw -> delta,tw -> delta,tw -> delta,,family_only,0.23730468750000122,1.6611328124999962,1.3796811103820739,0.8305664062500003,2,0.8305664062499959,0.0,0.8305664062500003,0.0,Solve_Succeeded,none,976,0,153.3075184148834,885.4221410001628,24.400000000000002,976,-0.008529202613409836,0.09957277496960874,0.0748558621633103,-0.3503409966440565,0.9953075132227852,0.9999999950429512,1.000000117358135,1.000000047559814,1.1319734510068318,2.949807470582101,0.07517348294042052,2.8422732856750486,11.547872614860532,1.1637959978222847,4.016759108877755,0.10236389166355135,5.05293028564453,13.197568702697751,1.1584041893530648,2.949807470582101,0.07517348294042052,4.678370725591108,11.547872614860532
