scenario_id,deck_vx,deck_z0,deck_z_amp,deck_z_freq,deck_z_phase,deck_z_peak_to_peak,deck_z_peak_vz,deck_z_period_s,base_wind_x,rel_x0,rel_z0,v_x_rel0,v_z0,theta_deg,q,frequency_hz,direction,subset,cardinality,entry_param,permutation,best_permutation,family_permutation,outside_permutation,cleanup_mode,reclaim_score,l1_sum,l2_sq,linf,active_count,slack_tw,slack_tdot,slack_delta,slack_delta_dot,return_status,failure_mode,solver_success_count,retry_count,avg_solve_ms,max_solve_ms,touch_time_s,steps_simulated,final_rel_x,final_rel_z,final_rel_vx,final_rel_vz,usage_T,usage_T_dot,usage_delta,usage_delta_dot,utopia_tw_ratio,utopia_T_dot_max,utopia_T_dot_weight_per_sec,utopia_delta_max_deg,utopia_delta_dot_max_deg_s,cap_tw_ratio,cap_T_dot_max,cap_T_dot_weight_per_sec,cap_delta_max_deg,cap_delta_dot_max_deg_s,candidate_tw_ratio,candidate_T_dot_max,candidate_T_dot_weight_per_sec,candidate_delta_max_deg,candidate_delta_dot_max_deg_s,mpc_path_npz,mpc_path_source,mpc_path_saved,shortlist_tag,candidate_key
0,0.82186814566789,0.0,0.30971960993801306,0.32596164638493497,4.381692553882582,0.6194392198760261,0.10095671397309461,19.27584234790507,-3.950181877191266,-52.17467956337052,69.14678230728646,0.7834191059710589,-0.6920520978630065,77.27238721784776,0.010916957403166963,40.0,top_down,tw+tdot+delta_dot,3,0.72265625,tw -> tdot -> delta_dot -> delta,tw -> tdot -> delta_dot -> delta,tw -> tdot -> delta_dot,delta,family_plus_outside,0.6943359375000003,1.1376953125000027,0.33547785878181613,0.37500000000000006,4,0.2773437500000028,0.2513427734375,0.37500000000000006,0.23400878906249986,Solve_Succeeded,none,977,3,100.82086009091265,541.7767399922013,24.425,977,-0.0064193595045338725,0.09440401378902953,0.07653618336462686,-0.3428918672255926,1.0000000098551505,1.00000000999678,1.00000015600462,1.000000048007611,1.1319734510068318,2.949807470582101,0.07517348294042052,2.8422732856750486,11.547872614860532,1.1637959978222847,4.016759108877755,0.10236389166355135,5.05293028564453,13.197568702697751,1.1407992354751801,3.217978054475015,0.0820075956797914,3.6712696606636044,11.933915998696463,checkpoints/s000/candidate_mpc_paths/s000_f40_834b0e2c991c9b66.npz,main4_final_search_path,True,balanced,s0_f40_balanced
0,0.82186814566789,0.0,0.30971960993801306,0.32596164638493497,4.381692553882582,0.6194392198760261,0.10095671397309461,19.27584234790507,-3.950181877191266,-52.17467956337052,69.14678230728646,0.7834191059710589,-0.6920520978630065,77.27238721784776,0.010916957403166963,40.0,bottom_up,tw+tdot+delta,3,0.984375,tdot -> tw -> delta,tdot -> tw -> delta,tdot -> tw -> delta,,family_only,2.3994140625000027,0.5537109374999996,0.3065958023071284,0.5537109374999996,1,0.5537109374999996,0.0,0.0,0.0,Solve_Succeeded,none,983,7,192.23756142519707,1382.3588430022937,24.575000000000003,983,0.0069633731257354725,0.09707338286426884,0.0794273579821344,-0.34740226087648834,1.0000000098668576,1.000000009995039,1.000000201551502,1.0000000496126342,1.1319734510068318,2.949807470582101,0.07517348294042052,2.8422732856750486,11.547872614860532,1.1637959978222847,4.016759108877755,0.10236389166355135,5.05293028564453,13.197568702697751,1.1495939432376538,2.949807470582101,0.07517348294042052,2.8422732856750486,11.547872614860532,checkpoints/s000/candidate_mpc_paths/s000_f40_886d6b14ed96b1f1.npz,main4_final_search_path,True,best_bottom_up,s0_f40_best_bottom_up
0,0.82186814566789,0.0,0.30971960993801306,0.32596164638493497,4.381692553882582,0.6194392198760261,0.10095671397309461,19.27584234790507,-3.950181877191266,-52.17467956337052,69.14678230728646,0.7834191059710589,-0.6920520978630065,77.27238721784776,0.010916957403166963,40.0,top_down,tdot+delta,2,0.08203125,tdot -> delta -> delta_dot -> tw,tdot -> delta -> delta_dot -> tw,tdot -> delta,delta_dot -> tw,family_plus_outside,2.4498443603515607,1.3860931396484393,0.8926246503833704,0.7064056396484375,3,0.6250000000000018,0.0,0.7064056396484375,0.0546875,Solve_Succeeded,none,977,2,122.08219778383766,1014.0678820025641,24.425,977,-0.0061935754457742576,0.09304033613600607,0.07597903167237963,-0.33987385531559205,1.000000009685845,1.0000000052226719,1.0000001293626335,1.0000000479193982,1.1319734510068318,2.949807470582101,0.07517348294042052,2.8422732856750486,11.547872614860532,1.1637959978222847,4.016759108877755,0.10236389166355135,5.05293028564453,13.197568702697751,1.15186254276649,2.949807470582101,0.07517348294042052,4.403893857781786,11.63809036966413,checkpoints/s000/candidate_mpc_paths/s000_f40_e46e8fdf667f5a99.npz,main4_final_search_path,True,best_reclaim,s0_f40_best_reclaim
0,0.82186814566789,0.0,0.30971960993801306,0.32596164638493497,4.381692553882582,0.6194392198760261,0.10095671397309461,19.27584234790507,-3.950181877191266,-52.17467956337052,69.14678230728646,0.7834191059710589,-0.6920520978630065,77.27238721784776,0.010916957403166963,40.0,top_down,tw+tdot+delta,3,0.328125,delta -> tw -> tdot -> delta_dot,delta -> tw -> tdot -> delta_dot,delta -> tw -> tdot,delta_dot,family_plus_outside,2.1757812500000044,0.8398437499999971,0.2770653963088969,0.38842773437499983,3,0.3359374999999973,0.38842773437499983,0.11547851562499997,0.0,Solve_Succeeded,none,980,10,119.56405376255802,1287.7844989998266,24.5,980,-0.000187807513860605,0.09473160172863253,0.08057055356966059,-0.34807550436544915,1.0000000099919257,1.000000009991564,1.0000001849487559,1.0000000496070056,1.1319734510068318,2.949807470582101,0.07517348294042052,2.8422732856750486,11.547872614860532,1.1637959978222847,4.016759108877755,0.10236389166355135,5.05293028564453,13.197568702697751,1.142663837827648,3.3642410781329763,0.08573499179747646,3.09755667458754,11.547872614860532,checkpoints/s000/candidate_mpc_paths/s000_f40_030ea7be7aafd60d.npz,main4_final_search_path,True,best_top_down,s0_f40_best_top_down
0,0.82186814566789,0.0,0.30971960993801306,0.32596164638493497,4.381692553882582,0.6194392198760261,0.10095671397309461,19.27584234790507,-3.950181877191266,-52.17467956337052,69.14678230728646,0.7834191059710589,-0.6920520978630065,77.27238721784776,0.010916957403166963,40.0,top_down,tw+tdot+delta,3,0.328125,delta -> tw -> tdot -> delta_dot,delta -> tw -> tdot -> delta_dot,delta -> tw -> tdot,delta_dot,family_plus_outside,2.1757812500000044,0.8398437499999971,0.2770653963088969,0.38842773437499983,3,0.3359374999999973,0.38842773437499983,0.11547851562499997,0.0,Solve_Succeeded,none,980,10,119.56405376255802,1287.7844989998266,24.5,980,-0.000187807513860605,0.09473160172863253,0.08057055356966059,-0.34807550436544915,1.0000000099919257,1.000000009991564,1.0000001849487559,1.0000000496070056,1.1319734510068318,2.949807470582101,0.07517348294042052,2.8422732856750486,11.547872614860532,1.1637959978222847,4.016759108877755,0.10236389166355135,5.05293028564453,13.197568702697751,1.142663837827648,3.3642410781329763,0.08573499179747646,3.09755667458754,11.547872614860532,checkpoints/s000/candidate_mpc_paths/s000_f40_030ea7be7aafd60d.npz,main4_final_search_path,True,closest,s0_f40_closest
0,0.82186814566789,0.0,0.30971960993801306,0.32596164638493497,4.381692553882582,0.6194392198760261,0.10095671397309461,19.27584234790507,-3.950181877191266,-52.17467956337052,69.14678230728646,0.7834191059710589,-0.6920520978630065,77.27238721784776,0.010916957403166963,40.0,bottom_up,tw+tdot+delta,3,0.984375,tdot -> tw -> delta,tdot -> tw -> delta,tdot -> tw -> delta,,family_only,2.3994140625000027,0.5537109374999996,0.3065958023071284,0.5537109374999996,1,0.5537109374999996,0.0,0.0,0.0,Solve_Succeeded,none,983,7,192.23756142519707,1382.3588430022937,24.575000000000003,983,0.0069633731257354725,0.09707338286426884,0.0794273579821344,-0.34740226087648834,1.0000000098668576,1.000000009995039,1.000000201551502,1.0000000496126342,1.1319734510068318,2.949807470582101,0.07517348294042052,2.8422732856750486,11.547872614860532,1.1637959978222847,4.016759108877755,0.10236389166355135,5.05293028564453,13.197568702697751,1.1495939432376538,2.949807470582101,0.07517348294042052,2.8422732856750486,11.547872614860532,checkpoints/s000/candidate_mpc_paths/s000_f40_886d6b14ed96b1f1.npz,main4_final_search_path,True,low_total,s0_f40_low_total
0,0.82186814566789,0.0,0.30971960993801306,0.32596164638493497,4.381692553882582,0.6194392198760261,0.10095671397309461,19.27584234790507,-3.950181877191266,-52.17467956337052,69.14678230728646,0.7834191059710589,-0.6920520978630065,77.27238721784776,0.010916957403166963,40.0,bottom_up,tw+tdot+delta,3,0.984375,tdot -> tw -> delta,tdot -> tw -> delta,tdot -> tw -> delta,,family_only,2.3994140625000027,0.5537109374999996,0.3065958023071284,0.5537109374999996,1,0.5537109374999996,0.0,0.0,0.0,Solve_Succeeded,none,983,7,192.23756142519707,1382.3588430022937,24.575000000000003,983,0.0069633731257354725,0.09707338286426884,0.0794273579821344,-0.34740226087648834,1.0000000098668576,1.000000009995039,1.000000201551502,1.0000000496126342,1.1319734510068318,2.949807470582101,0.07517348294042052,2.8422732856750486,11.547872614860532,1.1637959978222847,4.016759108877755,0.10236389166355135,5.05293028564453,13.197568702697751,1.1495939432376538,2.949807470582101,0.07517348294042052,2.8422732856750486,11.547872614860532,checkpoints/s000/candidate_mpc_paths/s000_f40_886d6b14ed96b1f1.npz,main4_final_search_path,True,sparse,s0_f40_sparse
1,-1.3085482316874741,0.0,0.4069077929981455,0.287382947850751,4.763205750057398,0.813815585996291,0.11693836105525024,21.863459033215445,-2.885780674368519,-44.36422095610395,68.97443085382162,1.1793633639665932,-0.7097179567303478,78.25825358138152,-0.025908058793026226,40.0,bottom_up,tw+delta+delta_dot,3,0.35546875,tw -> delta_dot -> delta,tw -> delta_dot -> delta,tw -> delta_dot -> delta,,family_only,0.6248474121093809,0.4415588378906236,0.11377929989248428,0.3110351562499986,2,0.3110351562499986,0.0,0.130523681640625,0.0,Solve_Succeeded,none,954,6,151.68998404622002,1599.011344002065,23.85,954,-0.00045122483158976934,0.09088597749436814,-0.0683913739869273,-0.4059787196212212,1.000000007547995,0.9999999774429315,1.0000000461824134,1.0000000066257333,1.1381977758556605,7.976487219607829,0.20327439397573469,10.385539054870605,64.66670536994934,1.174913833141327,8.135381387329101,0.2073236846923828,16.616862487792964,65.69316101074219,1.1496177604703917,7.976487219607829,0.20327439397573469,11.19887433082913,64.66670536994934,checkpoints/s001/candidate_mpc_paths/s001_f40_fdbe65afad384112.npz,main4_final_search_path,True,balanced,s1_f40_balanced
1,-1.3085482316874741,0.0,0.4069077929981455,0.287382947850751,4.763205750057398,0.813815585996291,0.11693836105525024,21.863459033215445,-2.885780674368519,-44.36422095610395,68.97443085382162,1.1793633639665932,-0.7097179567303478,78.25825358138152,-0.025908058793026226,40.0,bottom_up,tw+delta+delta_dot,3,0.35546875,tw -> delta_dot -> delta,tw -> delta_dot -> delta,tw -> delta_dot -> delta,,family_only,0.6248474121093809,0.4415588378906236,0.11377929989248428,0.3110351562499986,2,0.3110351562499986,0.0,0.130523681640625,0.0,Solve_Succeeded,none,954,6,151.68998404622002,1599.011344002065,23.85,954,-0.00045122483158976934,0.09088597749436814,-0.0683913739869273,-0.4059787196212212,1.000000007547995,0.9999999774429315,1.0000000461824134,1.0000000066257333,1.1381977758556605,7.976487219607829,0.20327439397573469,10.385539054870605,64.66670536994934,1.174913833141327,8.135381387329101,0.2073236846923828,16.616862487792964,65.69316101074219,1.1496177604703917,7.976487219607829,0.20327439397573469,11.19887433082913,64.66670536994934,checkpoints/s001/candidate_mpc_paths/s001_f40_fdbe65afad384112.npz,main4_final_search_path,True,best_bottom_up,s1_f40_best_bottom_up
1,-1.3085482316874741,0.0,0.4069077929981455,0.287382947850751,4.763205750057398,0.813815585996291,0.11693836105525024,21.863459033215445,-2.885780674368519,-44.36422095610395,68.97443085382162,1.1793633639665932,-0.7097179567303478,78.25825358138152,-0.025908058793026226,40.0,top_down,tw+delta+delta_dot,3,0.04296875,delta_dot -> tw -> delta -> tdot,delta_dot -> tw -> delta -> tdot,delta_dot -> tw -> delta,tdot,family_plus_outside,2.887207031250001,0.983886718749997,0.5194246768951394,0.625,2,0.358886718749997,0.625,0.0,0.0,Solve_Succeeded,none,954,2,117.48879910891803,707.7977419976378,23.85,954,-0.0004462732689951565,0.09155093874688236,-0.06849604479040106,-0.40858915856840344,1.0000000069328534,0.999999978063678,1.000000048718252,1.0000000066962744,1.1381977758556605,7.976487219607829,0.20327439397573469,10.385539054870605,64.66670536994934,1.174913833141327,8.135381387329101,0.2073236846923828,16.616862487792964,65.69316101074219,1.1513746811803502,8.075796074433624,0.20580520067363975,10.385539054870605,64.66670536994934,checkpoints/s001/candidate_mpc_paths/s001_f40_437e92cffe4b2171.npz,main4_final_search_path,True,best_reclaim,s1_f40_best_reclaim
