completion_variant,metric,completion_mean,other_mean,other_std,z_vs_other,completion_median,other_median,completion_min,completion_max,other_min,other_max
c0x09,Tw,1.216360070965153,1.1807077472214937,0.07054502502268084,0.5053839548883383,1.182686225860119,1.1480293845176697,1.1308866073646398,1.3877189046859741,1.1207922821162768,1.3824096728515627
c0x09,Tdot,0.1738145340364846,0.10877382655754488,0.05853398924710634,1.1111613665073248,0.15239792256034446,0.09078055049733819,0.07824247446550864,0.32757873493194584,0.023314073540357385,0.2754541571952123
c0x09,delta,6.430539513220128,4.521193119061357,2.1292113516254902,0.8967387820383033,5.961096694264416,3.587082318892479,3.4872583007812503,11.19887433082913,2.111548324584961,11.656580648148806
c0x09,delta_dot,34.8128220915295,12.151404877203783,7.9253606433503005,2.8593547012071387,36.34514602741781,8.948318606955556,5.791378154754639,88.42576681114556,3.8116378784179683,37.3640625
c0x09,mean_score,1.0120661525023051,1.005798609955061,0.005721426891776605,1.0954509540709798,1.0082399847312906,1.0039972466751397,1.0055709961907495,1.0223874765848755,1.0001926091915205,1.0184426731143799
c0x09,average_rank,3.5,3.5,0.0,,3.5,3.5,3.5,3.5,3.5,3.5
c0x09,top3_count,3.0,3.0,0.0,,3,3,3,3,3,3
