scenario_id,deck_vx,deck_z0,deck_z_amp,deck_z_freq,deck_z_phase,deck_z_peak_to_peak,deck_z_peak_vz,deck_z_period_s,base_wind_x,rel_x0,rel_z0,v_x_rel0,v_z0,theta_deg,q,candidate_key,frequency_hz,order,success,return_status,remaining_l2_sq,remaining_l1,reduction_l1,reduction_l2_sq,remaining_tw,remaining_tdot,remaining_delta,remaining_delta_dot,reduction_tw,reduction_tdot,reduction_delta,reduction_delta_dot,refined_tw_ratio,refined_T_dot_max,refined_T_dot_weight_per_sec,refined_delta_max_deg,refined_delta_dot_max_deg_s,refined_minus_utopia_tw_ratio,refined_minus_utopia_T_dot_max,refined_minus_utopia_T_dot_weight_per_sec,refined_minus_utopia_delta_max_deg,refined_minus_utopia_delta_dot_max_deg_s
3,-1.4779131907469836,0.0,0.3967310943755346,0.29302464562064545,4.430684746116719,0.7934621887510692,0.11625198833608187,21.442514822844977,-4.167518823424425,-31.578129069340964,51.062052143841896,0.20622358785868133,-2.178466904306388,80.59207160745413,-0.03920998038747756,s3_f40_closest,40.0,delta -> delta_dot -> tdot -> tw,True,Solve_Succeeded,1.6638946533203127,1.95703125,2.04296875,1.7498321533203125,1.0,0.8046875000000001,0.125,0.027343750000000003,0.0,0.1953124999999999,0.875,0.97265625,1.2163290996551515,7.311213291206361,0.18632042026519777,1.0828427124023436,1.9067406887188554,0.0,-1.774566332817077,-0.04522340297698973,-7.5798989868164055,-67.82549021299927
3,-1.4779131907469836,0.0,0.3967310943755346,0.29302464562064545,4.430684746116719,0.7934621887510692,0.11625198833608187,21.442514822844977,-4.167518823424425,-31.578129069340964,51.062052143841896,0.20622358785868133,-2.178466904306388,80.59207160745413,-0.03920998038747756,s3_f40_closest,40.0,delta -> delta_dot -> tw -> tdot,True,Solve_Succeeded,1.9853668212890627,2.13671875,1.86328125,1.7119293212890625,0.9843750000000001,1.0,0.125,0.027343750000000003,0.015624999999999889,0.0,0.875,0.97265625,1.1973239574730399,9.085779624023438,0.2315438232421875,1.0828427124023436,1.9067406887188554,-0.01900514218211158,0.0,0.0,-7.5798989868164055,-67.82549021299927
3,-1.4779131907469836,0.0,0.3967310943755346,0.29302464562064545,4.430684746116719,0.7934621887510692,0.11625198833608187,21.442514822844977,-4.167518823424425,-31.578129069340964,51.062052143841896,0.20622358785868133,-2.178466904306388,80.59207160745413,-0.03920998038747756,s3_f40_closest,40.0,delta -> tdot -> delta_dot -> tw,True,Solve_Succeeded,1.3787536621093752,1.9140625,2.0859375,1.550628662109375,0.9765625000000001,0.20703125,0.125,0.60546875,0.02343749999999989,0.79296875,0.875,0.39453125,1.187821386381984,1.8810403127861024,0.04793680715560913,1.0828427124023436,42.22068667877465,-0.02850771327316748,-7.2047393112373355,-0.18360701608657837,-7.5798989868164055,-27.511544222943485
3,-1.4779131907469836,0.0,0.3967310943755346,0.29302464562064545,4.430684746116719,0.7934621887510692,0.11625198833608187,21.442514822844977,-4.167518823424425,-31.578129069340964,51.062052143841896,0.20622358785868133,-2.178466904306388,80.59207160745413,-0.03920998038747756,s3_f40_closest,40.0,delta -> tdot -> tw -> delta_dot,True,Solve_Succeeded,1.3827209472656252,1.921875,2.078125,1.538970947265625,0.9687500000000001,0.20703125,0.125,0.62109375,0.03124999999999989,0.79296875,0.875,0.37890625,1.178318815290928,1.8810403127861024,0.04793680715560913,1.0828427124023436,43.310252786613994,-0.03801028436422338,-7.2047393112373355,-0.18360701608657837,-7.5798989868164055,-26.421978115104135
3,-1.4779131907469836,0.0,0.3967310943755346,0.29302464562064545,4.430684746116719,0.7934621887510692,0.11625198833608187,21.442514822844977,-4.167518823424425,-31.578129069340964,51.062052143841896,0.20622358785868133,-2.178466904306388,80.59207160745413,-0.03920998038747756,s3_f40_closest,40.0,delta -> tw -> delta_dot -> tdot,True,Solve_Succeeded,1.9629211425781248,2.4140625,1.5859375,1.134796142578125,0.8906249999999999,0.99609375,0.125,0.40234375,0.10937500000000011,0.00390625,0.875,0.59765625,1.083293104380369,9.050288297367096,0.2306393551826477,1.0828427124023436,28.056327276863154,-0.13303599527478238,-0.03549132665634147,-0.0009044680595397928,-7.5798989868164055,-41.675903624854975
3,-1.4779131907469836,0.0,0.3967310943755346,0.29302464562064545,4.430684746116719,0.7934621887510692,0.11625198833608187,21.442514822844977,-4.167518823424425,-31.578129069340964,51.062052143841896,0.20622358785868133,-2.178466904306388,80.59207160745413,-0.03920998038747756,s3_f40_closest,40.0,delta -> tw -> tdot -> delta_dot,True,Solve_Succeeded,1.688980102539062,2.33984375,1.6601562500000002,1.0092926025390625,0.8906249999999999,0.7031249999999999,0.125,0.62109375,0.10937500000000011,0.2968750000000001,0.875,0.37890625,1.083293104380369,6.388438798141479,0.16280425071716306,1.0828427124023436,43.310252786613994,-0.13303599527478238,-2.697340825881959,-0.06873957252502444,-7.5798989868164055,-26.421978115104135
3,-1.4779131907469836,0.0,0.3967310943755346,0.29302464562064545,4.430684746116719,0.7934621887510692,0.11625198833608187,21.442514822844977,-4.167518823424425,-31.578129069340964,51.062052143841896,0.20622358785868133,-2.178466904306388,80.59207160745413,-0.03920998038747756,s3_f40_closest,40.0,delta_dot -> delta -> tdot -> tw,True,Solve_Succeeded,1.4528999328613281,1.830078125,2.169921875,1.7927436828613281,1.0,0.654296875,0.15625,0.01953125,0.0,0.345703125,0.84375,0.98046875,1.2163290996551515,5.944797214937211,0.15149839997291564,1.3535533905029296,1.3619576347991822,0.0,-3.1409824090862273,-0.08004542326927185,-7.309188308715819,-68.37027326691894
3,-1.4779131907469836,0.0,0.3967310943755346,0.29302464562064545,4.430684746116719,0.7934621887510692,0.11625198833608187,21.442514822844977,-4.167518823424425,-31.578129069340964,51.062052143841896,0.20622358785868133,-2.178466904306388,80.59207160745413,-0.03920998038747756,s3_f40_closest,40.0,delta_dot -> delta -> tw -> tdot,True,Solve_Succeeded,1.8200378417968752,2.0703125,1.9296875,1.679412841796875,0.9648437500000001,0.9296875,0.15625,0.01953125,0.03515624999999989,0.0703125,0.84375,0.98046875,1.1735675297454002,8.44693574420929,0.2152633981704712,1.3535533905029296,1.3619576347991822,-0.04276156990975122,-0.6388438798141483,-0.016280425071716315,-7.309188308715819,-68.37027326691894
3,-1.4779131907469836,0.0,0.3967310943755346,0.29302464562064545,4.430684746116719,0.7934621887510692,0.11625198833608187,21.442514822844977,-4.167518823424425,-31.578129069340964,51.062052143841896,0.20622358785868133,-2.178466904306388,80.59207160745413,-0.03920998038747756,s3_f40_closest,40.0,delta_dot -> tdot -> delta -> tw,True,Solve_Succeeded,1.1797027587890627,1.66015625,2.33984375,1.8593902587890625,0.9765625000000001,0.3828125,0.28125,0.01953125,0.02343749999999989,0.6171875,0.71875,0.98046875,1.187821386381984,3.478150012321472,0.0886378698348999,2.436396102905273,1.3619576347991822,-0.02850771327316748,-5.607629611701966,-0.1429059534072876,-6.226345596313475,-68.37027326691894
3,-1.4779131907469836,0.0,0.3967310943755346,0.29302464562064545,4.430684746116719,0.7934621887510692,0.11625198833608187,21.442514822844977,-4.167518823424425,-31.578129069340964,51.062052143841896,0.20622358785868133,-2.178466904306388,80.59207160745413,-0.03920998038747756,s3_f40_closest,40.0,delta_dot -> tdot -> tw -> delta,True,Solve_Succeeded,1.1797027587890627,1.66015625,2.33984375,1.8593902587890625,0.9765625000000001,0.3828125,0.28125,0.01953125,0.02343749999999989,0.6171875,0.71875,0.98046875,1.187821386381984,3.478150012321472,0.0886378698348999,2.436396102905273,1.3619576347991822,-0.02850771327316748,-5.607629611701966,-0.1429059534072876,-6.226345596313475,-68.37027326691894
