scenario_id,deck_vx,deck_z0,deck_z_amp,deck_z_freq,deck_z_phase,deck_z_peak_to_peak,deck_z_peak_vz,deck_z_period_s,base_wind_x,rel_x0,rel_z0,v_x_rel0,v_z0,theta_deg,q,candidate_key,frequency_hz,shortlist_tag,subset,cardinality,best_permutation,sat_penalty_start_ratio,ocp_floor_source,score_weight_tw,score_weight_tdot,score_weight_delta,score_weight_delta_dot,utopia_tw_ratio,utopia_T_dot_max,utopia_T_dot_weight_per_sec,utopia_delta_max_deg,utopia_delta_dot_max_deg_s,search_floor_tw_ratio,search_floor_T_dot_max,search_floor_T_dot_weight_per_sec,search_floor_delta_max_deg,search_floor_delta_dot_max_deg_s,floor_utopia_tw_ratio,floor_utopia_T_dot_max,floor_utopia_T_dot_weight_per_sec,floor_utopia_delta_max_deg,floor_utopia_delta_dot_max_deg_s,candidate_tw_ratio,candidate_T_dot_max,candidate_T_dot_weight_per_sec,candidate_delta_max_deg,candidate_delta_dot_max_deg_s,cap_tw_ratio,cap_T_dot_max,cap_T_dot_weight_per_sec,cap_delta_max_deg,cap_delta_dot_max_deg_s,mpc_rollout_success,mpc_rollout_source,mpc_failure_mode,mpc_return_status,mpc_touch_time_s,mpc_steps_simulated,ocp_start_success,ocp_start_return_status,ocp_refine_success,failed_stage,best_order,remaining_l2_sq,remaining_l1,reduction_l1,reduction_l2_sq,remaining_tw,remaining_tdot,remaining_delta,remaining_delta_dot,reduction_tw,reduction_tdot,reduction_delta,reduction_delta_dot,final_rel_x,final_rel_z,final_rel_vx,final_rel_vz,usage_T,usage_T_dot,usage_delta,usage_delta_dot,mpc_npz,best_ocp_npz,refined_tw_ratio,refined_T_dot_max,refined_T_dot_weight_per_sec,refined_delta_max_deg,refined_delta_dot_max_deg_s,refined_minus_utopia_tw_ratio,refined_minus_utopia_T_dot_max,refined_minus_utopia_T_dot_weight_per_sec,refined_minus_utopia_delta_max_deg,refined_minus_utopia_delta_dot_max_deg_s
3,-1.4779131907469836,0.0,0.3967310943755346,0.29302464562064545,4.430684746116719,0.7934621887510692,0.11625198833608187,21.442514822844977,-4.167518823424425,-31.578129069340964,51.062052143841896,0.20622358785868133,-2.178466904306388,80.59207160745413,-0.03920998038747756,s3_f40_closest,40.0,closest,tw,1,tw,0.0,zero,1.0,1.0,1.0,1.0,1.2163290996551515,9.085779624023438,0.2315438232421875,8.66274169921875,69.73223090171813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2163290996551515,9.085779624023438,0.2315438232421875,8.66274169921875,69.73223090171813,1.2163290996551515,9.085779624023438,0.2315438232421875,8.66274169921875,81.14295959472655,True,main4_saved_mpc_path,none,loaded_from_main4_saved_mpc_path:Solve_Succeeded,19.125,765,True,Solve_Succeeded,True,,tdot -> tw -> delta -> delta_dot,0.7899782657623291,1.12060546875,2.87939453125,2.548767328262329,0.8671875,0.015136718750000002,0.1875,0.05078125,0.1328125,0.98486328125,0.8125,0.94921875,-0.9999999999362039,0.07018977860790593,0.9999999795852624,0.23062293851365265,1.0000000097080775,1.000000071584646,1.0000003516851756,1.0000001581647622,runs/c0_rescue_main5/main5_c0x11_40hz_s3_s19/npz/s3_f40_closest_mpc_rollout.npz,runs/c0_rescue_main5/main5_c0x11_40hz_s3_s19/npz/s3_f40_closest_ocp_best.npz,1.0547853911072016,0.13752889079332353,0.0035048137307167057,1.6242640686035155,3.541089850477874,-0.16154370854794986,-8.948250733230115,-0.2280390095114708,-7.038477630615233,-66.19114105124027
19,0.10630436949000943,0.0,0.4121401221934061,0.2909398478952173,5.054142914572407,0.8242802443868122,0.11990798446246585,21.59616619254744,-2.7615265099885065,-39.018331718027795,57.152117024366724,-0.6355331574526148,-0.8097457266863313,75.8449321882352,0.0871879645401252,s19_f40_closest,40.0,closest,tw,1,tw,0.0,zero,1.0,1.0,1.0,1.0,1.5619140625,5.606261718750001,0.14287109375,2.7018750000000002,28.779609374999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5619140625,5.606261718750001,0.14287109375,2.7018750000000002,28.779609374999996,1.5619140625,5.606261718750001,0.14287109375,2.7018750000000002,28.779609374999996,True,main4_saved_mpc_path,none,loaded_from_main4_saved_mpc_path:Solve_Succeeded,21.450000000000003,858,True,Solve_Succeeded,True,,delta -> tdot -> tw -> delta_dot,0.4732668399810791,0.94384765625,3.05615234375,2.585571527481079,0.658203125,0.04345703125,0.1875,0.0546875,0.341796875,0.95654296875,0.8125,0.9453125,-0.9999999996602893,-9.69198027389595e-09,-0.9999999283499307,-1.0886224203903045,1.0000000098081099,1.000000033057213,1.0000011304172236,1.0000003635813872,runs/c0_rescue_main5/main5_c0x11_40hz_s3_s19/npz/s19_f40_closest_mpc_rollout.npz,runs/c0_rescue_main5/main5_c0x11_40hz_s3_s19/npz/s19_f40_closest_ocp_best.npz,1.0280567169189454,0.24363149070739748,0.00620875358581543,0.5066015625,1.5738848876953122,-0.5338573455810547,-5.362630228042604,-0.1366623401641846,-2.1952734375,-27.205724487304686
