scenario_id,deck_vx,deck_z0,deck_z_amp,deck_z_freq,deck_z_phase,deck_z_peak_to_peak,deck_z_peak_vz,deck_z_period_s,base_wind_x,rel_x0,rel_z0,v_x_rel0,v_z0,theta_deg,q,candidate_key,frequency_hz,order,success,return_status,remaining_l2_sq,remaining_l1,reduction_l1,reduction_l2_sq,remaining_tw,remaining_tdot,remaining_delta,remaining_delta_dot,reduction_tw,reduction_tdot,reduction_delta,reduction_delta_dot,refined_tw_ratio,refined_T_dot_max,refined_T_dot_weight_per_sec,refined_delta_max_deg,refined_delta_dot_max_deg_s,refined_minus_utopia_tw_ratio,refined_minus_utopia_T_dot_max,refined_minus_utopia_T_dot_weight_per_sec,refined_minus_utopia_delta_max_deg,refined_minus_utopia_delta_dot_max_deg_s
0,0.82186814566789,0.0,0.30971960993801306,0.32596164638493497,4.381692553882582,0.6194392198760261,0.10095671397309461,19.27584234790507,-3.950181877191266,-52.17467956337052,69.14678230728646,0.7834191059710589,-0.6920520978630065,77.27238721784776,0.010916957403166963,s0_f20_closest,20.0,delta -> delta_dot -> tdot -> tw,True,Solve_Succeeded,0.9252405166625977,1.2802734375,2.7197265625,2.3646936416625977,0.92578125,0.04199218750000001,0.25,0.0625,0.07421875,0.9580078125,0.75,0.9375,1.057318115819187,0.14214997508613386,0.0036225783661094253,0.8986489634513856,0.5275394988584517,-0.07970795361949845,-2.9694906165317785,-0.07567509216441841,-2.695946890354157,-7.913092482876776
0,0.82186814566789,0.0,0.30971960993801306,0.32596164638493497,4.381692553882582,0.6194392198760261,0.10095671397309461,19.27584234790507,-3.950181877191266,-52.17467956337052,69.14678230728646,0.7834191059710589,-0.6920520978630065,77.27238721784776,0.010916957403166963,s0_f20_closest,20.0,delta -> delta_dot -> tw -> tdot,True,Solve_Succeeded,0.9217615127563477,1.4033203125,2.5966796875,2.1151208877563477,0.90625,0.18457031250000003,0.25,0.0625,0.09375,0.8154296875,0.75,0.9375,1.0350118264559132,0.6247987277041698,0.015922495609178636,0.8986489634513856,0.5275394988584517,-0.1020142429827724,-2.4868418639137424,-0.0633751749213492,-2.695946890354157,-7.913092482876776
0,0.82186814566789,0.0,0.30971960993801306,0.32596164638493497,4.381692553882582,0.6194392198760261,0.10095671397309461,19.27584234790507,-3.950181877191266,-52.17467956337052,69.14678230728646,0.7834191059710589,-0.6920520978630065,77.27238721784776,0.010916957403166963,s0_f20_closest,20.0,delta -> tdot -> delta_dot -> tw,True,Solve_Succeeded,0.9069709777832029,1.306640625,2.693359375,2.293689727783203,0.9101562499999999,0.021484375000000003,0.25,0.125,0.08984375000000011,0.978515625,0.75,0.875,1.0394730843285678,0.072727894230115,0.0018534121873117991,0.8986489634513856,1.0550789977169035,-0.09755298511011778,-3.0389126973877976,-0.07744425834321604,-2.695946890354157,-7.385552984018323
0,0.82186814566789,0.0,0.30971960993801306,0.32596164638493497,4.381692553882582,0.6194392198760261,0.10095671397309461,19.27584234790507,-3.950181877191266,-52.17467956337052,69.14678230728646,0.7834191059710589,-0.6920520978630065,77.27238721784776,0.010916957403166963,s0_f20_closest,20.0,delta -> tdot -> tw -> delta_dot,True,Solve_Succeeded,0.9321022033691406,1.396484375,2.603515625,2.1391334533691406,0.90625,0.021484375000000003,0.25,0.21874999999999997,0.09375,0.978515625,0.75,0.78125,1.0350118264559132,0.072727894230115,0.0018534121873117991,0.8986489634513856,1.8463882460045808,-0.1020142429827724,-3.0389126973877976,-0.07744425834321604,-2.695946890354157,-6.594243735730647
0,0.82186814566789,0.0,0.30971960993801306,0.32596164638493497,4.381692553882582,0.6194392198760261,0.10095671397309461,19.27584234790507,-3.950181877191266,-52.17467956337052,69.14678230728646,0.7834191059710589,-0.6920520978630065,77.27238721784776,0.010916957403166963,s0_f20_closest,20.0,delta -> tw -> delta_dot -> tdot,True,Solve_Succeeded,1.0055322647094729,1.5986328125,2.4013671875,1.8082666397094727,0.8984375000000001,0.3564453125,0.25,0.09375,0.10156249999999989,0.6435546875,0.75,0.90625,1.0260893107106037,1.2066218815450895,0.030749793107673024,0.8986489634513856,0.7913092482876776,-0.11093675872808184,-1.9050187100728229,-0.04854787742285481,-2.695946890354157,-7.64932273344755
0,0.82186814566789,0.0,0.30971960993801306,0.32596164638493497,4.381692553882582,0.6194392198760261,0.10095671397309461,19.27584234790507,-3.950181877191266,-52.17467956337052,69.14678230728646,0.7834191059710589,-0.6920520978630065,77.27238721784776,0.010916957403166963,s0_f20_closest,20.0,delta -> tw -> tdot -> delta_dot,True,Solve_Succeeded,1.8972511291503908,2.314453125,1.685546875,1.2683448791503906,0.8984375000000001,0.16601562500000003,0.25,1.0,0.10156249999999989,0.833984375,0.75,0.0,1.0260893107106037,0.5619882735963432,0.014321821447409356,0.8986489634513856,8.440631981735228,-0.11093675872808184,-2.549652318021569,-0.06497584908311847,-2.695946890354157,0.0
0,0.82186814566789,0.0,0.30971960993801306,0.32596164638493497,4.381692553882582,0.6194392198760261,0.10095671397309461,19.27584234790507,-3.950181877191266,-52.17467956337052,69.14678230728646,0.7834191059710589,-0.6920520978630065,77.27238721784776,0.010916957403166963,s0_f20_closest,20.0,delta_dot -> delta -> tdot -> tw,True,Solve_Succeeded,0.9252405166625977,1.2802734375,2.7197265625,2.3646936416625977,0.92578125,0.04199218750000001,0.25,0.0625,0.07421875,0.9580078125,0.75,0.9375,1.057318115819187,0.14214997508613386,0.0036225783661094253,0.8986489634513856,0.5275394988584517,-0.07970795361949845,-2.9694906165317785,-0.07567509216441841,-2.695946890354157,-7.913092482876776
0,0.82186814566789,0.0,0.30971960993801306,0.32596164638493497,4.381692553882582,0.6194392198760261,0.10095671397309461,19.27584234790507,-3.950181877191266,-52.17467956337052,69.14678230728646,0.7834191059710589,-0.6920520978630065,77.27238721784776,0.010916957403166963,s0_f20_closest,20.0,delta_dot -> delta -> tw -> tdot,True,Solve_Succeeded,0.9217615127563477,1.4033203125,2.5966796875,2.1151208877563477,0.90625,0.18457031250000003,0.25,0.0625,0.09375,0.8154296875,0.75,0.9375,1.0350118264559132,0.6247987277041698,0.015922495609178636,0.8986489634513856,0.5275394988584517,-0.1020142429827724,-2.4868418639137424,-0.0633751749213492,-2.695946890354157,-7.913092482876776
0,0.82186814566789,0.0,0.30971960993801306,0.32596164638493497,4.381692553882582,0.6194392198760261,0.10095671397309461,19.27584234790507,-3.950181877191266,-52.17467956337052,69.14678230728646,0.7834191059710589,-0.6920520978630065,77.27238721784776,0.010916957403166963,s0_f20_closest,20.0,delta_dot -> tdot -> delta -> tw,True,Solve_Succeeded,0.9674072265625,1.34375,2.65625,2.2799072265625,0.9296875,0.0390625,0.31250000000000006,0.0625,0.0703125,0.9609375,0.6875,0.9375,1.061779373691842,0.13223253496384543,0.003369840340566907,1.1233112043142321,0.5275394988584517,-0.07524669574684362,-2.979408056654067,-0.07592783018996092,-2.4712846494913103,-7.913092482876776
0,0.82186814566789,0.0,0.30971960993801306,0.32596164638493497,4.381692553882582,0.6194392198760261,0.10095671397309461,19.27584234790507,-3.950181877191266,-52.17467956337052,69.14678230728646,0.7834191059710589,-0.6920520978630065,77.27238721784776,0.010916957403166963,s0_f20_closest,20.0,delta_dot -> tdot -> tw -> delta,True,Solve_Succeeded,1.0539093017578125,1.46484375,2.53515625,2.1242218017578125,0.92578125,0.0390625,0.4375,0.0625,0.07421875,0.9609375,0.5625,0.9375,1.057318115819187,0.13223253496384543,0.003369840340566907,1.5726356860399249,0.5275394988584517,-0.07970795361949845,-2.979408056654067,-0.07592783018996092,-2.0219601677656174,-7.913092482876776
