scenario_id,deck_vx,deck_z0,deck_z_amp,deck_z_freq,deck_z_phase,deck_z_peak_to_peak,deck_z_peak_vz,deck_z_period_s,base_wind_x,rel_x0,rel_z0,v_x_rel0,v_z0,theta_deg,q,pass_name,low_name,target_name,success,alpha,attempts,return_status,failure_mode,low_tw_ratio,low_T_dot_max,low_T_dot_weight_per_sec,low_delta_max_deg,low_delta_dot_max_deg_s,target_tw_ratio,target_T_dot_max,target_T_dot_weight_per_sec,target_delta_max_deg,target_delta_dot_max_deg_s,feasible_tw_ratio,feasible_T_dot_max,feasible_T_dot_weight_per_sec,feasible_delta_max_deg,feasible_delta_dot_max_deg_s
0,0.82186814566789,0.0,0.30971960993801306,0.32596164638493497,4.381692553882582,0.6194392198760261,0.10095671397309461,19.27584234790507,-3.950181877191266,-52.17467956337052,69.14678230728646,0.7834191059710589,-0.6920520978630065,77.27238721784776,0.010916957403166963,hf1,hu1,C0,True,0.06,7,Solve_Succeeded,none,1.125,3.67875,0.09375,3.28125,6.328125,2.0,39.24,1.0,59.99999999999999,180.0,1.1775,5.812425,0.148125,6.684374999999999,16.7484375
0,0.82186814566789,0.0,0.30971960993801306,0.32596164638493497,4.381692553882582,0.6194392198760261,0.10095671397309461,19.27584234790507,-3.950181877191266,-52.17467956337052,69.14678230728646,0.7834191059710589,-0.6920520978630065,77.27238721784776,0.010916957403166963,hf2,hu2,C0,True,0.0,1,Solve_Succeeded,none,1.1683007812500001,5.721605859375,0.145810546875,5.848828124999999,15.963354492187499,2.0,39.24,1.0,59.99999999999999,180.0,1.1683007812500001,5.721605859375,0.145810546875,5.848828124999999,15.963354492187499
0,0.82186814566789,0.0,0.30971960993801306,0.32596164638493497,4.381692553882582,0.6194392198760261,0.10095671397309461,19.27584234790507,-3.950181877191266,-52.17467956337052,69.14678230728646,0.7834191059710589,-0.6920520978630065,77.27238721784776,0.010916957403166963,hf3,hu3,C0,True,0.02,3,Solve_Succeeded,none,1.1546097564697266,5.453405584716796,0.13897567749023435,5.848828124999999,14.217362594604491,2.0,39.24,1.0,59.99999999999999,180.0,1.1715175613403321,6.12913747302246,0.15619616394042968,6.9318515624999995,17.533015342712403
1,-1.3085482316874741,0.0,0.4069077929981455,0.287382947850751,4.763205750057398,0.813815585996291,0.11693836105525024,21.863459033215445,-2.885780674368519,-44.36422095610395,68.97443085382162,1.1793633639665932,-0.7097179567303478,78.25825358138152,-0.025908058793026226,hf1,hu1,C0,True,0.05,6,Solve_Succeeded,none,1.1328125,4.13859375,0.10546875,3.515625,9.140625,2.0,39.24,1.0,59.99999999999999,180.0,1.176171875,5.8936640625,0.15019531249999998,6.33984375,17.68359375
1,-1.3085482316874741,0.0,0.4069077929981455,0.287382947850751,4.763205750057398,0.813815585996291,0.11693836105525024,21.863459033215445,-2.885780674368519,-44.36422095610395,68.97443085382162,1.1793633639665932,-0.7097179567303478,78.25825358138152,-0.025908058793026226,hf2,hu2,C0,True,0.01,2,Solve_Succeeded,none,1.1715774536132812,5.8936640625,0.15019531249999998,6.141723632812501,17.40728759765625,2.0,39.24,1.0,59.99999999999999,180.0,1.1798616790771483,6.227127421875,0.15869335937499998,6.680306396484376,19.03321472167969
1,-1.3085482316874741,0.0,0.4069077929981455,0.287382947850751,4.763205750057398,0.813815585996291,0.11693836105525024,21.863459033215445,-2.885780674368519,-44.36422095610395,68.97443085382162,1.1793633639665932,-0.7097179567303478,78.25825358138152,-0.025908058793026226,hf3,hu3,C0,True,0.02,3,Solve_Succeeded,none,1.166035175025463,5.3027881951904305,0.13513731384277344,6.054027671813965,15.910577931404116,2.0,39.24,1.0,59.99999999999999,180.0,1.1827144715249538,5.981532431286622,0.15243456756591797,7.132947118377685,19.192366372776032
2,-0.09133256617257635,0.0,0.24736783977107143,0.20208665590703018,2.988942203015736,0.49473567954214287,0.04998973951828189,31.091539809883148,5.204241632035986,-48.192719528473475,58.443489813887865,-0.1885442433830078,-0.5848401490669741,76.3975248360931,-0.06001835950497834,hf1,hu1,C0,True,0.18,19,Solve_Succeeded,none,1.1640625,3.83203125,0.09765625,3.0468749999999996,7.734374999999999,2.0,39.24,1.0,59.99999999999999,180.0,1.31453125,10.205465625,0.260078125,13.298437499999999,38.7421875
2,-0.09133256617257635,0.0,0.24736783977107143,0.20208665590703018,2.988942203015736,0.49473567954214287,0.04998973951828189,31.091539809883148,5.204241632035986,-48.192719528473475,58.443489813887865,-0.1885442433830078,-0.5848401490669741,76.3975248360931,-0.06001835950497834,hf2,hu2,C0,True,0.03,4,Solve_Succeeded,none,1.3042614746093748,9.647354223632812,0.24585510253906248,4.779125976562499,19.37109375,2.0,39.24,1.0,59.99999999999999,180.0,1.3251336303710937,10.535133596923828,0.2684794494628906,6.435752197265623,24.1899609375
2,-0.09133256617257635,0.0,0.24736783977107143,0.20208665590703018,2.988942203015736,0.49473567954214287,0.04998973951828189,31.091539809883148,5.204241632035986,-48.192719528473475,58.443489813887865,-0.1885442433830078,-0.5848401490669741,76.3975248360931,-0.06001835950497834,hf3,hu3,C0,True,0.02,3,Solve_Succeeded,none,1.3251336303710937,8.930171838017463,0.22757828333377836,5.229048660278319,12.09498046875,2.0,39.24,1.0,59.99999999999999,180.0,1.3386309577636717,9.536368401257114,0.2430267176671028,6.324467687072752,15.453080859375
3,-1.4779131907469836,0.0,0.3967310943755346,0.29302464562064545,4.430684746116719,0.7934621887510692,0.11625198833608187,21.442514822844977,-4.167518823424425,-31.578129069340964,51.062052143841896,0.20622358785868133,-2.178466904306388,80.59207160745413,-0.03920998038747756,hf1,hu1,C0,True,0.16,17,Solve_Succeeded,none,1.2890625,5.3648437499999995,0.13671874999999997,3.9843750000000004,8.4375,2.0,39.24,1.0,59.99999999999999,180.0,1.4028125,10.784868750000001,0.27484375,12.946874999999999,35.8875
