scenario_id,deck_vx,deck_z0,deck_z_amp,deck_z_freq,deck_z_phase,deck_z_peak_to_peak,deck_z_peak_vz,deck_z_period_s,base_wind_x,rel_x0,rel_z0,v_x_rel0,v_z0,theta_deg,q,candidate_key,frequency_hz,shortlist_tag,subset,cardinality,best_permutation,sat_penalty_start_ratio,ocp_floor_source,score_weight_tw,score_weight_tdot,score_weight_delta,score_weight_delta_dot,utopia_tw_ratio,utopia_T_dot_max,utopia_T_dot_weight_per_sec,utopia_delta_max_deg,utopia_delta_dot_max_deg_s,search_floor_tw_ratio,search_floor_T_dot_max,search_floor_T_dot_weight_per_sec,search_floor_delta_max_deg,search_floor_delta_dot_max_deg_s,floor_utopia_tw_ratio,floor_utopia_T_dot_max,floor_utopia_T_dot_weight_per_sec,floor_utopia_delta_max_deg,floor_utopia_delta_dot_max_deg_s,candidate_tw_ratio,candidate_T_dot_max,candidate_T_dot_weight_per_sec,candidate_delta_max_deg,candidate_delta_dot_max_deg_s,cap_tw_ratio,cap_T_dot_max,cap_T_dot_weight_per_sec,cap_delta_max_deg,cap_delta_dot_max_deg_s,mpc_rollout_success,mpc_rollout_source,mpc_failure_mode,mpc_return_status,mpc_touch_time_s,mpc_steps_simulated,ocp_start_success,ocp_start_return_status,ocp_refine_success,failed_stage,best_order,remaining_l2_sq,remaining_l1,reduction_l1,reduction_l2_sq,remaining_tw,remaining_tdot,remaining_delta,remaining_delta_dot,reduction_tw,reduction_tdot,reduction_delta,reduction_delta_dot,final_rel_x,final_rel_z,final_rel_vx,final_rel_vz,usage_T,usage_T_dot,usage_delta,usage_delta_dot,mpc_npz,best_ocp_npz,refined_tw_ratio,refined_T_dot_max,refined_T_dot_weight_per_sec,refined_delta_max_deg,refined_delta_dot_max_deg_s,refined_minus_utopia_tw_ratio,refined_minus_utopia_T_dot_max,refined_minus_utopia_T_dot_weight_per_sec,refined_minus_utopia_delta_max_deg,refined_minus_utopia_delta_dot_max_deg_s
0,0.82186814566789,0.0,0.30971960993801306,0.32596164638493497,4.381692553882582,0.6194392198760261,0.10095671397309461,19.27584234790507,-3.950181877191266,-52.17467956337052,69.14678230728646,0.7834191059710589,-0.6920520978630065,77.27238721784776,0.010916957403166963,s0_f5_closest,5.0,closest,tw,1,tw,0.0,zero,1.0,1.0,1.0,1.0,1.1486363589704038,5.65029860794258,0.1439933386325836,5.848749755859375,8.766507671356202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1486363589704038,5.65029860794258,0.1439933386325836,5.848749755859375,8.766507671356202,1.1715175613403321,6.12913747302246,0.15619616394042968,6.9318515624999995,17.533015342712403,True,main4_saved_mpc_path,none,loaded_from_main4_saved_mpc_path:Solve_Succeeded,24.6,123,True,Solve_Succeeded,True,,delta_dot -> tw -> delta -> tdot,0.8486480712890627,1.19921875,2.80078125,2.4502105712890625,0.9023437500000001,0.07812499999999999,0.15625,0.0625,0.09765624999999989,0.921875,0.84375,0.9375,-0.9999999923087906,-7.615164505925254e-09,0.35029601260024146,-0.39659826742954984,1.000000009999704,1.0000000226465315,1.000000626958755,1.000001045721152,runs/main5_ocp_05hz_s00-s19_retryall_savedpath/npz/s0_f5_closest_mpc_rollout.npz,runs/main5_ocp_05hz_s00-s19_retryall_savedpath/npz/s0_f5_closest_ocp_best.npz,1.0364648395397005,0.44142957874551403,0.011249479580670591,0.9138671493530273,0.5479067294597626,-0.11217151943070336,-5.208869029197066,-0.132743859051913,-4.934882606506347,-8.218600941896439
1,-1.3085482316874741,0.0,0.4069077929981455,0.287382947850751,4.763205750057398,0.813815585996291,0.11693836105525024,21.863459033215445,-2.885780674368519,-44.36422095610395,68.97443085382162,1.1793633639665932,-0.7097179567303478,78.25825358138152,-0.025908058793026226,s1_f5_closest,5.0,closest,tw+delta+delta_dot,3,tw -> delta -> delta_dot -> tdot,0.0,zero,1.0,1.0,1.0,1.0,1.159614579502982,5.117014072077227,0.1304030089724064,6.241328728580474,16.34349948931709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.159614579502982,5.907237884792065,0.15054123049928808,6.518000352953584,17.25602716292503,1.1827144715249538,5.981532431286622,0.15243456756591797,7.132947118377685,19.192366372776032,True,main4_saved_mpc_path,none,loaded_from_main4_saved_mpc_path:Solve_Succeeded,24.200000000000003,121,True,Solve_Succeeded,True,,delta_dot -> tdot -> tw -> delta,0.7895593643188479,1.0263671875000002,2.9736328125,2.7368249893188477,0.8828125000000001,0.0341796875,0.09375000000000001,0.015625,0.11718749999999989,0.9658203125,0.90625,0.984375,-0.9999999971769142,-9.038441883824078e-09,0.5809071264278163,-1.9323464716034495,1.000000009938586,1.0000000460254608,1.000000937332553,1.0000021228698304,runs/main5_ocp_05hz_s00-s19_retryall_savedpath/npz/s1_f5_closest_mpc_rollout.npz,runs/main5_ocp_05hz_s00-s19_retryall_savedpath/npz/s1_f5_closest_ocp_best.npz,1.0237222459674764,0.20190754489035376,0.005145452214331135,0.6110625330893986,0.2696254244207036,-0.13589233353550556,-4.9151065271868735,-0.12525755675807526,-5.630266195491076,-16.073874064896387
2,-0.09133256617257635,0.0,0.24736783977107143,0.20208665590703018,2.988942203015736,0.49473567954214287,0.04998973951828189,31.091539809883148,5.204241632035986,-48.192719528473475,58.443489813887865,-0.1885442433830078,-0.5848401490669741,76.3975248360931,-0.06001835950497834,s2_f5_closest,5.0,closest,tdot+delta_dot,2,tdot -> delta_dot -> tw -> delta,0.0,zero,1.0,1.0,1.0,1.0,1.3386309577636717,9.461865523122293,0.24112807143532858,6.126828071851729,15.211626470947266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3386309577636717,9.471178382889146,0.24136540221430036,6.200942927559613,15.211626470947266,1.3386309577636717,9.536368401257114,0.2430267176671028,6.324467687072752,15.453080859375,True,main4_saved_mpc_path,none,loaded_from_main4_saved_mpc_path:Solve_Succeeded,22.400000000000002,112,True,Solve_Succeeded,True,,delta_dot -> tw -> tdot -> delta,0.7211494445800781,1.244140625,2.755859375,2.232868194580078,0.79296875,0.16992187500000003,0.25,0.03125,0.20703125,0.830078125,0.75,0.96875,0.9999999999936124,-8.251170802164864e-09,0.8590627576386982,-0.33637700850340635,1.0000000099733515,1.0000000093457622,0.9534422466602349,1.0000012052941716,runs/main5_ocp_05hz_s00-s19_retryall_savedpath/npz/s2_f5_closest_mpc_rollout.npz,runs/main5_ocp_05hz_s00-s19_retryall_savedpath/npz/s2_f5_closest_ocp_best.npz,1.0614925172891616,1.609360389279992,0.041013261704383075,1.5502357318899032,0.47536332721710206,-0.2771384404745101,-7.8525051338423015,-0.2001148097309455,-4.576592339961826,-14.736263143730163
3,-1.4779131907469836,0.0,0.3967310943755346,0.29302464562064545,4.430684746116719,0.7934621887510692,0.11625198833608187,21.442514822844977,-4.167518823424425,-31.578129069340964,51.062052143841896,0.20622358785868133,-2.178466904306388,80.59207160745413,-0.03920998038747756,s3_f5_closest,5.0,closest,tw,1,tw,0.0,zero,1.0,1.0,1.0,1.0,1.3877189046859741,7.918350146400781,0.20179281718656422,7.375711212158202,21.019368164062502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3877189046859741,7.918350146400781,0.20179281718656422,7.375711212158202,21.019368164062502,1.3877189046859741,7.9494024999160775,0.202584161567688,7.375711212158202,21.019368164062502,True,main4_saved_mpc_path,none,loaded_from_main4_saved_mpc_path:Solve_Succeeded,20.6,103,True,Solve_Succeeded,True,,tw -> delta -> tdot -> delta_dot,0.6633474826812743,1.30908203125,2.69091796875,2.0451834201812744,0.7363281249999999,0.10400390625,0.25,0.21874999999999997,0.2636718750000001,0.89599609375,0.75,0.78125,-0.9999999998414282,-9.036003945084303e-09,-0.9999999614358708,-1.5371418847727643,1.000000009973205,1.000000010878291,1.0000003076699284,1.000000115785622,runs/main5_ocp_05hz_s00-s19_retryall_savedpath/npz/s3_f5_closest_mpc_rollout.npz,runs/main5_ocp_05hz_s00-s19_retryall_savedpath/npz/s3_f5_closest_ocp_best.npz,1.021816459114477,0.8235393462809406,0.020987241240594815,1.8439278030395505,4.597986785888672,-0.3659024455714972,-7.0948108001198396,-0.1808055759459694,-5.531783409118652,-16.421381378173827
4,-1.407546496296182,0.0,0.3091793473080906,0.21647939437931996,2.5668611718126377,0.6183586946161812,0.06693095785984889,29.024403570577487,-1.3024998757330621,-29.397907801955018,43.18788200528692,-1.325091774932802,-1.852817048349408,76.66972919907704,-0.0954575853732279,s4_f5_closest,5.0,closest,tdot+delta+delta_dot,3,delta_dot -> tdot -> delta,0.0,zero,1.0,1.0,1.0,1.0,1.3583926301622393,8.293423608457335,0.21135126423183828,4.463515450057983,32.150945412442084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3583926301622393,8.587147251816845,0.21883657624405822,4.463515450057983,32.91407684787739,1.3583926301622393,9.311914227039814,0.23730668264627455,7.935138577880859,38.10482419252396,True,main4_saved_mpc_path,none,loaded_from_main4_saved_mpc_path:Solve_Succeeded,18.2,91,True,Solve_Succeeded,True,,tw -> delta -> delta_dot -> tdot,0.5921423435211183,1.04052734375,2.95947265625,2.511087656021118,0.7421875000000001,0.05615234375,0.1875,0.0546875,0.2578124999999999,0.94384765625,0.8125,0.9453125,0.36194811498616986,-9.784369786602909e-09,-0.9999999999774505,-1.9812444357138437,1.0000000099929862,1.0000000198788033,1.0000006845730924,1.0000003182844976,runs/main5_ocp_05hz_s00-s19_retryall_savedpath/npz/s4_f5_closest_mpc_rollout.npz,runs/main5_ocp_05hz_s00-s19_retryall_savedpath/npz/s4_f5_closest_ocp_best.npz,1.0081820301985371,0.48218844431588725,0.012288186654329441,0.8369091468858718,1.7999885776182951,-0.3502105999637022,-7.811235164141448,-0.19906307757750885,-3.6266063031721116,-30.35095683482379
5,-1.2298564176730746,0.0,0.3805898376491126,0.25851912914273584,1.0133004724866397,0.7611796752982252,0.0983897533896238,24.304527591497724,0.09633961754371967,-39.96865674689909,40.33092359496089,0.5889611252332081,-1.4738405661797294,84.08580690707608,0.0399414267621499,s5_f5_closest,5.0,closest,tw,1,tw,0.0,zero,1.0,1.0,1.0,1.0,1.1472072122192383,5.151467090485784,0.1312810165771097,4.2538717374801625,15.032322884738441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1472072122192383,5.151467090485784,0.1312810165771097,4.2538717374801625,15.032322884738441,1.184213896484375,5.472097822258759,0.13945203420639038,7.164415557861328,20.254077149963376,True,main4_saved_mpc_path,none,loaded_from_main4_saved_mpc_path:Solve_Succeeded,17.8,89,True,Solve_Succeeded,True,,delta -> tdot -> tw -> delta_dot,0.7854902744293213,0.99755859375,3.00244140625,2.7903730869293213,0.8828125,0.00537109375,0.0625,0.046875,0.1171875,0.99462890625,0.9375,0.953125,0.768458874162139,-8.217544755773076e-09,-0.04737171466339696,-1.9857207735950528,0.999506548862579,1.000000330157623,1.0000021529242358,1.000000810084513,runs/main5_ocp_05hz_s00-s19_retryall_savedpath/npz/s5_f5_closest_mpc_rollout.npz,runs/main5_ocp_05hz_s00-s19_retryall_savedpath/npz/s5_f5_closest_ocp_best.npz,1.0127688670372963,0.027669012693038883,0.0007051226476309603,0.26586698359251015,0.7046401352221144,-0.13443834518194198,-5.123798077792745,-0.13057589392947871,-3.9880047538876524,-14.327682749516327
6,-0.7023901156214413,0.0,0.442294094336931,0.3123876536741851,4.504353903384995,0.884588188673862,0.13816721436386256,20.113423924662655,1.2924206373377771,-41.51915493568634,44.528454664580565,-1.2108271135395021,-0.4240144879491643,82.19462955950937,-0.013581392044979254,s6_f5_closest,5.0,closest,delta_dot,1,delta_dot,0.0,zero,1.0,1.0,1.0,1.0,1.2054850003135205,5.001946283875116,0.12747059846776543,6.212365779647826,19.823348822825032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2054850003135205,5.001946283875116,0.12747059846776543,6.212365779647826,20.23329859167941,1.2054850003135205,5.16329938980657,0.13158255325704818,6.212365779647826,21.322593691778188,True,main4_saved_mpc_path,none,loaded_from_main4_saved_mpc_path:Solve_Succeeded,18.8,94,True,Solve_Succeeded,True,,delta -> tw -> tdot -> delta_dot,0.7126245498657229,0.9833984375000001,3.0166015625,2.7458276748657227,0.8398437500000001,0.05761718749999999,0.03125,0.05468750000000001,0.1601562499999999,0.9423828125,0.96875,0.9453125,0.7095309153227625,-8.47117148650156e-09,0.09038935551969951,-1.9999990523324873,1.000000009856814,1.0000000298353249,1.0000029502184364,1.00000048075599,runs/main5_ocp_05hz_s00-s19_retryall_savedpath/npz/s6_f5_closest_mpc_rollout.npz,runs/main5_ocp_05hz_s00-s19_retryall_savedpath/npz/s6_f5_closest_ocp_best.npz,1.0124190432320583,0.28819807690296073,0.007344497372654453,0.19413643061399458,1.106508516732468,-0.19306595708146213,-4.713748206972155,-0.12012610109511097,-6.018229349033832,-18.716840306092564
7,0.3819265221073296,0.0,0.3460244922281839,0.2904739222643194,0.5305793178609056,0.6920489844563678,0.10051109145704007,21.63080684902979,-3.6876129781432496,-42.52577793488171,36.456496085166236,-0.01802754226644332,-1.7413192116345937,80.90915491481417,-0.0954392257940605,s7_f5_closest,5.0,closest,tw+delta+delta_dot,3,tw -> delta -> delta_dot,0.0,zero,1.0,1.0,1.0,1.0,1.1717170454301833,7.418593156162953,0.18905691019783263,6.740170612335206,27.447903920012717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.19002512426503,7.418593156162953,0.18905691019783263,7.597172774177046,28.949535549788525,1.2095143694763182,7.88033131940961,0.20082393780350688,8.627418383789063,33.46030192153931,True,main4_saved_mpc_path,none,loaded_from_main4_saved_mpc_path:Solve_Succeeded,17.400000000000002,87,True,Solve_Succeeded,True,,tw -> delta -> delta_dot -> tdot,0.7351534366607668,0.9916992187500001,3.00830078125,2.7517549991607666,0.8515625000000001,0.015136718750000002,0.09375,0.03125,0.1484374999999999,0.98486328125,0.90625,0.96875,-0.9999999998066409,-9.514251136932828e-09,-0.9999999397853958,-1.3593218498636497,1.0000000099790491,1.0000000877294235,1.000000804267142,1.0000006331680413,runs/main5_ocp_05hz_s00-s19_retryall_savedpath/npz/s7_f5_closest_mpc_rollout.npz,runs/main5_ocp_05hz_s00-s19_retryall_savedpath/npz/s7_f5_closest_ocp_best.npz,1.0133807698819397,0.11229315812551346,0.0028617012774086,0.712234947579098,0.9046729859308914,-0.1583362755482436,-7.3062999980374395,-0.18619520892042404,-6.027935664756107,-26.543230934081826
8,1.3756776397243362,0.0,0.32057585923572507,0.3130649886325486,0.5198079199756344,0.6411517184714501,0.10036107772750177,20.06990732059886,1.575830416911261,-40.400250074855194,52.17474480240823,1.3134793649249485,-1.1850254795350268,83.96160771839767,-0.07195018220027785,s8_f5_closest,5.0,closest,tw+tdot,2,tw -> tdot,0.0,zero,1.0,1.0,1.0,1.0,1.147784942534566,5.358650023962557,0.13656090784817934,6.079380889892578,14.93498216629028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1537159178773875,5.358650023962557,0.13656090784817934,6.079380889892578,14.93498216629028,1.1568226192474367,5.62219018907547,0.14327701807022095,6.079380889892578,14.93498216629028,True,main4_saved_mpc_path,none,loaded_from_main4_saved_mpc_path:Solve_Succeeded,20.0,100,True,Solve_Succeeded,True,,tw -> delta -> delta_dot -> tdot,0.7775423526763914,0.9877929687499999,3.01220703125,2.8019564151763916,0.8789062499999999,0.06201171875,0.03125,0.015625,0.12109375000000011,0.93798828125,0.96875,0.984375,0.9999999165627926,-8.759624386955878e-09,0.471490646430764,-1.9999833329264864,1.0000000098873691,1.0000000268509697,1.0000030111567528,1.0000024507629897,runs/main5_ocp_05hz_s00-s19_retryall_savedpath/npz/s8_f5_closest_mpc_rollout.npz,runs/main5_ocp_05hz_s00-s19_retryall_savedpath/npz/s8_f5_closest_ocp_best.npz,1.0140081309469224,0.33229909816564684,0.008468376609725964,0.18998065280914306,0.23335909634828564,-0.13377681158764365,-5.02635092579691,-0.12809253123845335,-5.889400237083435,-14.701623069941995
9,0.16210843061714808,0.0,0.2271439352838609,0.29428081581676796,1.767043978499777,0.4542878705677218,0.06684410258316573,21.350985077776087,8.656189522201727,-35.21732095924295,60.44481150004089,0.8059424757529712,-2.2521958243014377,78.17138892822716,0.09057987901394901,s9_f5_closest,5.0,closest,tdot+delta+delta_dot,3,tdot -> delta_dot -> delta -> tw,0.0,zero,1.0,1.0,1.0,1.0,1.3544113136295648,10.755380332313946,0.27409226127201697,9.286252048614624,27.617273154245318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3544113136295648,10.808821128340131,0.2754541571952123,9.433815761181272,33.637070974888324,1.3597227305457593,11.01350946028948,0.2806704755425454,10.42666896686554,37.015821609878536,True,main4_saved_mpc_path,none,loaded_from_main4_saved_mpc_path:Solve_Succeeded,21.8,109,True,Solve_Succeeded,True,,delta -> tdot -> tw -> delta_dot,0.9188699722290039,1.5419921875,2.4580078125,1.834885597229004,0.86328125,0.13964843749999997,0.20312500000000003,0.3359375,0.13671875,0.8603515625,0.796875,0.6640625,-0.9999999621732152,-7.828149156674513e-09,-0.5762525613926163,-1.9999999986749015,1.000000009996552,1.000000009999954,1.000000299000461,1.0000000049373428,runs/main5_ocp_05hz_s00-s19_retryall_savedpath/npz/s9_f5_closest_mpc_rollout.npz,runs/main5_ocp_05hz_s00-s19_retryall_savedpath/npz/s9_f5_closest_ocp_best.npz,1.1692378918442727,1.5094349817896862,0.038466742655190775,1.916243826489946,11.299953530626548,-0.18517342178529206,-9.24594535052426,-0.23562551861682618,-7.370008222124678,-16.31731962361877
