scenario_id,deck_vx,deck_z0,deck_z_amp,deck_z_freq,deck_z_phase,deck_z_peak_to_peak,deck_z_peak_vz,deck_z_period_s,base_wind_x,rel_x0,rel_z0,v_x_rel0,v_z0,theta_deg,q,pass_name,metric,support_name,upper_name,success,low_value,high_value,iterations,support_tw_ratio,support_T_dot_max,support_T_dot_weight_per_sec,support_delta_max_deg,support_delta_dot_max_deg_s,upper_tw_ratio,upper_T_dot_max,upper_T_dot_weight_per_sec,upper_delta_max_deg,upper_delta_dot_max_deg_s,single_tw_ratio,single_T_dot_max,single_T_dot_weight_per_sec,single_delta_max_deg,single_delta_dot_max_deg_s,utopia_vector_tw_ratio,utopia_vector_T_dot_max,utopia_vector_T_dot_weight_per_sec,utopia_vector_delta_max_deg,utopia_vector_delta_dot_max_deg_s
3,-1.4779131907469836,0.0,0.3967310943755346,0.29302464562064545,4.430684746116719,0.7934621887510692,0.11625198833608187,21.442514822844977,-4.167518823424425,-31.578129069340964,51.062052143841896,0.20622358785868133,-2.178466904306388,80.59207160745413,-0.03920998038747756,hu1,delta,C0,C0,True,0.23930100291016002,0.24298255680108555,8,1.8,35.316,0.9,54.0,162.0,1.8,35.316,0.9,54.0,162.0,1.8,35.316,0.9,13.921875,162.0,1.18828125,25.107468750000002,0.63984375,13.921875,99.35156250000001
3,-1.4779131907469836,0.0,0.3967310943755346,0.29302464562064545,4.430684746116719,0.7934621887510692,0.11625198833608187,21.442514822844977,-4.167518823424425,-31.578129069340964,51.062052143841896,0.20622358785868133,-2.178466904306388,80.59207160745413,-0.03920998038747756,hu1,delta_dot,C0,C0,True,1.7229672209531524,1.734011882625929,8,1.8,35.316,0.9,54.0,162.0,1.8,35.316,0.9,54.0,162.0,1.8,35.316,0.9,54.0,99.35156250000001,1.18828125,25.107468750000002,0.63984375,13.921875,99.35156250000001
3,-1.4779131907469836,0.0,0.3967310943755346,0.29302464562064545,4.430684746116719,0.7934621887510692,0.11625198833608187,21.442514822844977,-4.167518823424425,-31.578129069340964,51.062052143841896,0.20622358785868133,-2.178466904306388,80.59207160745413,-0.03920998038747756,hu1,tdot,C0,C0,True,24.969515625,25.107468750000002,8,1.8,35.316,0.9,54.0,162.0,1.8,35.316,0.9,54.0,162.0,1.8,25.107468750000002,0.63984375,54.0,162.0,1.18828125,25.107468750000002,0.63984375,13.921875,99.35156250000001
3,-1.4779131907469836,0.0,0.3967310943755346,0.29302464562064545,4.430684746116719,0.7934621887510692,0.11625198833608187,21.442514822844977,-4.167518823424425,-31.578129069340964,51.062052143841896,0.20622358785868133,-2.178466904306388,80.59207160745413,-0.03920998038747756,hu1,tw,C0,C0,True,1.18125,1.18828125,8,1.8,35.316,0.9,54.0,162.0,1.8,35.316,0.9,54.0,162.0,1.18828125,35.316,0.9,54.0,162.0,1.18828125,25.107468750000002,0.63984375,13.921875,99.35156250000001
3,-1.4779131907469836,0.0,0.3967310943755346,0.29302464562064545,4.430684746116719,0.7934621887510692,0.11625198833608187,21.442514822844977,-4.167518823424425,-31.578129069340964,51.062052143841896,0.20622358785868133,-2.178466904306388,80.59207160745413,-0.03920998038747756,hu2,delta,hf1,hf1,True,0.13124739621149545,0.1354811831860598,6,1.21275,25.515810000000002,0.65025,15.524999999999999,101.85750000000002,1.21275,25.515810000000002,0.65025,15.524999999999999,101.85750000000002,1.21275,25.515810000000002,0.65025,7.762499999999999,101.85750000000002,1.21275,25.017454335937504,0.6375498046875001,7.762499999999999,89.1253125
3,-1.4779131907469836,0.0,0.3967310943755346,0.29302464562064545,4.430684746116719,0.7934621887510692,0.11625198833608187,21.442514822844977,-4.167518823424425,-31.578129069340964,51.062052143841896,0.20622358785868133,-2.178466904306388,80.59207160745413,-0.03920998038747756,hu2,delta_dot,hf1,hf1,True,1.5485858189671005,1.5555301499938587,8,1.21275,25.515810000000002,0.65025,15.524999999999999,101.85750000000002,1.21275,25.515810000000002,0.65025,15.524999999999999,101.85750000000002,1.21275,25.515810000000002,0.65025,15.524999999999999,89.1253125,1.21275,25.017454335937504,0.6375498046875001,7.762499999999999,89.1253125
3,-1.4779131907469836,0.0,0.3967310943755346,0.29302464562064545,4.430684746116719,0.7934621887510692,0.11625198833608187,21.442514822844977,-4.167518823424425,-31.578129069340964,51.062052143841896,0.20622358785868133,-2.178466904306388,80.59207160745413,-0.03920998038747756,hu2,tdot,hf1,hf1,True,24.917783203125005,25.017454335937504,8,1.21275,25.515810000000002,0.65025,15.524999999999999,101.85750000000002,1.21275,25.515810000000002,0.65025,15.524999999999999,101.85750000000002,1.21275,25.017454335937504,0.6375498046875001,15.524999999999999,101.85750000000002,1.21275,25.017454335937504,0.6375498046875001,7.762499999999999,89.1253125
3,-1.4779131907469836,0.0,0.3967310943755346,0.29302464562064545,4.430684746116719,0.7934621887510692,0.11625198833608187,21.442514822844977,-4.167518823424425,-31.578129069340964,51.062052143841896,0.20622358785868133,-2.178466904306388,80.59207160745413,-0.03920998038747756,hu2,tw,hf1,hf1,True,1.2080126953125,1.21275,8,1.21275,25.515810000000002,0.65025,15.524999999999999,101.85750000000002,1.21275,25.515810000000002,0.65025,15.524999999999999,101.85750000000002,1.21275,25.515810000000002,0.65025,15.524999999999999,101.85750000000002,1.21275,25.017454335937504,0.6375498046875001,7.762499999999999,89.1253125
3,-1.4779131907469836,0.0,0.3967310943755346,0.29302464562064545,4.430684746116719,0.7934621887510692,0.11625198833608187,21.442514822844977,-4.167518823424425,-31.578129069340964,51.062052143841896,0.20622358785868133,-2.178466904306388,80.59207160745413,-0.03920998038747756,hu3,delta,hf2,hf2,True,0.1468829555862562,0.15162111544387738,5,1.224495,25.223425249218753,0.64279880859375,8.687249999999999,90.58280625,1.224495,25.223425249218753,0.64279880859375,8.687249999999999,90.58280625,1.224495,25.223425249218753,0.64279880859375,8.687249999999999,90.58280625,1.1479640624999998,12.611712624609376,0.321399404296875,8.687249999999999,78.55227729492188
3,-1.4779131907469836,0.0,0.3967310943755346,0.29302464562064545,4.430684746116719,0.7934621887510692,0.11625198833608187,21.442514822844977,-4.167518823424425,-31.578129069340964,51.062052143841896,0.20622358785868133,-2.178466904306388,80.59207160745413,-0.03920998038747756,hu3,delta_dot,hf2,hf2,True,1.3648202166470709,1.3709958737359715,8,1.224495,25.223425249218753,0.64279880859375,8.687249999999999,90.58280625,1.224495,25.223425249218753,0.64279880859375,8.687249999999999,90.58280625,1.224495,25.223425249218753,0.64279880859375,8.687249999999999,78.55227729492188,1.1479640624999998,12.611712624609376,0.321399404296875,8.687249999999999,78.55227729492188
