scenario_id,deck_vx,deck_z0,deck_z_amp,deck_z_freq,deck_z_phase,deck_z_peak_to_peak,deck_z_peak_vz,deck_z_period_s,base_wind_x,rel_x0,rel_z0,v_x_rel0,v_z0,theta_deg,q,frequency_hz,direction,subset,cardinality,entry_param,permutation,best_permutation,family_permutation,outside_permutation,cleanup_mode,reclaim_score,l1_sum,l2_sq,linf,active_count,slack_tw,slack_tdot,slack_delta,slack_delta_dot,return_status,failure_mode,solver_success_count,retry_count,avg_solve_ms,max_solve_ms,touch_time_s,steps_simulated,final_rel_x,final_rel_z,final_rel_vx,final_rel_vz,usage_T,usage_T_dot,usage_delta,usage_delta_dot,utopia_tw_ratio,utopia_T_dot_max,utopia_T_dot_weight_per_sec,utopia_delta_max_deg,utopia_delta_dot_max_deg_s,cap_tw_ratio,cap_T_dot_max,cap_T_dot_weight_per_sec,cap_delta_max_deg,cap_delta_dot_max_deg_s,candidate_tw_ratio,candidate_T_dot_max,candidate_T_dot_weight_per_sec,candidate_delta_max_deg,candidate_delta_dot_max_deg_s,mpc_path_npz,mpc_path_source,mpc_path_saved
3,-1.4779131907469836,0.0,0.3967310943755346,0.29302464562064545,4.430684746116719,0.7934621887510692,0.11625198833608187,21.442514822844977,-4.167518823424425,-31.578129069340964,51.062052143841896,0.20622358785868133,-2.178466904306388,80.59207160745413,-0.03920998038747756,40.0,bottom_up,delta+delta_dot,2,0.6171875,delta -> delta_dot,delta -> delta_dot,delta -> delta_dot,,family_only,0.6388854980468749,0.5954895019531249,0.35460774693638075,0.5954895019531249,1,0.0,0.0,0.0,0.5954895019531249,Solve_Succeeded,none,766,3,129.3727673940341,1277.9990509152412,19.150000000000002,766,0.10034392787754953,0.0963532530313968,0.056997121438493004,-0.427052472404991,1.0000000099222717,1.0000000044548625,1.000000098656567,1.0000000085242897,1.180565859375,11.97486218563866,0.30516978046989446,5.4764437500000005,31.02174878631592,1.180565859375,13.746926993378908,0.35032943408203127,10.952887500000001,82.72466343017578,1.180565859375,11.97486218563866,0.30516978046989446,5.4764437500000005,61.81029167711296,checkpoints/s003/candidate_mpc_paths/s003_f40_fffe28f656e0557f.npz,main4_final_search_path,True
3,-1.4779131907469836,0.0,0.3967310943755346,0.29302464562064545,4.430684746116719,0.7934621887510692,0.11625198833608187,21.442514822844977,-4.167518823424425,-31.578129069340964,51.062052143841896,0.20622358785868133,-2.178466904306388,80.59207160745413,-0.03920998038747756,40.0,bottom_up,tdot+delta,2,1.0,tdot -> delta,tdot -> delta,tdot -> delta,,family_only,0.8281250000000002,1.1718749999999998,0.7072753906249998,0.6875,2,0.0,0.48437499999999983,0.6875,0.0,Solve_Succeeded,none,767,4,140.60214050162725,1214.0789106488228,19.175,767,0.10288991443351847,0.09170892855913029,0.04909338451299772,-0.4208881578878264,1.000000009945186,1.0000000040852104,1.0000000004786047,1.0000000170179568,1.180565859375,11.97486218563866,0.30516978046989446,5.4764437500000005,31.02174878631592,1.180565859375,13.746926993378908,0.35032943408203127,10.952887500000001,82.72466343017578,1.180565859375,12.833206076887842,0.32704398768827325,9.241498828125,31.02174878631592,checkpoints/s003/candidate_mpc_paths/s003_f40_2f1c008e6d4c66d5.npz,main4_final_search_path,True
3,-1.4779131907469836,0.0,0.3967310943755346,0.29302464562064545,4.430684746116719,0.7934621887510692,0.11625198833608187,21.442514822844977,-4.167518823424425,-31.578129069340964,51.062052143841896,0.20622358785868133,-2.178466904306388,80.59207160745413,-0.03920998038747756,40.0,bottom_up,tdot+delta+delta_dot,3,0.52734375,delta -> delta_dot -> tdot,delta -> delta_dot -> tdot,delta -> delta_dot -> tdot,,family_only,0.9362411499023438,0.6457901000976564,0.18936428386950876,0.3656387329101564,3,0.0,0.049438476562499924,0.23071289062500003,0.3656387329101564,Solve_Succeeded,none,766,7,132.83848335514182,1029.0891751646996,19.150000000000002,766,0.09987930696393832,0.09191789792326019,0.05734918658962784,-0.41777266540125124,1.0000000124038773,1.0000000046428812,1.0000000829595341,1.0000000100887212,1.180565859375,11.97486218563866,0.30516978046989446,5.4764437500000005,31.02174878631592,1.180565859375,13.746926993378908,0.35032943408203127,10.952887500000001,82.72466343017578,1.180565859375,12.062470370103357,0.30740240494656873,6.739929917907715,49.92633698445881,checkpoints/s003/candidate_mpc_paths/s003_f40_791c47daf8bf2d83.npz,main4_final_search_path,True
3,-1.4779131907469836,0.0,0.3967310943755346,0.29302464562064545,4.430684746116719,0.7934621887510692,0.11625198833608187,21.442514822844977,-4.167518823424425,-31.578129069340964,51.062052143841896,0.20622358785868133,-2.178466904306388,80.59207160745413,-0.03920998038747756,40.0,bottom_up,tdot+delta_dot,2,0.896484375,delta_dot -> tdot,delta_dot -> tdot,delta_dot -> tdot,,family_only,0.3204231262207038,1.4725456237792964,1.1279766360676144,0.8842277526855468,2,0.0,0.5883178710937498,0.0,0.8842277526855468,Solve_Succeeded,none,766,4,128.36399733747888,1146.0388079285622,19.150000000000002,766,0.09856919153580179,0.09389442164861647,0.05583696422286133,-0.426709274180059,1.0000000099185953,1.0000000042538038,1.00000010226959,1.000000008235142,1.180565859375,11.97486218563866,0.30516978046989446,5.4764437500000005,31.02174878631592,1.180565859375,13.746926993378908,0.35032943408203127,10.952887500000001,82.72466343017578,1.180565859375,13.017399580768558,0.331738011742318,5.4764437500000005,76.73890080914877,checkpoints/s003/candidate_mpc_paths/s003_f40_cb3b8e3624a03ac6.npz,main4_final_search_path,True
3,-1.4779131907469836,0.0,0.3967310943755346,0.29302464562064545,4.430684746116719,0.7934621887510692,0.11625198833608187,21.442514822844977,-4.167518823424425,-31.578129069340964,51.062052143841896,0.20622358785868133,-2.178466904306388,80.59207160745413,-0.03920998038747756,40.0,bottom_up,tw+delta+delta_dot,3,0.6171875,tw -> delta -> delta_dot,tw -> delta -> delta_dot,tw -> delta -> delta_dot,,family_only,0.6388854980468749,0.5954895019531249,0.35460774693638075,0.5954895019531249,1,0.0,0.0,0.0,0.5954895019531249,Solve_Succeeded,none,766,3,129.3727673940341,1277.9990509152412,19.150000000000002,766,0.10034392787754953,0.0963532530313968,0.056997121438493004,-0.427052472404991,1.0000000099222717,1.0000000044548625,1.000000098656567,1.0000000085242897,1.180565859375,11.97486218563866,0.30516978046989446,5.4764437500000005,31.02174878631592,1.180565859375,13.746926993378908,0.35032943408203127,10.952887500000001,82.72466343017578,1.180565859375,11.97486218563866,0.30516978046989446,5.4764437500000005,61.81029167711296,checkpoints/s003/candidate_mpc_paths/s003_f40_34bf3527aeaff633.npz,main4_final_search_path,True
3,-1.4779131907469836,0.0,0.3967310943755346,0.29302464562064545,4.430684746116719,0.7934621887510692,0.11625198833608187,21.442514822844977,-4.167518823424425,-31.578129069340964,51.062052143841896,0.20622358785868133,-2.178466904306388,80.59207160745413,-0.03920998038747756,40.0,bottom_up,tw+tdot+delta,3,1.0,tw -> tdot -> delta,tw -> tdot -> delta,tw -> tdot -> delta,,family_only,0.8281250000000002,1.1718749999999998,0.7072753906249998,0.6875,2,0.0,0.48437499999999983,0.6875,0.0,Solve_Succeeded,none,767,4,140.60214050162725,1214.0789106488228,19.175,767,0.10288991443351847,0.09170892855913029,0.04909338451299772,-0.4208881578878264,1.000000009945186,1.0000000040852104,1.0000000004786047,1.0000000170179568,1.180565859375,11.97486218563866,0.30516978046989446,5.4764437500000005,31.02174878631592,1.180565859375,13.746926993378908,0.35032943408203127,10.952887500000001,82.72466343017578,1.180565859375,12.833206076887842,0.32704398768827325,9.241498828125,31.02174878631592,checkpoints/s003/candidate_mpc_paths/s003_f40_b3658762c1afaabe.npz,main4_final_search_path,True
3,-1.4779131907469836,0.0,0.3967310943755346,0.29302464562064545,4.430684746116719,0.7934621887510692,0.11625198833608187,21.442514822844977,-4.167518823424425,-31.578129069340964,51.062052143841896,0.20622358785868133,-2.178466904306388,80.59207160745413,-0.03920998038747756,40.0,bottom_up,tw+tdot+delta+delta_dot,4,0.52734375,tw -> delta -> delta_dot -> tdot,tw -> delta -> delta_dot -> tdot,tw -> delta -> delta_dot -> tdot,,family_only,0.9362411499023438,0.6457901000976564,0.18936428386950876,0.3656387329101564,3,0.0,0.049438476562499924,0.23071289062500003,0.3656387329101564,Solve_Succeeded,none,766,7,132.83848335514182,1029.0891751646996,19.150000000000002,766,0.09987930696393832,0.09191789792326019,0.05734918658962784,-0.41777266540125124,1.0000000124038773,1.0000000046428812,1.0000000829595341,1.0000000100887212,1.180565859375,11.97486218563866,0.30516978046989446,5.4764437500000005,31.02174878631592,1.180565859375,13.746926993378908,0.35032943408203127,10.952887500000001,82.72466343017578,1.180565859375,12.062470370103357,0.30740240494656873,6.739929917907715,49.92633698445881,checkpoints/s003/candidate_mpc_paths/s003_f40_b5e6b5516b727b3f.npz,main4_final_search_path,True
3,-1.4779131907469836,0.0,0.3967310943755346,0.29302464562064545,4.430684746116719,0.7934621887510692,0.11625198833608187,21.442514822844977,-4.167518823424425,-31.578129069340964,51.062052143841896,0.20622358785868133,-2.178466904306388,80.59207160745413,-0.03920998038747756,40.0,bottom_up,tw+tdot+delta_dot,3,0.896484375,tw -> delta_dot -> tdot,tw -> delta_dot -> tdot,tw -> delta_dot -> tdot,,family_only,0.3204231262207038,1.4725456237792964,1.1279766360676144,0.8842277526855468,2,0.0,0.5883178710937498,0.0,0.8842277526855468,Solve_Succeeded,none,766,4,128.36399733747888,1146.0388079285622,19.150000000000002,766,0.09856919153580179,0.09389442164861647,0.05583696422286133,-0.426709274180059,1.0000000099185953,1.0000000042538038,1.00000010226959,1.000000008235142,1.180565859375,11.97486218563866,0.30516978046989446,5.4764437500000005,31.02174878631592,1.180565859375,13.746926993378908,0.35032943408203127,10.952887500000001,82.72466343017578,1.180565859375,13.017399580768558,0.331738011742318,5.4764437500000005,76.73890080914877,checkpoints/s003/candidate_mpc_paths/s003_f40_caaa4295e647789c.npz,main4_final_search_path,True
3,-1.4779131907469836,0.0,0.3967310943755346,0.29302464562064545,4.430684746116719,0.7934621887510692,0.11625198833608187,21.442514822844977,-4.167518823424425,-31.578129069340964,51.062052143841896,0.20622358785868133,-2.178466904306388,80.59207160745413,-0.03920998038747756,40.0,top_down,delta,1,1.0,delta -> tw -> tdot -> delta_dot,delta -> tw -> tdot -> delta_dot,delta,tw -> tdot -> delta_dot,family_plus_outside,0.384765625,1.615234375,1.3239479064941406,0.9062500000000001,2,0.0,0.9062500000000001,0.0,0.7089843749999999,Solve_Succeeded,none,766,2,127.87477395864443,916.8126210570335,19.150000000000002,766,0.0985942213438662,0.09524294015938373,0.05646610833376253,-0.4322988944134364,1.0000000097250752,1.000000003998893,1.0000001011166255,1.000000008606601,1.180565859375,11.97486218563866,0.30516978046989446,5.4764437500000005,31.02174878631592,1.180565859375,13.746926993378908,0.35032943408203127,10.952887500000001,82.72466343017578,1.180565859375,13.58079591765326,0.34609571655589344,5.4764437500000005,67.67830741077124,checkpoints/s003/candidate_mpc_paths/s003_f40_afcee09ea11f8fb4.npz,main4_final_search_path,True
3,-1.4779131907469836,0.0,0.3967310943755346,0.29302464562064545,4.430684746116719,0.7934621887510692,0.11625198833608187,21.442514822844977,-4.167518823424425,-31.578129069340964,51.062052143841896,0.20622358785868133,-2.178466904306388,80.59207160745413,-0.03920998038747756,40.0,top_down,delta+delta_dot,2,0.48046875,delta_dot -> delta -> tw -> tdot,delta_dot -> delta -> tw -> tdot,delta_dot -> delta,tw -> tdot,family_plus_outside,1.4383544921875,0.6007080078124999,0.1978547219187021,0.393707275390625,2,0.0,0.0,0.20700073242187492,0.393707275390625,Solve_Succeeded,none,766,8,121.979716095305,856.145516037941,19.150000000000002,766,0.10025570375674775,0.09168983725057861,0.05819495008734976,-0.4170546951874612,1.0000000099374144,1.0000000046306303,1.0000000845195287,1.0000000097724842,1.180565859375,11.97486218563866,0.30516978046989446,5.4764437500000005,31.02174878631592,1.180565859375,13.746926993378908,0.35032943408203127,10.952887500000001,82.72466343017578,1.180565859375,11.97486218563866,0.30516978046989446,6.6100716173172,51.37756244050403,checkpoints/s003/candidate_mpc_paths/s003_f40_fba13f7a9d35222e.npz,main4_final_search_path,True
