scenario_id,deck_vx,deck_z0,deck_z_amp,deck_z_freq,deck_z_phase,deck_z_peak_to_peak,deck_z_peak_vz,deck_z_period_s,base_wind_x,rel_x0,rel_z0,v_x_rel0,v_z0,theta_deg,q,candidate_key,frequency_hz,shortlist_tag,subset,cardinality,best_permutation,sat_penalty_start_ratio,ocp_floor_source,score_weight_tw,score_weight_tdot,score_weight_delta,score_weight_delta_dot,utopia_tw_ratio,utopia_T_dot_max,utopia_T_dot_weight_per_sec,utopia_delta_max_deg,utopia_delta_dot_max_deg_s,search_floor_tw_ratio,search_floor_T_dot_max,search_floor_T_dot_weight_per_sec,search_floor_delta_max_deg,search_floor_delta_dot_max_deg_s,floor_utopia_tw_ratio,floor_utopia_T_dot_max,floor_utopia_T_dot_weight_per_sec,floor_utopia_delta_max_deg,floor_utopia_delta_dot_max_deg_s,candidate_tw_ratio,candidate_T_dot_max,candidate_T_dot_weight_per_sec,candidate_delta_max_deg,candidate_delta_dot_max_deg_s,cap_tw_ratio,cap_T_dot_max,cap_T_dot_weight_per_sec,cap_delta_max_deg,cap_delta_dot_max_deg_s,mpc_rollout_success,mpc_rollout_source,mpc_failure_mode,mpc_return_status,mpc_touch_time_s,mpc_steps_simulated,ocp_start_success,ocp_start_return_status,ocp_refine_success,failed_stage,best_order,remaining_l2_sq,remaining_l1,reduction_l1,reduction_l2_sq,remaining_tw,remaining_tdot,remaining_delta,remaining_delta_dot,reduction_tw,reduction_tdot,reduction_delta,reduction_delta_dot,final_rel_x,final_rel_z,final_rel_vx,final_rel_vz,usage_T,usage_T_dot,usage_delta,usage_delta_dot,mpc_npz,best_ocp_npz,refined_tw_ratio,refined_T_dot_max,refined_T_dot_weight_per_sec,refined_delta_max_deg,refined_delta_dot_max_deg_s,refined_minus_utopia_tw_ratio,refined_minus_utopia_T_dot_max,refined_minus_utopia_T_dot_weight_per_sec,refined_minus_utopia_delta_max_deg,refined_minus_utopia_delta_dot_max_deg_s
0,0.82186814566789,0.0,0.30971960993801306,0.32596164638493497,4.381692553882582,0.6194392198760261,0.10095671397309461,19.27584234790507,-3.950181877191266,-52.17467956337052,69.14678230728646,0.7834191059710589,-0.6920520978630065,77.27238721784776,0.010916957403166963,s0_f15_closest,15.0,closest,tdot,1,tdot,0.0,zero,1.0,1.0,1.0,1.0,1.1432509008049965,3.4739969920286544,0.08853203343600036,3.5145108032226564,6.735046019554137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1432509008049965,3.5153835939014026,0.08958673786700821,3.5145108032226564,6.735046019554137,1.1477342376708983,3.690220871200562,0.09404232597351075,4.3255517578125,7.1840490875244125,True,main4_saved_mpc_path,none,loaded_from_main4_saved_mpc_path:Solve_Succeeded,24.53333333333333,368,True,Solve_Succeeded,True,,delta -> tw -> delta_dot -> tdot,0.8875122070312498,1.3203125,2.6796875,2.24688720703125,0.8984374999999999,0.046875,0.25,0.125,0.10156250000000011,0.953125,0.75,0.875,-0.9999999999977973,-8.661851208513482e-09,0.33065623267731725,-1.2442429028169213,1.0000000096668635,0.9999999534873741,1.0000006460054838,1.0000006594050632,runs/main5_ocp_15hz_s00-s19_retryall_savedpath/npz/s0_f15_closest_mpc_rollout.npz,runs/main5_ocp_15hz_s00-s19_retryall_savedpath/npz/s0_f15_closest_ocp_best.npz,1.027139481191989,0.16478360596412825,0.00419937833751601,0.8786277008056641,0.8418807524442671,-0.11611141961300753,-3.3092133860645263,-0.08433265509848435,-2.6358831024169924,-5.89316526710987
1,-1.3085482316874741,0.0,0.4069077929981455,0.287382947850751,4.763205750057398,0.813815585996291,0.11693836105525024,21.863459033215445,-2.885780674368519,-44.36422095610395,68.97443085382162,1.1793633639665932,-0.7097179567303478,78.25825358138152,-0.025908058793026226,s1_f15_closest,15.0,closest,tw,1,tw,0.0,zero,1.0,1.0,1.0,1.0,1.1848065923452378,3.2151593074321747,0.08193576216697693,3.7961746215820305,7.833784103393555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1848065923452378,3.2151593074321747,0.08193576216697693,3.7961746215820305,7.833784103393555,1.198855682373047,3.2151593074321747,0.08193576216697693,3.7961746215820305,8.952896118164062,True,main4_saved_mpc_path,none,loaded_from_main4_saved_mpc_path:Solve_Succeeded,24.6,369,True,Solve_Succeeded,True,,delta -> delta_dot -> tdot -> tw,0.8024911880493164,1.1767578125,2.8232421875,2.4489755630493164,0.87109375,0.0869140625,0.1875,0.03125,0.12890625,0.9130859375,0.8125,0.96875,-0.9999999995880415,-9.258326882921608e-09,0.5125223233883751,-0.8965543722976393,1.000000009846254,1.0000000325078773,1.000000775994032,1.000002337263915,runs/main5_ocp_15hz_s00-s19_retryall_savedpath/npz/s1_f15_closest_mpc_rollout.npz,runs/main5_ocp_15hz_s00-s19_retryall_savedpath/npz/s1_f15_closest_ocp_best.npz,1.0320776175507345,0.27944255699361675,0.007121369953965768,0.7117827415466308,0.24480575323104858,-0.1527289747945033,-2.9357167504385577,-0.07481439221301116,-3.0843918800353998,-7.588978350162506
2,-0.09133256617257635,0.0,0.24736783977107143,0.20208665590703018,2.988942203015736,0.49473567954214287,0.04998973951828189,31.091539809883148,5.204241632035986,-48.192719528473475,58.443489813887865,-0.1885442433830078,-0.5848401490669741,76.3975248360931,-0.06001835950497834,s2_f15_closest,15.0,closest,tw,1,tw,0.0,zero,1.0,1.0,1.0,1.0,1.1475486499404908,4.742674121504061,0.12086325488032774,8.272930225610734,23.130024251632697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1475486499404908,4.742674121504061,0.12086325488032774,8.272930225610734,23.130024251632697,1.1475486499404908,4.975920389774753,0.12680734938263896,8.53979894256592,23.130024251632697,True,main4_saved_mpc_path,none,loaded_from_main4_saved_mpc_path:Solve_Succeeded,22.0,330,True,Solve_Succeeded,True,,delta_dot -> tw -> tdot -> delta,0.8984231948852539,1.2705078125,2.7294921875,2.357407569885254,0.91796875,0.1416015625,0.1875,0.0234375,0.08203125,0.8583984375,0.8125,0.9765625,0.9999999999878071,-8.455010025443244e-09,0.9999998388528935,-0.31291637037085096,1.0000000097063662,0.9999999931388146,1.0000003689721453,1.000001056796367,runs/main5_ocp_15hz_s00-s19_retryall_savedpath/npz/s2_f15_closest_mpc_rollout.npz,runs/main5_ocp_15hz_s00-s19_retryall_savedpath/npz/s2_f15_closest_ocp_best.npz,1.0534137997500599,0.67157006603329,0.017114425739890162,1.5511744173020126,0.5421099433976413,-0.09413485019043089,-4.071104055470771,-0.10374882914043759,-6.721755808308722,-22.587914308235053
3,-1.4779131907469836,0.0,0.3967310943755346,0.29302464562064545,4.430684746116719,0.7934621887510692,0.11625198833608187,21.442514822844977,-4.167518823424425,-31.578129069340964,51.062052143841896,0.20622358785868133,-2.178466904306388,80.59207160745413,-0.03920998038747756,s3_f15_closest,15.0,closest,delta+delta_dot,2,delta_dot -> delta,0.0,zero,1.0,1.0,1.0,1.0,1.2925951385498047,5.649635241794586,0.1439764332771301,5.010149288177489,50.506193658895796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2925951385498047,5.649635241794586,0.1439764332771301,5.5427975589176635,51.973536687560006,1.2925951385498047,5.649635241794586,0.1439764332771301,6.166337585449218,58.24137647151948,True,main4_saved_mpc_path,none,loaded_from_main4_saved_mpc_path:Solve_Succeeded,19.4,291,True,Solve_Succeeded,True,,tw -> delta -> tdot -> delta_dot,0.7112104892730711,1.21240234375,2.78759765625,2.2864058017730713,0.7968749999999999,0.08349609375000001,0.25,0.08203125,0.2031250000000001,0.91650390625,0.75,0.91796875,-0.9999999976449416,-9.04159791481618e-09,-0.9772695671063145,-0.5025086402435148,1.0000000099091757,1.0000000184818527,1.0000004125075288,1.000000124419042,runs/main5_ocp_15hz_s00-s19_retryall_savedpath/npz/s3_f15_closest_mpc_rollout.npz,runs/main5_ocp_15hz_s00-s19_retryall_savedpath/npz/s3_f15_closest_ocp_best.npz,1.0300367510318755,0.4717224738021848,0.012021469770697879,1.3856993897294159,4.263454181401407,-0.26255838751792915,-5.177912767992401,-0.13195496350643224,-3.624449898448074,-46.242739477494396
4,-1.407546496296182,0.0,0.3091793473080906,0.21647939437931996,2.5668611718126377,0.6183586946161812,0.06693095785984889,29.024403570577487,-1.3024998757330621,-29.397907801955018,43.18788200528692,-1.325091774932802,-1.852817048349408,76.66972919907704,-0.0954575853732279,s4_f15_closest,15.0,closest,tdot,1,tdot -> delta -> delta_dot -> tw,0.0,zero,1.0,1.0,1.0,1.0,1.1173665618896482,2.040988492584229,0.052012958526611336,2.990478515625,6.071393340826035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1263775825500486,2.040988492584229,0.052012958526611336,2.990478515625,6.127075277036059,1.1534106445312498,2.106826831054688,0.05369079589843751,2.990478515625,8.447155952453615,True,main4_saved_mpc_path,none,loaded_from_main4_saved_mpc_path:Solve_Succeeded,17.933333333333334,269,True,Solve_Succeeded,True,,tw -> delta_dot -> delta -> tdot,0.8985137939453125,1.37109375,2.62890625,2.1563262939453125,0.8984375,0.06640625000000001,0.25,0.15625,0.1015625,0.93359375,0.75,0.84375,-0.9999999533388362,-9.568259067005425e-09,-0.9999999940886632,-1.6633375032056001,1.000000009907102,1.0000000643199265,1.00000076569527,1.000000598080875,runs/main5_ocp_15hz_s00-s19_retryall_savedpath/npz/s4_f15_closest_mpc_rollout.npz,runs/main5_ocp_15hz_s00-s19_retryall_savedpath/npz/s4_f15_closest_ocp_best.npz,1.0119798593223093,0.13553439208567147,0.0034539855271577846,0.74761962890625,0.9573555120368842,-0.10538670256733895,-1.9054541004985575,-0.048558972999453553,-2.24285888671875,-5.114037828789152
5,-1.2298564176730746,0.0,0.3805898376491126,0.25851912914273584,1.0133004724866397,0.7611796752982252,0.0983897533896238,24.304527591497724,0.09633961754371967,-39.96865674689909,40.33092359496089,0.5889611252332081,-1.4738405661797294,84.08580690707608,0.0399414267621499,s5_f15_closest,15.0,closest,tw+delta+delta_dot,3,tw -> delta -> delta_dot,0.0,zero,1.0,1.0,1.0,1.0,1.1312561413717268,1.840910291745749,0.046914125681594004,3.379114224243164,8.838985751354098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1322999923880024,1.840910291745749,0.046914125681594004,3.4704965199708937,8.933040038489398,1.1401636700439453,3.3662359620493696,0.0857858298177719,4.158909814453125,10.67349222805023,True,main4_saved_mpc_path,none,loaded_from_main4_saved_mpc_path:Solve_Succeeded,19.0,285,True,Solve_Succeeded,True,,delta -> tw -> delta_dot -> tdot,0.7981910705566408,0.9941406250000001,3.005859375,2.8099098205566406,0.8906250000000001,0.009765625,0.0625,0.03125,0.10937499999999989,0.990234375,0.9375,0.96875,0.49824016147214323,-9.488300201088151e-09,-0.20641584547222602,-1.969569693757658,1.0000000080369535,1.00000052108537,1.0000026392089643,1.0000020511302634,runs/main5_ocp_15hz_s00-s19_retryall_savedpath/npz/s5_f15_closest_mpc_rollout.npz,runs/main5_ocp_15hz_s00-s19_retryall_savedpath/npz/s5_f15_closest_ocp_best.npz,1.0084546807205648,0.01797763956782958,0.00045814575860931645,0.21690603249818086,0.2791575012027937,-0.12280146065116204,-1.8229326521779194,-0.04645597992298469,-3.1622081917449836,-8.559828250151304
6,-0.7023901156214413,0.0,0.442294094336931,0.3123876536741851,4.504353903384995,0.884588188673862,0.13816721436386256,20.113423924662655,1.2924206373377771,-41.51915493568634,44.528454664580565,-1.2108271135395021,-0.4240144879491643,82.19462955950937,-0.013581392044979254,s6_f15_closest,15.0,closest,tw,1,tw,0.0,zero,1.0,1.0,1.0,1.0,1.133056640625,3.742507571697236,0.09537481069564821,3.3058593749999994,7.207470703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1375,3.742507571697236,0.09537481069564821,3.3058593749999994,7.207470703125,1.1375,3.771976135253907,0.09612579345703127,3.3058593749999994,7.207470703125,True,main4_saved_mpc_path,none,loaded_from_main4_saved_mpc_path:Solve_Succeeded,18.733333333333334,281,True,Solve_Succeeded,True,,delta -> tdot -> tw -> delta_dot,0.8162574768066404,1.119140625,2.880859375,2.5779762268066406,0.8906249999999999,0.134765625,0.0625,0.03125,0.10937500000000011,0.865234375,0.9375,0.96875,0.9294714863222353,-9.506684051086012e-09,0.01716164789116159,-1.914783769561462,1.0000000098665003,1.0000000165961667,1.0000027693955158,1.0000025426645276,runs/main5_ocp_15hz_s00-s19_retryall_savedpath/npz/s6_f15_closest_mpc_rollout.npz,runs/main5_ocp_15hz_s00-s19_retryall_savedpath/npz/s6_f15_closest_ocp_best.npz,1.0130859374999999,0.5043613719670104,0.012853245972655717,0.20661621093749996,0.22523345947265624,-0.11997070312500013,-3.2381461997302257,-0.08252156472299249,-3.0992431640624996,-6.982237243652344
7,0.3819265221073296,0.0,0.3460244922281839,0.2904739222643194,0.5305793178609056,0.6920489844563678,0.10051109145704007,21.63080684902979,-3.6876129781432496,-42.52577793488171,36.456496085166236,-0.01802754226644332,-1.7413192116345937,80.90915491481417,-0.0954392257940605,s7_f15_closest,15.0,closest,tdot+delta,2,tdot -> delta -> tw -> delta_dot,0.0,zero,1.0,1.0,1.0,1.0,1.155779008495808,1.0603027171952202,0.0270209662893787,2.538806730651855,9.070318521666525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.155779008495808,1.0603027171952202,0.0270209662893787,2.8663283509002997,9.070318521666525,1.155779008495808,1.4914148109998702,0.038007513022422786,3.6928097900390617,9.838989582824706,True,main4_saved_mpc_path,none,loaded_from_main4_saved_mpc_path:Solve_Succeeded,20.133333333333333,302,True,Solve_Succeeded,True,,delta -> tdot -> tw -> delta_dot,0.8473663330078123,1.30078125,2.69921875,2.2458038330078125,0.8867187499999999,0.10156249999999999,0.18750000000000003,0.125,0.11328125000000011,0.8984375,0.8125,0.875,-0.999999995385469,-8.710125745658992e-09,-0.21550022593677762,-0.14362444970763139,1.0000000098302606,1.0000000883695614,1.0000010631444103,1.0000004875509851,runs/main5_ocp_15hz_s00-s19_retryall_savedpath/npz/s7_f15_closest_mpc_rollout.npz,runs/main5_ocp_15hz_s00-s19_retryall_savedpath/npz/s7_f15_closest_ocp_best.npz,1.024850917689642,0.10768699471513954,0.002744316888765024,0.5374365657938063,1.1337898152083157,-0.13092809080616585,-0.9526157224800806,-0.024276649400613675,-2.0013701648580486,-7.936528706458211
8,1.3756776397243362,0.0,0.32057585923572507,0.3130649886325486,0.5198079199756344,0.6411517184714501,0.10036107772750177,20.06990732059886,1.575830416911261,-40.400250074855194,52.17474480240823,1.3134793649249485,-1.1850254795350268,83.96160771839767,-0.07195018220027785,s8_f15_closest,15.0,closest,delta,1,delta,0.0,zero,1.0,1.0,1.0,1.0,1.1441603071844575,3.7650679374187765,0.09594974356316963,3.463805732345581,9.288686116039752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1441603071844575,3.7650679374187765,0.09594974356316963,3.526625869790464,9.288686116039752,1.1441603071844575,4.084141491437316,0.10408107776343824,3.958635122680664,10.808652935028077,True,main4_saved_mpc_path,none,loaded_from_main4_saved_mpc_path:Solve_Succeeded,20.0,300,True,Solve_Succeeded,True,,delta -> tw -> delta_dot -> tdot,0.7963724136352535,1.0419921874999998,2.9580078125,2.712388038635254,0.8867187499999998,0.07714843749999999,0.0625,0.015625,0.11328125000000022,0.9228515625,0.9375,0.984375,0.9999999767967864,-9.579255111358265e-09,0.5051442852182053,-1.998125763169681,1.0000000098855022,1.0000000316149655,1.0000025957798584,1.0000039444154256,runs/main5_ocp_15hz_s00-s19_retryall_savedpath/npz/s8_f15_closest_mpc_rollout.npz,runs/main5_ocp_15hz_s00-s19_retryall_savedpath/npz/s8_f15_closest_ocp_best.npz,1.014548397386218,0.29046910845320634,0.007402372794424218,0.220414116861904,0.14513572056312113,-0.12961190979823956,-3.4745988289655703,-0.08854737076874541,-3.243391615483677,-9.14355039547663
9,0.16210843061714808,0.0,0.2271439352838609,0.29428081581676796,1.767043978499777,0.4542878705677218,0.06684410258316573,21.350985077776087,8.656189522201727,-35.21732095924295,60.44481150004089,0.8059424757529712,-2.2521958243014377,78.17138892822716,0.09057987901394901,s9_f15_closest,15.0,closest,tw+tdot+delta+delta_dot,4,tw -> delta -> delta_dot -> tdot,0.0,zero,1.0,1.0,1.0,1.0,1.2435442480377854,7.389495727055333,0.18831538550090043,4.511329736709594,10.133300967514517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2435442480377854,7.5236480092415645,0.19173414906324068,4.864695204774615,10.490359486158559,1.2632830456256867,7.752913549697398,0.19757679790258403,5.346761169433593,11.791477489471436,True,main4_saved_mpc_path,none,loaded_from_main4_saved_mpc_path:Solve_Succeeded,21.666666666666668,325,True,Solve_Succeeded,True,,tw -> delta -> tdot -> delta_dot,1.256197214126587,1.89990234375,2.10009765625,1.456392526626587,0.9296875,0.09521484374999999,0.43749999999999994,0.4375,0.0703125,0.90478515625,0.5625,0.5625,0.9999999998116822,-6.01724925441971e-09,0.9477791415782442,-1.160389679874719,1.0000000090025463,0.9999999360442362,1.0000002286838787,1.000000102561791,runs/main5_ocp_15hz_s00-s19_retryall_savedpath/npz/s9_f15_closest_mpc_rollout.npz,runs/main5_ocp_15hz_s00-s19_retryall_savedpath/npz/s9_f15_closest_ocp_best.npz,1.1561075430976286,0.7163629696299341,0.018255937044595667,2.1283041520888943,4.58953227519437,-0.08743670494015676,-6.6731327574254,-0.17005944845630477,-2.3830255846207,-5.543768692320147
