scenario_id,deck_vx,deck_z0,deck_z_amp,deck_z_freq,deck_z_phase,deck_z_peak_to_peak,deck_z_peak_vz,deck_z_period_s,base_wind_x,rel_x0,rel_z0,v_x_rel0,v_z0,theta_deg,q,frequency_hz,direction,subset,cardinality,entry_param,permutation,best_permutation,family_permutation,outside_permutation,cleanup_mode,reclaim_score,l1_sum,l2_sq,linf,active_count,slack_tw,slack_tdot,slack_delta,slack_delta_dot,return_status,failure_mode,solver_success_count,retry_count,avg_solve_ms,max_solve_ms,touch_time_s,steps_simulated,final_rel_x,final_rel_z,final_rel_vx,final_rel_vz,usage_T,usage_T_dot,usage_delta,usage_delta_dot,utopia_tw_ratio,utopia_T_dot_max,utopia_T_dot_weight_per_sec,utopia_delta_max_deg,utopia_delta_dot_max_deg_s,cap_tw_ratio,cap_T_dot_max,cap_T_dot_weight_per_sec,cap_delta_max_deg,cap_delta_dot_max_deg_s,candidate_tw_ratio,candidate_T_dot_max,candidate_T_dot_weight_per_sec,candidate_delta_max_deg,candidate_delta_dot_max_deg_s
1,-1.3085482316874741,0.0,0.4069077929981455,0.287382947850751,4.763205750057398,0.813815585996291,0.11693836105525024,21.863459033215445,-2.885780674368519,-44.36422095610395,68.97443085382162,1.1793633639665932,-0.7097179567303478,78.25825358138152,-0.025908058793026226,80.0,bottom_up,delta,1,0.875,delta,delta,delta,,family_only,0.06835937499999956,0.8066406250000001,0.6506690979003908,0.8066406250000001,1,0.0,0.0,0.8066406250000001,0.0,Solve_Succeeded,none,1900,5,183.23566613620832,1621.9613775610924,23.75,1900,0.004751083437476211,0.09980889988140326,-0.08343307388094257,-0.5282212398739985,1.000000004595679,0.9999999983134165,1.0000000907402493,1.0000000056939573,1.1558642509460448,34.39189317253876,0.8764498769760132,4.801173706054687,73.05358886718749,1.1558642509460448,38.11395953320313,0.9713037597656251,5.4870556640625,77.92382812499999,1.1558642509460448,34.39189317253876,0.8764498769760132,5.354433957338333,73.05358886718749
1,-1.3085482316874741,0.0,0.4069077929981455,0.287382947850751,4.763205750057398,0.813815585996291,0.11693836105525024,21.863459033215445,-2.885780674368519,-44.36422095610395,68.97443085382162,1.1793633639665932,-0.7097179567303478,78.25825358138152,-0.025908058793026226,80.0,bottom_up,delta+delta_dot,2,0.46875,delta -> delta_dot,delta -> delta_dot,delta -> delta_dot,,family_only,0.23437499999999964,0.7031249999999999,0.27465820312500006,0.4687500000000002,2,0.0,0.0,0.4687500000000002,0.23437499999999964,Solve_Succeeded,none,1901,7,220.54224116419064,1690.0320053100586,23.762500000000003,1901,0.0037435955628417616,0.09470591960569372,-0.08213845188848623,-0.5169041594841066,1.0000000042460953,0.9999999985783461,1.0000000960768456,1.0000000059317213,1.1558642509460448,34.39189317253876,0.8764498769760132,4.801173706054687,73.05358886718749,1.1558642509460448,38.11395953320313,0.9713037597656251,5.4870556640625,77.92382812499999,1.1558642509460448,34.39189317253876,0.8764498769760132,5.122680873870849,74.19505119323729
1,-1.3085482316874741,0.0,0.4069077929981455,0.287382947850751,4.763205750057398,0.813815585996291,0.11693836105525024,21.863459033215445,-2.885780674368519,-44.36422095610395,68.97443085382162,1.1793633639665932,-0.7097179567303478,78.25825358138152,-0.025908058793026226,80.0,bottom_up,delta+delta_dot,2,0.46875,delta_dot -> delta,delta_dot -> delta,delta_dot -> delta,,family_only,0.23437499999999964,0.7031249999999999,0.27465820312500006,0.4687500000000002,2,0.0,0.0,0.4687500000000002,0.23437499999999964,Solve_Succeeded,none,1901,7,220.54224116419064,1690.0320053100586,23.762500000000003,1901,0.0037435955628417616,0.09470591960569372,-0.08213845188848623,-0.5169041594841066,1.0000000042460953,0.9999999985783461,1.0000000960768456,1.0000000059317213,1.1558642509460448,34.39189317253876,0.8764498769760132,4.801173706054687,73.05358886718749,1.1558642509460448,38.11395953320313,0.9713037597656251,5.4870556640625,77.92382812499999,1.1558642509460448,34.39189317253876,0.8764498769760132,5.122680873870849,74.19505119323729
1,-1.3085482316874741,0.0,0.4069077929981455,0.287382947850751,4.763205750057398,0.813815585996291,0.11693836105525024,21.863459033215445,-2.885780674368519,-44.36422095610395,68.97443085382162,1.1793633639665932,-0.7097179567303478,78.25825358138152,-0.025908058793026226,80.0,bottom_up,delta_dot,1,1.0,delta_dot,delta_dot,delta_dot,,family_only,0.0,1.0,1.0,1.0,1,0.0,0.0,0.0,1.0,Solve_Succeeded,none,1901,4,178.1690333357991,1070.3608691692352,23.762500000000003,1901,0.003794476922362122,0.0966436936873816,-0.08234575889778961,-0.5212647866155293,1.000000009998834,0.9999999987190041,1.0000001051763894,1.0000000099840318,1.1558642509460448,34.39189317253876,0.8764498769760132,4.801173706054687,73.05358886718749,1.1558642509460448,38.11395953320313,0.9713037597656251,5.4870556640625,77.92382812499999,1.1558642509460448,34.39189317253876,0.8764498769760132,4.801173706054687,77.92382812499999
1,-1.3085482316874741,0.0,0.4069077929981455,0.287382947850751,4.763205750057398,0.813815585996291,0.11693836105525024,21.863459033215445,-2.885780674368519,-44.36422095610395,68.97443085382162,1.1793633639665932,-0.7097179567303478,78.25825358138152,-0.025908058793026226,80.0,bottom_up,tdot+delta,2,0.984375,delta -> tdot,delta -> tdot,delta -> tdot,,family_only,0.10766601562500056,1.8610839843749987,1.7319350838661167,0.9382324218749991,2,0.0,0.9228515624999994,0.9382324218749991,0.0,Solve_Succeeded,none,1900,10,198.17168637718024,36105.32461106777,23.75,1900,0.004601506596216609,0.0940826891140597,-0.08299718063981287,-0.5173885540723453,1.0000000100621118,0.9999999985189738,1.0000000884685585,1.000000009983643,1.1558642509460448,34.39189317253876,0.8764498769760132,4.801173706054687,73.05358886718749,1.1558642509460448,38.11395953320313,0.9713037597656251,5.4870556640625,77.92382812499999,1.1558642509460448,37.82680792920656,0.9639859309175983,5.444690396636724,73.05358886718749
1,-1.3085482316874741,0.0,0.4069077929981455,0.287382947850751,4.763205750057398,0.813815585996291,0.11693836105525024,21.863459033215445,-2.885780674368519,-44.36422095610395,68.97443085382162,1.1793633639665932,-0.7097179567303478,78.25825358138152,-0.025908058793026226,80.0,bottom_up,tdot+delta,2,0.984375,tdot -> delta,tdot -> delta,tdot -> delta,,family_only,1.3535156249999991,0.6152343749999999,0.3785133361816405,0.6152343749999999,1,0.0,0.0,0.6152343749999999,0.0,Solve_Succeeded,none,1901,10,181.5965529501846,2082.4868455529213,23.762500000000003,1901,0.0037299940095181228,0.09402707696963697,-0.0821161272615647,-0.5153741605005695,1.000000003732602,0.9999999983138069,1.0000000938793263,1.0000000058215863,1.1558642509460448,34.39189317253876,0.8764498769760132,4.801173706054687,73.05358886718749,1.1558642509460448,38.11395953320313,0.9713037597656251,5.4870556640625,77.92382812499999,1.1558642509460448,34.39189317253876,0.8764498769760132,5.2231518638134,73.05358886718749
1,-1.3085482316874741,0.0,0.4069077929981455,0.287382947850751,4.763205750057398,0.813815585996291,0.11693836105525024,21.863459033215445,-2.885780674368519,-44.36422095610395,68.97443085382162,1.1793633639665932,-0.7097179567303478,78.25825358138152,-0.025908058793026226,80.0,bottom_up,tdot+delta+delta_dot,3,0.5,delta -> delta_dot -> tdot,delta -> delta_dot -> tdot,delta -> delta_dot -> tdot,,family_only,0.65625,0.8437499999999987,0.360351562499999,0.4687500000000002,2,0.0,0.0,0.4687500000000002,0.3749999999999984,Solve_Succeeded,none,1901,14,226.69265848015687,1824.3039771914482,23.762500000000003,1901,0.0037445445152712864,0.09474811777822795,-0.08214362716679169,-0.5169989109151614,1.0000000040890002,0.9999999985513056,1.000000096056961,1.0000000059655083,1.1558642509460448,34.39189317253876,0.8764498769760132,4.801173706054687,73.05358886718749,1.1558642509460448,38.11395953320313,0.9713037597656251,5.4870556640625,77.92382812499999,1.1558642509460448,34.39189317253876,0.8764498769760132,5.122680873870849,74.87992858886716
1,-1.3085482316874741,0.0,0.4069077929981455,0.287382947850751,4.763205750057398,0.813815585996291,0.11693836105525024,21.863459033215445,-2.885780674368519,-44.36422095610395,68.97443085382162,1.1793633639665932,-0.7097179567303478,78.25825358138152,-0.025908058793026226,80.0,bottom_up,tdot+delta+delta_dot,3,0.5,delta -> tdot -> delta_dot,delta -> tdot -> delta_dot,delta -> tdot -> delta_dot,,family_only,0.6874999999999993,0.8124999999999993,0.33789062499999956,0.4687500000000002,2,0.0,0.34374999999999906,0.4687500000000002,0.0,Solve_Succeeded,none,1900,6,215.47656115732696,1787.3028814792633,23.75,1900,0.004735656487390827,0.09929878683786736,-0.08347672997678668,-0.5280047152816976,1.0000000051592608,0.9999999850198749,1.0000000960855537,1.0000000008417076,1.1558642509460448,34.39189317253876,0.8764498769760132,4.801173706054687,73.05358886718749,1.1558642509460448,38.11395953320313,0.9713037597656251,5.4870556640625,77.92382812499999,1.1558642509460448,35.67135348401713,0.9090558991849421,5.122680873870849,73.05358886718749
1,-1.3085482316874741,0.0,0.4069077929981455,0.287382947850751,4.763205750057398,0.813815585996291,0.11693836105525024,21.863459033215445,-2.885780674368519,-44.36422095610395,68.97443085382162,1.1793633639665932,-0.7097179567303478,78.25825358138152,-0.025908058793026226,80.0,bottom_up,tdot+delta+delta_dot,3,0.5,delta_dot -> delta -> tdot,delta_dot -> delta -> tdot,delta_dot -> delta -> tdot,,family_only,0.18750000000000072,1.312499999999998,0.5878906249999982,0.49999999999999867,3,0.0,0.34374999999999906,0.4687500000000002,0.49999999999999867,Solve_Succeeded,none,1900,3,218.9457551742855,6740.310117602348,23.75,1900,0.00472958736189355,0.09907676480059183,-0.08346068914295102,-0.5275291054665958,1.0000000099819877,0.9999999985750444,1.0000000960041584,1.0000000098917556,1.1558642509460448,34.39189317253876,0.8764498769760132,4.801173706054687,73.05358886718749,1.1558642509460448,38.11395953320313,0.9713037597656251,5.4870556640625,77.92382812499999,1.1558642509460448,35.67135348401713,0.9090558991849421,5.122680873870849,75.48870849609372
1,-1.3085482316874741,0.0,0.4069077929981455,0.287382947850751,4.763205750057398,0.813815585996291,0.11693836105525024,21.863459033215445,-2.885780674368519,-44.36422095610395,68.97443085382162,1.1793633639665932,-0.7097179567303478,78.25825358138152,-0.025908058793026226,80.0,bottom_up,tdot+delta+delta_dot,3,0.5,delta_dot -> tdot -> delta,delta_dot -> tdot -> delta,delta_dot -> tdot -> delta,,family_only,0.5234375000000001,0.9765624999999986,0.47711181640624856,0.49999999999999867,2,0.0,0.0,0.4765624999999999,0.49999999999999867,Solve_Succeeded,none,1901,7,221.1884801510696,2301.023155450821,23.762500000000003,1901,0.003741648866196101,0.09464508940184868,-0.08213429636520297,-0.516767211556802,1.0000000038925188,0.9999999985128781,1.0000000959220559,1.000000005992497,1.1558642509460448,34.39189317253876,0.8764498769760132,4.801173706054687,73.05358886718749,1.1558642509460448,38.11395953320313,0.9713037597656251,5.4870556640625,77.92382812499999,1.1558642509460448,34.39189317253876,0.8764498769760132,5.1280393266677855,75.48870849609372
