scenario_id,deck_vx,deck_z0,deck_z_amp,deck_z_freq,deck_z_phase,deck_z_peak_to_peak,deck_z_peak_vz,deck_z_period_s,base_wind_x,rel_x0,rel_z0,v_x_rel0,v_z0,theta_deg,q,pass_name,low_name,target_name,success,alpha,attempts,return_status,failure_mode,low_tw_ratio,low_T_dot_max,low_T_dot_weight_per_sec,low_delta_max_deg,low_delta_dot_max_deg_s,target_tw_ratio,target_T_dot_max,target_T_dot_weight_per_sec,target_delta_max_deg,target_delta_dot_max_deg_s,feasible_tw_ratio,feasible_T_dot_max,feasible_T_dot_weight_per_sec,feasible_delta_max_deg,feasible_delta_dot_max_deg_s
0,0.82186814566789,0.0,0.30971960993801306,0.32596164638493497,4.381692553882582,0.6194392198760261,0.10095671397309461,19.27584234790507,-3.950181877191266,-52.17467956337052,69.14678230728646,0.7834191059710589,-0.6920520978630065,77.27238721784776,0.010916957403166963,hf1,hu1,C0,True,0.03,4,Solve_Succeeded,none,1.1171875,2.4525,0.0625,2.3437499999999996,8.4375,2.0,39.24,1.0,59.99999999999999,180.0,1.143671875,3.556125,0.090625,4.0734375,13.584375
0,0.82186814566789,0.0,0.30971960993801306,0.32596164638493497,4.381692553882582,0.6194392198760261,0.10095671397309461,19.27584234790507,-3.950181877191266,-52.17467956337052,69.14678230728646,0.7834191059710589,-0.6920520978630065,77.27238721784776,0.010916957403166963,hf2,hu2,C0,True,0.03,4,Solve_Succeeded,none,1.1392044067382812,3.3060849609375,0.08425292968749999,3.81884765625,6.7921875,2.0,39.24,1.0,59.99999999999999,180.0,1.1650282745361327,4.3841024121093755,0.111725341796875,5.5042822265625,11.988421874999998
0,0.82186814566789,0.0,0.30971960993801306,0.32596164638493497,4.381692553882582,0.6194392198760261,0.10095671397309461,19.27584234790507,-3.950181877191266,-52.17467956337052,69.14678230728646,0.7834191059710589,-0.6920520978630065,77.27238721784776,0.010916957403166963,hf3,hu3,C0,True,0.02,3,Solve_Succeeded,none,1.1331720326542851,2.979819608230591,0.07593831825256349,4.64423812866211,8.054720947265624,2.0,39.24,1.0,59.99999999999999,180.0,1.1505085920011995,3.7050232160659795,0.09441955188751222,5.751353366088868,11.49362652832031
1,-1.3085482316874741,0.0,0.4069077929981455,0.287382947850751,4.763205750057398,0.813815585996291,0.11693836105525024,21.863459033215445,-2.885780674368519,-44.36422095610395,68.97443085382162,1.1793633639665932,-0.7097179567303478,78.25825358138152,-0.025908058793026226,hf1,hu1,C0,True,0.08,9,Solve_Succeeded,none,1.1953125,3.21890625,0.08203124999999999,2.109375,136.40625,2.0,39.24,1.0,59.99999999999999,180.0,1.2596875,6.10059375,0.15546875,6.740624999999999,139.89374999999998
1,-1.3085482316874741,0.0,0.4069077929981455,0.287382947850751,4.763205750057398,0.813815585996291,0.11693836105525024,21.863459033215445,-2.885780674368519,-44.36422095610395,68.97443085382162,1.1793633639665932,-0.7097179567303478,78.25825358138152,-0.025908058793026226,hf2,hu2,C0,True,0.07,8,Solve_Succeeded,none,1.136671142578125,2.9788055419921875,0.0759124755859375,6.10869140625,51.9136962890625,2.0,39.24,1.0,59.99999999999999,180.0,1.1971041625976564,5.517089154052735,0.14059860229492188,9.8810830078125,60.879737548828125
1,-1.3085482316874741,0.0,0.4069077929981455,0.287382947850751,4.763205750057398,0.813815585996291,0.11693836105525024,21.863459033215445,-2.885780674368519,-44.36422095610395,68.97443085382162,1.1793633639665932,-0.7097179567303478,78.25825358138152,-0.025908058793026226,hf3,hu3,C0,True,0.02,3,Solve_Succeeded,none,1.1456660931110383,3.275771685218812,0.0834804201126099,4.322973815917968,56.599131002426155,2.0,39.24,1.0,59.99999999999999,180.0,1.1627527712488175,3.995056251514436,0.10181081171035769,5.436514339599609,59.06714838237763
2,-0.09133256617257635,0.0,0.24736783977107143,0.20208665590703018,2.988942203015736,0.49473567954214287,0.04998973951828189,31.091539809883148,5.204241632035986,-48.192719528473475,58.443489813887865,-0.1885442433830078,-0.5848401490669741,76.3975248360931,-0.06001835950497834,hf1,hu1,C0,True,0.09,10,Solve_Succeeded,none,1.1328125,2.29921875,0.05859375,2.109375,7.734374999999999,2.0,39.24,1.0,59.99999999999999,180.0,1.210859375,5.6238890625,0.1433203125,7.319531249999999,23.23828125
2,-0.09133256617257635,0.0,0.24736783977107143,0.20208665590703018,2.988942203015736,0.49473567954214287,0.04998973951828189,31.091539809883148,5.204241632035986,-48.192719528473475,58.443489813887865,-0.1885442433830078,-0.5848401490669741,76.3975248360931,-0.06001835950497834,hf2,hu2,C0,True,0.02,3,Solve_Succeeded,none,1.1682901000976564,4.9209029296875,0.1254052734375,7.090795898437499,18.518005371093746,2.0,39.24,1.0,59.99999999999999,180.0,1.1849242980957033,5.60728487109375,0.14289716796875,8.148979980468749,21.747645263671874
2,-0.09133256617257635,0.0,0.24736783977107143,0.20208665590703018,2.988942203015736,0.49473567954214287,0.04998973951828189,31.091539809883148,5.204241632035986,-48.192719528473475,58.443489813887865,-0.1885442433830078,-0.5848401490669741,76.3975248360931,-0.06001835950497834,hf3,hu3,C0,True,0.02,3,Solve_Succeeded,none,1.1478954137802126,4.774953523040772,0.12168586959838867,7.894324356079099,20.728224391937253,2.0,39.24,1.0,59.99999999999999,180.0,1.1649375055046085,5.464254452579956,0.1392521522064209,8.936437868957517,23.91365990409851
3,-1.4779131907469836,0.0,0.3967310943755346,0.29302464562064545,4.430684746116719,0.7934621887510692,0.11625198833608187,21.442514822844977,-4.167518823424425,-31.578129069340964,51.062052143841896,0.20622358785868133,-2.178466904306388,80.59207160745413,-0.03920998038747756,hf1,hu1,C0,True,0.02,3,Solve_Succeeded,none,1.5078125,4.5984375,0.1171875,2.3437499999999996,9.140625,2.0,39.24,1.0,59.99999999999999,180.0,1.51765625,5.29126875,0.13484375,3.4968749999999997,12.5578125
3,-1.4779131907469836,0.0,0.3967310943755346,0.29302464562064545,4.430684746116719,0.7934621887510692,0.11625198833608187,21.442514822844977,-4.167518823424425,-31.578129069340964,51.062052143841896,0.20622358785868133,-2.178466904306388,80.59207160745413,-0.03920998038747756,hf2,hu2,C0,True,0.0,1,Solve_Succeeded,none,1.2627374267578126,5.1259166015625,0.13062988281250001,3.4968749999999997,8.63349609375,2.0,39.24,1.0,59.99999999999999,180.0,1.2627374267578126,5.1259166015625,0.13062988281250001,3.4968749999999997,8.63349609375
3,-1.4779131907469836,0.0,0.3967310943755346,0.29302464562064545,4.430684746116719,0.7934621887510692,0.11625198833608187,21.442514822844977,-4.167518823424425,-31.578129069340964,51.062052143841896,0.20622358785868133,-2.178466904306388,80.59207160745413,-0.03920998038747756,hf3,hu3,C0,True,0.05,6,Solve_Succeeded,none,1.2035466098785403,4.565269473266602,0.1163422393798828,3.4968749999999997,8.093902587890625,2.0,39.24,1.0,59.99999999999999,180.0,1.2433692793846134,6.2990059996032715,0.16052512741088867,6.322031249999999,16.689207458496092
4,-1.407546496296182,0.0,0.3091793473080906,0.21647939437931996,2.5668611718126377,0.6183586946161812,0.06693095785984889,29.024403570577487,-1.3024998757330621,-29.397907801955018,43.18788200528692,-1.325091774932802,-1.852817048349408,76.66972919907704,-0.0954575853732279,hf1,hu1,C0,True,0.06,7,Solve_Succeeded,none,1.109375,1.68609375,0.04296874999999999,2.109375,45.703125,2.0,39.24,1.0,59.99999999999999,180.0,1.1628125,3.9393281250000003,0.100390625,5.582812499999999,53.7609375
4,-1.407546496296182,0.0,0.3091793473080906,0.21647939437931996,2.5668611718126377,0.6183586946161812,0.06693095785984889,29.024403570577487,-1.3024998757330621,-29.397907801955018,43.18788200528692,-1.325091774932802,-1.852817048349408,76.66972919907704,-0.0954575853732279,hf2,hu2,C0,True,0.02,3,Solve_Succeeded,none,1.15372802734375,3.477688110351563,0.08862609863281251,3.663720703125,44.73078002929686,2.0,39.24,1.0,59.99999999999999,180.0,1.170653466796875,4.192934348144532,0.10685357666015627,4.7904462890625,47.436164428710924
4,-1.407546496296182,0.0,0.3091793473080906,0.21647939437931996,2.5668611718126377,0.6183586946161812,0.06693095785984889,29.024403570577487,-1.3024998757330621,-29.397907801955018,43.18788200528692,-1.325091774932802,-1.852817048349408,76.66972919907704,-0.0954575853732279,hf3,hu3,C0,True,0.02,3,Solve_Succeeded,none,1.1477891412734986,3.2757299594879155,0.08347935676574708,3.1437303771972656,37.05950345993041,2.0,39.24,1.0,59.99999999999999,180.0,1.1648333584480286,3.995015360298157,0.10180976963043213,4.2808557696533205,39.918313390731804
